year,migback,sampreg,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Indirect migration background,West,Very important,0.59508,482,742,0.55974,0.63043
2004,Indirect migration background,West,Important,0.31629,208,742,0.28280,0.34977
2004,Indirect migration background,West,Less important,0.07444,52,742,0.05554,0.09334
2008,No migration background,West,Very important,0.61006,7767,11853,0.60128,0.61884
2008,No migration background,West,Important,0.28847,3254,11853,0.28031,0.29662
2008,No migration background,West,Less important,0.06524,544,11853,0.06079,0.06969
2008,No migration background,West,Unimportant,0.03624,288,11853,0.03287,0.03960
2008,No migration background,East,Very important,0.57246,2834,4606,0.55817,0.58675
2008,No migration background,East,Important,0.31957,1416,4606,0.30610,0.33304
2008,No migration background,East,Less important,0.06711,234,4606,0.05989,0.07434
2008,No migration background,East,Unimportant,0.04085,122,4606,0.03514,0.04657
2008,Direct migration background,West,Very important,0.66156,1223,1804,0.63972,0.68340
2008,Direct migration background,West,Important,0.27204,479,1804,0.25150,0.29258
2008,Direct migration background,West,Less important,0.03551,61,1804,0.02696,0.04405
2008,Direct migration background,West,Unimportant,0.03089,41,1804,0.02290,0.03888
2008,Direct migration background,East,Very important,0.68312,57,57,0.56127,0.80498
2008,Indirect migration background,West,Very important,0.67963,487,716,0.64543,0.71383
2008,Indirect migration background,West,Important,0.26526,195,716,0.23290,0.29762
2008,Indirect migration background,West,Less important,0.04869,34,716,0.03291,0.06446
2012,No migration background,West,Very important,0.60004,10919,17080,0.59269,0.60739
2012,No migration background,West,Important,0.30587,4946,17080,0.29896,0.31278
2012,No migration background,West,Less important,0.05967,800,17080,0.05612,0.06323
2012,No migration background,West,Unimportant,0.03442,415,17080,0.03168,0.03715
2012,No migration background,East,Very important,0.56825,3640,5878,0.55558,0.58091
2012,No migration background,East,Important,0.32367,1766,5878,0.31171,0.33563
2012,No migration background,East,Less important,0.06793,283,5878,0.06150,0.07437
2012,No migration background,East,Unimportant,0.04015,189,5878,0.03513,0.04517
2012,Direct migration background,West,Very important,0.66769,2095,2992,0.65080,0.68457
2012,Direct migration background,West,Important,0.25877,740,2992,0.24307,0.27446
2012,Direct migration background,West,Less important,0.03885,86,2992,0.03192,0.04577
2012,Direct migration background,West,Unimportant,0.03470,71,2992,0.02814,0.04126
2012,Direct migration background,East,Very important,0.62111,115,162,0.54618,0.69605
2012,Direct migration background,East,Important,0.26188,47,162,0.19397,0.32980
2012,Indirect migration background,West,Very important,0.68358,783,1111,0.65622,0.71094
2012,Indirect migration background,West,Important,0.26715,280,1111,0.24112,0.29318
2012,Indirect migration background,West,Less important,0.03830,48,1111,0.02701,0.04959
2012,Indirect migration background,East,Very important,0.50899,46,46,0.36292,0.65505
2016,No migration background,West,Very important,0.59955,8203,13034,0.59114,0.60796
2016,No migration background,West,Important,0.29268,3785,13034,0.28487,0.30049
2016,No migration background,West,Less important,0.07185,704,13034,0.06742,0.07628
2016,No migration background,West,Unimportant,0.03592,342,13034,0.03273,0.03912
2016,No migration background,East,Very important,0.55388,2753,4511,0.53937,0.56838
2016,No migration background,East,Important,0.31593,1337,4511,0.30236,0.32949
2016,No migration background,East,Less important,0.07973,252,4511,0.07183,0.08764
2016,No migration background,East,Unimportant,0.05046,169,4511,0.04407,0.05685
2016,Direct migration background,West,Very important,0.65386,3211,4636,0.64017,0.66756
2016,Direct migration background,West,Important,0.27360,1185,4636,0.26076,0.28643
2016,Direct migration background,West,Less important,0.05118,156,4636,0.04484,0.05753
2016,Direct migration background,West,Unimportant,0.02136,84,4636,0.01719,0.02552
2016,Direct migration background,East,Very important,0.70029,264,352,0.65236,0.74822
2016,Direct migration background,East,Important,0.21735,88,352,0.17420,0.26050
2016,Indirect migration background,West,Very important,0.62204,923,1355,0.59621,0.64786
2016,Indirect migration background,West,Important,0.30988,368,1355,0.28525,0.33451
2016,Indirect migration background,West,Less important,0.05079,64,1355,0.03909,0.06248
2016,Indirect migration background,East,Very important,0.63147,60,60,0.50837,0.75456
2021,No migration background,West,Very important,0.58012,5912,9732,0.57031,0.58993
2021,No migration background,West,Important,0.30394,2906,9732,0.29480,0.31308
2021,No migration background,West,Less important,0.07387,616,9732,0.06868,0.07907
2021,No migration background,West,Unimportant,0.04206,298,9732,0.03807,0.04605
2021,No migration background,East,Very important,0.55529,1890,3213,0.53810,0.57247
2021,No migration background,East,Important,0.30430,963,3213,0.28838,0.32021
2021,No migration background,East,Less important,0.08840,231,3213,0.07858,0.09822
2021,No migration background,East,Unimportant,0.05202,129,3213,0.04434,0.05969
2021,Direct migration background,West,Very important,0.62569,1845,2804,0.60777,0.64361
2021,Direct migration background,West,Important,0.28699,753,2804,0.27024,0.30373
2021,Direct migration background,West,Less important,0.05694,141,2804,0.04837,0.06552
2021,Direct migration background,West,Unimportant,0.03038,65,2804,0.02402,0.03673
2021,Direct migration background,East,Very important,0.64680,177,255,0.58802,0.70558
2021,Direct migration background,East,Important,0.27808,78,255,0.22297,0.33318
2021,Indirect migration background,West,Very important,0.65304,520,828,0.62060,0.68548
2021,Indirect migration background,West,Important,0.25739,235,828,0.22760,0.28719
2021,Indirect migration background,West,Less important,0.07216,73,828,0.05452,0.08979
2021,Indirect migration background,East,Very important,0.52871,52,52,0.39171,0.66571
