year,bula_h,migback,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,North Rhine-Westphalia,No migration background,Very important,0.67970,1240,1723,0.65766,0.70174
1995,North Rhine-Westphalia,No migration background,Important,0.23606,387,1723,0.21600,0.25612
1995,North Rhine-Westphalia,No migration background,Less important,0.05523,65,1723,0.04444,0.06602
1995,North Rhine-Westphalia,No migration background,Unimportant,0.02901,31,1723,0.02108,0.03693
1995,North Rhine-Westphalia,Direct migration background,Very important,0.74339,194,246,0.68870,0.79808
1995,North Rhine-Westphalia,Direct migration background,Important,0.19612,52,246,0.14640,0.24584
1995,Hesse,No migration background,Very important,0.69552,400,530,0.65630,0.73474
1995,Hesse,No migration background,Important,0.22691,130,530,0.19122,0.26260
1995,Hesse,Direct migration background,Very important,0.75671,84,84,0.66441,0.84902
1995,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.63282,345,473,0.58934,0.67631
1995,"Rhineland-Palatinate, Saarland",No migration background,Important,0.27082,128,473,0.23073,0.31091
1995,"Rhineland-Palatinate, Saarland",Direct migration background,Very important,0.56431,64,97,0.46512,0.66350
1995,"Rhineland-Palatinate, Saarland",Direct migration background,Important,0.35322,33,97,0.25761,0.44883
1995,Baden-Wuerttemberg,No migration background,Very important,0.68189,702,948,0.65222,0.71155
1995,Baden-Wuerttemberg,No migration background,Important,0.23059,213,948,0.20376,0.25741
1995,Baden-Wuerttemberg,No migration background,Less important,0.04644,33,948,0.03304,0.05985
1995,Baden-Wuerttemberg,Direct migration background,Very important,0.66213,119,158,0.58815,0.73612
1995,Baden-Wuerttemberg,Direct migration background,Important,0.18724,39,158,0.12622,0.24827
1995,Bavaria,No migration background,Very important,0.62377,817,1201,0.59636,0.65118
1995,Bavaria,No migration background,Important,0.26209,287,1201,0.23721,0.28697
1995,Bavaria,No migration background,Less important,0.05516,51,1201,0.04224,0.06807
1995,Bavaria,No migration background,Unimportant,0.05899,46,1201,0.04566,0.07232
1995,Bavaria,Direct migration background,Very important,0.71698,119,119,0.63570,0.79826
1995,Berlin,No migration background,Very important,0.68217,317,412,0.63715,0.72719
1995,Berlin,No migration background,Important,0.22704,95,412,0.18654,0.26754
1995,Brandenburg,No migration background,Very important,0.66394,386,522,0.62338,0.70450
1995,Brandenburg,No migration background,Important,0.24905,136,522,0.21192,0.28619
1995,Mecklenburg-Western Pomerania,No migration background,Very important,0.69629,283,365,0.64904,0.74353
1995,Mecklenburg-Western Pomerania,No migration background,Important,0.21191,82,365,0.16993,0.25389
1995,Saxony,No migration background,Very important,0.70413,763,1038,0.67634,0.73191
1995,Saxony,No migration background,Important,0.19717,204,1038,0.17295,0.22139
1995,Saxony,No migration background,Less important,0.03993,34,1038,0.02801,0.05184
1995,Saxony,No migration background,Unimportant,0.05878,37,1038,0.04446,0.07309
1995,Saxony-Anhalt,No migration background,Very important,0.71974,475,599,0.68375,0.75574
1995,Saxony-Anhalt,No migration background,Important,0.19364,124,599,0.16197,0.22531
1995,Thuringa,No migration background,Very important,0.64665,435,572,0.60744,0.68586
1995,Thuringa,No migration background,Important,0.22366,137,572,0.18948,0.25784
2004,Schleswig-Holstein,No migration background,Very important,0.65934,407,523,0.61868,0.69999
2004,Schleswig-Holstein,No migration background,Important,0.22578,116,523,0.18991,0.26164
2004,Schleswig-Holstein,Direct migration background,Very important,0.67265,38,38,0.52145,0.82385
2004,Hamburg,No migration background,Very important,0.55795,168,243,0.49537,0.62052
2004,Hamburg,No migration background,Important,0.35600,75,243,0.29567,0.41632
2004,Lower Saxony,No migration background,Very important,0.67013,1115,1610,0.64715,0.69310
2004,Lower Saxony,No migration background,Important,0.24574,389,1610,0.22470,0.26677
2004,Lower Saxony,No migration background,Less important,0.05769,74,1610,0.04630,0.06908
2004,Lower Saxony,No migration background,Unimportant,0.02645,32,1610,0.01861,0.03429
2004,Lower Saxony,Direct migration background,Very important,0.67476,152,192,0.60833,0.74120
2004,Lower Saxony,Direct migration background,Important,0.22449,40,192,0.16532,0.28367
2004,Lower Saxony,Indirect migration background,Very important,0.56117,32,32,0.38648,0.73586
2004,Bremen,No migration background,Very important,0.66143,98,134,0.58100,0.74186
2004,Bremen,No migration background,Important,0.29723,36,134,0.21956,0.37491
2004,North Rhine-Westphalia,No migration background,Very important,0.65804,2524,3591,0.64253,0.67356
2004,North Rhine-Westphalia,No migration background,Important,0.26437,881,3591,0.24994,0.27880
2004,North Rhine-Westphalia,No migration background,Less important,0.04131,115,3591,0.03480,0.04782
2004,North Rhine-Westphalia,No migration background,Unimportant,0.03627,71,3591,0.03016,0.04239
2004,North Rhine-Westphalia,Direct migration background,Very important,0.69463,489,656,0.65936,0.72990
2004,North Rhine-Westphalia,Direct migration background,Important,0.24635,167,656,0.21335,0.27935
2004,North Rhine-Westphalia,Indirect migration background,Very important,0.64208,151,213,0.57755,0.70661
2004,North Rhine-Westphalia,Indirect migration background,Important,0.31953,62,213,0.25676,0.38230
2004,Hesse,No migration background,Very important,0.63782,739,1089,0.60926,0.66638
2004,Hesse,No migration background,Important,0.26616,310,1089,0.23990,0.29242
2004,Hesse,No migration background,Less important,0.04708,40,1089,0.03449,0.05967
2004,Hesse,Direct migration background,Very important,0.66271,155,220,0.60009,0.72533
2004,Hesse,Direct migration background,Important,0.27977,65,220,0.22031,0.33922
2004,Hesse,Indirect migration background,Very important,0.61882,45,45,0.47531,0.76233
2004,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.64067,707,1022,0.61124,0.67010
2004,"Rhineland-Palatinate, Saarland",No migration background,Important,0.27074,264,1022,0.24349,0.29800
2004,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.06746,51,1022,0.05207,0.08284
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Very important,0.65687,130,179,0.58712,0.72661
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Important,0.27659,49,179,0.21088,0.34231
2004,Baden-Wuerttemberg,No migration background,Very important,0.62411,1200,1771,0.60154,0.64667
2004,Baden-Wuerttemberg,No migration background,Important,0.28753,486,1771,0.26644,0.30862
2004,Baden-Wuerttemberg,No migration background,Less important,0.06058,85,1771,0.04947,0.07170
2004,Baden-Wuerttemberg,Direct migration background,Very important,0.61132,354,521,0.56942,0.65322
2004,Baden-Wuerttemberg,Direct migration background,Important,0.32011,167,521,0.28001,0.36021
2004,Baden-Wuerttemberg,Indirect migration background,Very important,0.58475,120,176,0.51174,0.65776
2004,Baden-Wuerttemberg,Indirect migration background,Important,0.33114,56,176,0.26142,0.40087
2004,Bavaria,No migration background,Very important,0.59856,1595,2514,0.57940,0.61773
2004,Bavaria,No migration background,Important,0.30266,745,2514,0.28470,0.32062
2004,Bavaria,No migration background,Less important,0.06544,126,2514,0.05577,0.07511
2004,Bavaria,No migration background,Unimportant,0.03334,48,2514,0.02632,0.04036
2004,Bavaria,Direct migration background,Very important,0.61409,232,354,0.56331,0.66488
2004,Bavaria,Direct migration background,Important,0.31866,122,354,0.27005,0.36727
2004,Bavaria,Indirect migration background,Very important,0.60696,81,117,0.51807,0.69584
2004,Bavaria,Indirect migration background,Important,0.29851,36,117,0.21524,0.38179
2004,Berlin,No migration background,Very important,0.53505,431,702,0.49813,0.57198
2004,Berlin,No migration background,Important,0.30006,187,702,0.26613,0.33398
2004,Berlin,No migration background,Less important,0.09377,50,702,0.07219,0.11535
2004,Berlin,No migration background,Unimportant,0.07112,34,702,0.05209,0.09015
2004,Berlin,Direct migration background,Very important,0.49114,34,34,0.32057,0.66171
2004,Brandenburg,No migration background,Very important,0.56359,554,827,0.52977,0.59741
2004,Brandenburg,No migration background,Important,0.35411,273,827,0.32149,0.38672
2004,Mecklenburg-Western Pomerania,No migration background,Very important,0.63195,320,451,0.58739,0.67651
2004,Mecklenburg-Western Pomerania,No migration background,Important,0.26249,131,451,0.22183,0.30314
2004,Saxony,No migration background,Very important,0.62159,986,1520,0.59720,0.64598
2004,Saxony,No migration background,Important,0.28604,417,1520,0.26331,0.30877
2004,Saxony,No migration background,Less important,0.05029,74,1520,0.03930,0.06128
2004,Saxony,No migration background,Unimportant,0.04208,43,1520,0.03199,0.05218
2004,Saxony-Anhalt,No migration background,Very important,0.60882,573,873,0.57643,0.64121
2004,Saxony-Anhalt,No migration background,Important,0.29091,257,873,0.26076,0.32106
2004,Saxony-Anhalt,No migration background,Less important,0.05749,43,873,0.04204,0.07294
2004,Thuringa,No migration background,Very important,0.58928,603,888,0.55690,0.62165
2004,Thuringa,No migration background,Important,0.29976,235,888,0.26961,0.32991
2004,Thuringa,No migration background,Less important,0.07082,50,888,0.05394,0.08770
2008,Schleswig-Holstein,No migration background,Very important,0.62545,326,459,0.58112,0.66978
2008,Schleswig-Holstein,No migration background,Important,0.29250,133,459,0.25084,0.33416
2008,Schleswig-Holstein,Direct migration background,Very important,0.78764,37,37,0.65404,0.92124
2008,Hamburg,No migration background,Very important,0.58820,161,222,0.52332,0.65309
2008,Hamburg,No migration background,Important,0.29045,61,222,0.23060,0.35031
2008,Lower Saxony,No migration background,Very important,0.64847,1041,1527,0.62452,0.67243
2008,Lower Saxony,No migration background,Important,0.26698,392,1527,0.24479,0.28918
2008,Lower Saxony,No migration background,Less important,0.05301,55,1527,0.04177,0.06425
2008,Lower Saxony,No migration background,Unimportant,0.03153,39,1527,0.02276,0.04030
2008,Lower Saxony,Direct migration background,Very important,0.68449,108,108,0.59644,0.77255
2008,Bremen,No migration background,Very important,0.74006,92,92,0.64994,0.83017
2008,North Rhine-Westphalia,No migration background,Very important,0.63209,2148,3174,0.61531,0.64887
2008,North Rhine-Westphalia,No migration background,Important,0.28030,839,3174,0.26467,0.29593
2008,North Rhine-Westphalia,No migration background,Less important,0.05189,120,3174,0.04417,0.05961
2008,North Rhine-Westphalia,No migration background,Unimportant,0.03572,67,3174,0.02926,0.04217
2008,North Rhine-Westphalia,Direct migration background,Very important,0.68197,349,482,0.64036,0.72359
2008,North Rhine-Westphalia,Direct migration background,Important,0.26227,133,482,0.22296,0.30158
2008,North Rhine-Westphalia,Indirect migration background,Very important,0.67771,138,202,0.61310,0.74232
2008,North Rhine-Westphalia,Indirect migration background,Important,0.25492,64,202,0.19467,0.31517
2008,Hesse,No migration background,Very important,0.62291,685,1050,0.59358,0.65224
2008,Hesse,No migration background,Important,0.26074,282,1050,0.23417,0.28731
2008,Hesse,No migration background,Less important,0.06328,49,1050,0.04855,0.07802
2008,Hesse,No migration background,Unimportant,0.05307,34,1050,0.03950,0.06664
2008,Hesse,Direct migration background,Very important,0.68081,121,170,0.61053,0.75110
2008,Hesse,Direct migration background,Important,0.24452,49,170,0.17972,0.30932
2008,Hesse,Indirect migration background,Very important,0.77883,51,51,0.66379,0.89387
2008,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.54801,560,872,0.51496,0.58107
2008,"Rhineland-Palatinate, Saarland",No migration background,Important,0.33395,260,872,0.30263,0.36527
2008,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.08550,52,872,0.06693,0.10407
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Very important,0.67261,95,131,0.59195,0.75328
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Important,0.25322,36,131,0.17847,0.32798
2008,"Rhineland-Palatinate, Saarland",Indirect migration background,Very important,0.54830,33,33,0.37587,0.72073
2008,Baden-Wuerttemberg,No migration background,Very important,0.60455,1118,1721,0.58144,0.62765
2008,Baden-Wuerttemberg,No migration background,Important,0.29970,492,1721,0.27805,0.32135
2008,Baden-Wuerttemberg,No migration background,Less important,0.06591,79,1721,0.05419,0.07764
2008,Baden-Wuerttemberg,No migration background,Unimportant,0.02984,32,1721,0.02180,0.03788
2008,Baden-Wuerttemberg,Direct migration background,Very important,0.62634,282,409,0.57940,0.67328
2008,Baden-Wuerttemberg,Direct migration background,Important,0.32239,127,409,0.27704,0.36775
2008,Baden-Wuerttemberg,Indirect migration background,Very important,0.74128,126,167,0.67466,0.80790
2008,Baden-Wuerttemberg,Indirect migration background,Important,0.21839,41,167,0.15554,0.28124
2008,Bavaria,No migration background,Very important,0.58925,1466,2300,0.56914,0.60936
2008,Bavaria,No migration background,Important,0.30252,675,2300,0.28375,0.32130
2008,Bavaria,No migration background,Less important,0.07728,113,2300,0.06637,0.08820
2008,Bavaria,No migration background,Unimportant,0.03095,46,2300,0.02387,0.03802
2008,Bavaria,Direct migration background,Very important,0.61694,180,265,0.55830,0.67558
2008,Bavaria,Direct migration background,Important,0.30716,85,265,0.25151,0.36281
2008,Bavaria,Indirect migration background,Very important,0.72652,89,122,0.64710,0.80595
2008,Bavaria,Indirect migration background,Important,0.25622,33,122,0.17844,0.33400
2008,Berlin,No migration background,Very important,0.52005,385,616,0.48056,0.55954
2008,Berlin,No migration background,Important,0.29874,171,616,0.26257,0.33492
2008,Berlin,No migration background,Less important,0.12496,60,616,0.09883,0.15110
2008,Berlin,Direct migration background,Very important,0.65807,33,33,0.49371,0.82242
2008,Brandenburg,No migration background,Very important,0.50641,449,777,0.47123,0.54158
2008,Brandenburg,No migration background,Important,0.38248,276,777,0.34829,0.41668
2008,Brandenburg,No migration background,Less important,0.08622,52,777,0.06647,0.10597
2008,Mecklenburg-Western Pomerania,No migration background,Very important,0.60036,313,450,0.55505,0.64567
2008,Mecklenburg-Western Pomerania,No migration background,Important,0.29924,137,450,0.25688,0.34160
2008,Saxony,No migration background,Very important,0.58187,863,1388,0.55591,0.60782
2008,Saxony,No migration background,Important,0.31334,412,1388,0.28893,0.33775
2008,Saxony,No migration background,Less important,0.05889,68,1388,0.04650,0.07128
2008,Saxony,No migration background,Unimportant,0.04591,45,1388,0.03489,0.05692
2008,Saxony-Anhalt,No migration background,Very important,0.59690,486,768,0.56219,0.63162
2008,Saxony-Anhalt,No migration background,Important,0.30779,250,768,0.27512,0.34045
2008,Saxony-Anhalt,No migration background,Less important,0.05298,32,768,0.03713,0.06883
2008,Thuringa,No migration background,Very important,0.56458,508,822,0.53066,0.59849
2008,Thuringa,No migration background,Important,0.34015,269,822,0.30774,0.37256
2008,Thuringa,No migration background,Less important,0.05631,45,822,0.04054,0.07207
2012,Schleswig-Holstein,No migration background,Very important,0.64619,578,834,0.61372,0.67866
2012,Schleswig-Holstein,No migration background,Important,0.29766,214,834,0.26661,0.32871
2012,Schleswig-Holstein,No migration background,Less important,0.04357,42,834,0.02971,0.05743
2012,Schleswig-Holstein,Direct migration background,Very important,0.76926,76,76,0.67391,0.86461
2012,Hamburg,No migration background,Very important,0.60337,227,338,0.55114,0.65561
2012,Hamburg,No migration background,Important,0.31221,111,338,0.26273,0.36169
2012,Hamburg,Direct migration background,Very important,0.75006,38,38,0.61054,0.88957
2012,Lower Saxony,No migration background,Very important,0.59505,1414,2204,0.57456,0.61555
2012,Lower Saxony,No migration background,Important,0.31435,637,2204,0.29496,0.33373
2012,Lower Saxony,No migration background,Less important,0.05521,94,2204,0.04567,0.06475
2012,Lower Saxony,No migration background,Unimportant,0.03539,59,2204,0.02768,0.04311
2012,Lower Saxony,Direct migration background,Very important,0.62641,185,256,0.56704,0.68579
2012,Lower Saxony,Direct migration background,Important,0.28780,71,256,0.23223,0.34337
2012,Lower Saxony,Indirect migration background,Very important,0.56173,46,46,0.41676,0.70670
2012,Bremen,No migration background,Very important,0.69240,90,138,0.61512,0.76968
2012,Bremen,No migration background,Important,0.23233,48,138,0.16161,0.30305
2012,North Rhine-Westphalia,No migration background,Very important,0.59523,2650,4216,0.58041,0.61005
2012,North Rhine-Westphalia,No migration background,Important,0.31425,1270,4216,0.30024,0.32827
2012,North Rhine-Westphalia,No migration background,Less important,0.05256,192,4216,0.04583,0.05930
2012,North Rhine-Westphalia,No migration background,Unimportant,0.03795,104,4216,0.03219,0.04372
2012,North Rhine-Westphalia,Direct migration background,Very important,0.65897,655,892,0.62784,0.69010
2012,North Rhine-Westphalia,Direct migration background,Important,0.28814,237,892,0.25840,0.31788
2012,North Rhine-Westphalia,Indirect migration background,Very important,0.66995,229,312,0.61769,0.72222
2012,North Rhine-Westphalia,Indirect migration background,Important,0.27503,83,312,0.22540,0.32466
2012,Hesse,No migration background,Very important,0.59242,909,1458,0.56718,0.61765
2012,Hesse,No migration background,Important,0.31284,438,1458,0.28904,0.33665
2012,Hesse,No migration background,Less important,0.04986,67,1458,0.03868,0.06103
2012,Hesse,No migration background,Unimportant,0.04488,44,1458,0.03425,0.05551
2012,Hesse,Direct migration background,Very important,0.64477,212,285,0.58910,0.70043
2012,Hesse,Direct migration background,Important,0.22406,73,285,0.17556,0.27255
2012,Hesse,Indirect migration background,Very important,0.66661,77,108,0.57729,0.75594
2012,Hesse,Indirect migration background,Important,0.27237,31,108,0.18802,0.35672
2012,"Rhineland-Palatinate, Saarland",No migration background,Very important,0.54650,766,1229,0.51866,0.57434
2012,"Rhineland-Palatinate, Saarland",No migration background,Important,0.34360,394,1229,0.31704,0.37016
2012,"Rhineland-Palatinate, Saarland",No migration background,Less important,0.07743,69,1229,0.06248,0.09238
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Very important,0.62063,120,178,0.54915,0.69212
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Important,0.24799,58,178,0.18437,0.31161
2012,"Rhineland-Palatinate, Saarland",Indirect migration background,Very important,0.72928,62,62,0.61778,0.84079
2012,Baden-Wuerttemberg,No migration background,Very important,0.62148,1701,2552,0.60266,0.64031
2012,Baden-Wuerttemberg,No migration background,Important,0.28635,690,2552,0.26880,0.30389
2012,Baden-Wuerttemberg,No migration background,Less important,0.06833,115,2552,0.05854,0.07812
2012,Baden-Wuerttemberg,No migration background,Unimportant,0.02384,46,2552,0.01792,0.02976
2012,Baden-Wuerttemberg,Direct migration background,Very important,0.69835,378,491,0.65771,0.73898
2012,Baden-Wuerttemberg,Direct migration background,Important,0.22791,113,491,0.19077,0.26505
2012,Baden-Wuerttemberg,Indirect migration background,Very important,0.65796,156,208,0.59333,0.72258
2012,Baden-Wuerttemberg,Indirect migration background,Important,0.29190,52,208,0.22996,0.35383
2012,Bavaria,No migration background,Very important,0.60914,2307,3563,0.59311,0.62516
2012,Bavaria,No migration background,Important,0.29319,1011,3563,0.27824,0.30814
2012,Bavaria,No migration background,Less important,0.06434,157,3563,0.05628,0.07239
2012,Bavaria,No migration background,Unimportant,0.03334,88,3563,0.02745,0.03924
2012,Bavaria,Direct migration background,Very important,0.66891,360,491,0.62724,0.71058
2012,Bavaria,Direct migration background,Important,0.26918,131,491,0.22991,0.30845
2012,Bavaria,Indirect migration background,Very important,0.77183,154,202,0.71381,0.82985
2012,Bavaria,Indirect migration background,Important,0.19391,48,202,0.13926,0.24857
2012,Berlin,No migration background,Very important,0.57057,557,906,0.53832,0.60282
2012,Berlin,No migration background,Important,0.29075,252,906,0.26116,0.32033
2012,Berlin,No migration background,Less important,0.08382,56,906,0.06576,0.10187
2012,Berlin,No migration background,Unimportant,0.05487,41,906,0.04003,0.06970
2012,Berlin,Direct migration background,Very important,0.67484,67,67,0.56182,0.78785
2012,Brandenburg,No migration background,Very important,0.59001,644,1022,0.55984,0.62018
2012,Brandenburg,No migration background,Important,0.34889,337,1022,0.31966,0.37813
2012,Brandenburg,No migration background,Less important,0.03886,41,1022,0.02701,0.05072
2012,Mecklenburg-Western Pomerania,No migration background,Very important,0.53414,376,563,0.49290,0.57539
2012,Mecklenburg-Western Pomerania,No migration background,Important,0.36179,187,563,0.32206,0.40151
2012,Saxony,No migration background,Very important,0.55656,1092,1756,0.53332,0.57980
2012,Saxony,No migration background,Important,0.31461,514,1756,0.29288,0.33633
2012,Saxony,No migration background,Less important,0.08503,97,1756,0.07198,0.09808
2012,Saxony,No migration background,Unimportant,0.04380,53,1756,0.03423,0.05338
2012,Saxony,Direct migration background,Very important,0.74035,36,36,0.59509,0.88560
2012,Saxony-Anhalt,No migration background,Very important,0.52729,567,990,0.49618,0.55841
2012,Saxony-Anhalt,No migration background,Important,0.34532,330,990,0.31569,0.37496
2012,Saxony-Anhalt,No migration background,Less important,0.07840,55,990,0.06164,0.09515
2012,Saxony-Anhalt,No migration background,Unimportant,0.04899,38,990,0.03553,0.06244
2012,Thuringa,No migration background,Very important,0.61203,681,1041,0.58241,0.64165
2012,Thuringa,No migration background,Important,0.29060,279,1041,0.26301,0.31820
2012,Thuringa,No migration background,Less important,0.06101,45,1041,0.04646,0.07556
2012,Thuringa,No migration background,Unimportant,0.03635,36,1041,0.02498,0.04773
2016,Schleswig-Holstein,No migration background,Very important,0.63218,397,610,0.59388,0.67048
2016,Schleswig-Holstein,No migration background,Important,0.29741,180,610,0.26111,0.33372
2016,Schleswig-Holstein,No migration background,Less important,0.05026,33,610,0.03291,0.06761
2016,Schleswig-Holstein,Direct migration background,Very important,0.77048,118,118,0.69428,0.84668
2016,Hamburg,No migration background,Very important,0.57577,170,256,0.51511,0.63644
2016,Hamburg,No migration background,Important,0.30521,86,256,0.24869,0.36173
2016,Hamburg,Direct migration background,Very important,0.63317,79,79,0.52622,0.74013
2016,Lower Saxony,No migration background,Very important,0.61739,1115,1754,0.59464,0.64014
2016,Lower Saxony,No migration background,Important,0.28806,497,1754,0.26687,0.30926
2016,Lower Saxony,No migration background,Less important,0.06101,95,1754,0.04980,0.07221
2016,Lower Saxony,No migration background,Unimportant,0.03354,47,1754,0.02511,0.04196
2016,Lower Saxony,Direct migration background,Very important,0.64468,370,480,0.60182,0.68754
