year,quintil_oecd,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,3rd Quintile,Less important,0.06584,190,3054,0.05704,0.07463
2021,3rd Quintile,Unimportant,0.02835,73,3054,0.02246,0.03424
2021,4th Quintile,Very important,0.61156,2019,3145,0.59453,0.62860
2021,4th Quintile,Important,0.28390,887,3145,0.26814,0.29966
2021,4th Quintile,Less important,0.06774,170,3145,0.05896,0.07653
2021,4th Quintile,Unimportant,0.03679,69,3145,0.03021,0.04337
2021,5th Quintile,Very important,0.63881,2859,4236,0.62435,0.65328
2021,5th Quintile,Important,0.28740,1152,4236,0.27377,0.30103
2021,5th Quintile,Less important,0.05340,172,4236,0.04663,0.06017
2021,5th Quintile,Unimportant,0.02039,53,4236,0.01613,0.02464
