year,age_gr,sex,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,male,Less important,0.04227,56,1863,0.03313,0.05141
1995,30-45 y.,female,Very important,0.76667,1592,1981,0.74804,0.78530
1995,30-45 y.,female,Important,0.18527,347,1981,0.16815,0.20238
1995,30-45 y.,female,Less important,0.03303,42,1981,0.02515,0.04090
1995,46-65 y.,male,Very important,0.70726,1187,1571,0.68475,0.72977
1995,46-65 y.,male,Important,0.23679,384,1571,0.21576,0.25782
1995,46-65 y.,female,Very important,0.67803,1145,1613,0.65522,0.70084
1995,46-65 y.,female,Important,0.23297,360,1613,0.21233,0.25360
1995,46-65 y.,female,Less important,0.05200,63,1613,0.04116,0.06284
1995,46-65 y.,female,Unimportant,0.03701,45,1613,0.02779,0.04622
1995,66 and older,male,Very important,0.67821,383,509,0.63758,0.71883
1995,66 and older,male,Important,0.24651,126,509,0.20903,0.28398
1995,66 and older,female,Very important,0.44320,411,860,0.40998,0.47642
1995,66 and older,female,Important,0.26008,216,860,0.23074,0.28942
1995,66 and older,female,Less important,0.07956,64,860,0.06146,0.09765
1995,66 and older,female,Unimportant,0.21717,169,860,0.18959,0.24474
2004,17-29 y.,male,Very important,0.50134,980,1885,0.47876,0.52391
2004,17-29 y.,male,Important,0.36775,668,1885,0.34598,0.38953
2004,17-29 y.,male,Less important,0.09371,191,1885,0.08055,0.10687
2004,17-29 y.,male,Unimportant,0.03720,46,1885,0.02865,0.04575
2004,17-29 y.,female,Very important,0.67215,1370,2005,0.65160,0.69270
2004,17-29 y.,female,Important,0.26492,534,2005,0.24560,0.28424
2004,17-29 y.,female,Less important,0.05461,101,2005,0.04466,0.06456
2004,30-45 y.,male,Very important,0.67645,2192,3110,0.66001,0.69290
2004,30-45 y.,male,Important,0.27102,780,3110,0.25540,0.28665
2004,30-45 y.,male,Less important,0.04223,107,3110,0.03516,0.04930
2004,30-45 y.,male,Unimportant,0.01029,31,3110,0.00674,0.01384
2004,30-45 y.,female,Very important,0.73577,2586,3366,0.72087,0.75067
2004,30-45 y.,female,Important,0.22504,701,3366,0.21093,0.23915
2004,30-45 y.,female,Less important,0.03233,79,3366,0.02636,0.03831
2004,46-65 y.,male,Very important,0.61037,2382,3605,0.59445,0.62629
2004,46-65 y.,male,Important,0.31536,1051,3605,0.30019,0.33053
2004,46-65 y.,male,Less important,0.04962,123,3605,0.04253,0.05671
2004,46-65 y.,male,Unimportant,0.02465,49,3605,0.01959,0.02971
2004,46-65 y.,female,Very important,0.62146,2451,3693,0.60582,0.63711
2004,46-65 y.,female,Important,0.28853,1020,3693,0.27391,0.30314
2004,46-65 y.,female,Less important,0.05851,153,3693,0.05094,0.06609
2004,46-65 y.,female,Unimportant,0.03149,69,3693,0.02586,0.03713
2004,66 and older,male,Very important,0.68990,1187,1695,0.66788,0.71193
2004,66 and older,male,Important,0.24876,427,1695,0.22817,0.26934
2004,66 and older,male,Less important,0.02965,40,1695,0.02157,0.03772
2004,66 and older,male,Unimportant,0.03169,41,1695,0.02335,0.04003
2004,66 and older,female,Very important,0.48758,1053,1936,0.46531,0.50985
2004,66 and older,female,Important,0.28072,521,1936,0.26070,0.30074
2004,66 and older,female,Less important,0.08538,137,1936,0.07293,0.09783
2004,66 and older,female,Unimportant,0.14632,225,1936,0.13058,0.16207
2008,17-29 y.,male,Very important,0.53191,791,1479,0.50647,0.55735
2008,17-29 y.,male,Important,0.36637,562,1479,0.34181,0.39093
2008,17-29 y.,male,Less important,0.08619,126,1479,0.07188,0.10050
2008,17-29 y.,female,Very important,0.72401,1178,1627,0.70229,0.74574
2008,17-29 y.,female,Important,0.23482,396,1627,0.21422,0.25542
2008,17-29 y.,female,Less important,0.03586,53,1627,0.02682,0.04490
2008,30-45 y.,male,Very important,0.67044,1707,2431,0.65175,0.68913
2008,30-45 y.,male,Important,0.26334,617,2431,0.24582,0.28085
2008,30-45 y.,male,Less important,0.05256,107,2431,0.04369,0.06144
2008,30-45 y.,female,Very important,0.71062,2018,2677,0.69344,0.72780
2008,30-45 y.,female,Important,0.23164,561,2677,0.21565,0.24762
2008,30-45 y.,female,Less important,0.04971,98,2677,0.04148,0.05795
2008,46-65 y.,male,Very important,0.58492,2021,3181,0.56779,0.60205
2008,46-65 y.,male,Important,0.32067,969,3181,0.30445,0.33689
2008,46-65 y.,male,Less important,0.06487,136,3181,0.05631,0.07343
2008,46-65 y.,male,Unimportant,0.02954,55,3181,0.02366,0.03543
2008,46-65 y.,female,Very important,0.58640,2198,3470,0.57001,0.60279
2008,46-65 y.,female,Important,0.31702,1046,3470,0.30154,0.33251
2008,46-65 y.,female,Less important,0.07125,166,3470,0.06269,0.07981
2008,46-65 y.,female,Unimportant,0.02533,60,3470,0.02010,0.03056
2008,66 and older,male,Very important,0.62322,1309,2003,0.60200,0.64445
2008,66 and older,male,Important,0.29167,576,2003,0.27176,0.31158
2008,66 and older,male,Less important,0.04743,66,2003,0.03812,0.05674
2008,66 and older,male,Unimportant,0.03767,52,2003,0.02933,0.04601
2008,66 and older,female,Very important,0.48398,1169,2163,0.46292,0.50505
2008,66 and older,female,Important,0.30112,650,2163,0.28178,0.32046
2008,66 and older,female,Less important,0.07710,126,2163,0.06586,0.08835
2008,66 and older,female,Unimportant,0.13780,218,2163,0.12327,0.15232
2012,17-29 y.,male,Very important,0.54804,1075,1812,0.52512,0.57096
2012,17-29 y.,male,Important,0.33573,578,1812,0.31398,0.35748
2012,17-29 y.,male,Less important,0.10198,159,1812,0.08804,0.11592
2012,17-29 y.,female,Very important,0.72365,1493,2104,0.70454,0.74277
2012,17-29 y.,female,Important,0.24202,530,2104,0.22372,0.26033
2012,17-29 y.,female,Less important,0.02960,81,2104,0.02236,0.03685
2012,30-45 y.,male,Very important,0.68622,2809,3743,0.67136,0.70109
2012,30-45 y.,male,Important,0.25687,844,3743,0.24287,0.27087
2012,30-45 y.,male,Less important,0.04073,90,3743,0.03440,0.04707
2012,30-45 y.,female,Very important,0.71073,3734,5271,0.69849,0.72297
2012,30-45 y.,female,Important,0.23766,1272,5271,0.22616,0.24915
2012,30-45 y.,female,Less important,0.04077,195,5271,0.03543,0.04611
2012,30-45 y.,female,Unimportant,0.01085,70,5271,0.00805,0.01364
2012,46-65 y.,male,Very important,0.60103,2805,4358,0.58649,0.61557
2012,46-65 y.,male,Important,0.32048,1330,4358,0.30662,0.33434
2012,46-65 y.,male,Less important,0.05482,158,4358,0.04806,0.06158
2012,46-65 y.,male,Unimportant,0.02367,65,4358,0.01916,0.02819
2012,46-65 y.,female,Very important,0.59368,2949,4941,0.57998,0.60738
2012,46-65 y.,female,Important,0.31220,1547,4941,0.29928,0.32512
2012,46-65 y.,female,Less important,0.06255,298,4941,0.05580,0.06930
2012,46-65 y.,female,Unimportant,0.03157,147,4941,0.02670,0.03645
2012,66 and older,male,Very important,0.58263,1504,2484,0.56323,0.60202
2012,66 and older,male,Important,0.33480,828,2484,0.31624,0.35336
2012,66 and older,male,Less important,0.04653,77,2484,0.03825,0.05482
2012,66 and older,male,Unimportant,0.03604,75,2484,0.02871,0.04337
2012,66 and older,female,Very important,0.43967,1229,2538,0.42036,0.45899
2012,66 and older,female,Important,0.35200,868,2538,0.33342,0.37059
2012,66 and older,female,Less important,0.08318,170,2538,0.07243,0.09393
2012,66 and older,female,Unimportant,0.12514,271,2538,0.11227,0.13802
2016,17-29 y.,male,Very important,0.55426,1018,1787,0.53120,0.57731
2016,17-29 y.,male,Important,0.35232,619,1787,0.33017,0.37448
2016,17-29 y.,male,Less important,0.07970,150,1787,0.06714,0.09226
2016,17-29 y.,female,Very important,0.70769,1441,2001,0.68776,0.72763
2016,17-29 y.,female,Important,0.25470,475,2001,0.23561,0.27380
2016,17-29 y.,female,Less important,0.03222,85,2001,0.02448,0.03996
2016,30-45 y.,male,Very important,0.65140,2171,2974,0.63427,0.66853
2016,30-45 y.,male,Important,0.27965,721,2974,0.26352,0.29579
2016,30-45 y.,male,Less important,0.06097,82,2974,0.05237,0.06957
2016,30-45 y.,female,Very important,0.70775,2928,4088,0.69381,0.72169
2016,30-45 y.,female,Important,0.23143,964,4088,0.21850,0.24436
2016,30-45 y.,female,Less important,0.05006,146,4088,0.04337,0.05674
2016,30-45 y.,female,Unimportant,0.01077,50,4088,0.00760,0.01393
2016,46-65 y.,male,Very important,0.61125,2616,3957,0.59606,0.62644
2016,46-65 y.,male,Important,0.29214,1107,3957,0.27797,0.30631
2016,46-65 y.,male,Less important,0.07508,174,3957,0.06687,0.08329
2016,46-65 y.,male,Unimportant,0.02154,60,3957,0.01701,0.02606
2016,46-65 y.,female,Very important,0.59526,2733,4583,0.58105,0.60947
2016,46-65 y.,female,Important,0.28344,1376,4583,0.27040,0.29649
2016,46-65 y.,female,Less important,0.08272,315,4583,0.07475,0.09070
2016,46-65 y.,female,Unimportant,0.03857,159,4583,0.03299,0.04415
2016,66 and older,male,Very important,0.57738,1373,2266,0.55703,0.59772
2016,66 and older,male,Important,0.33711,766,2266,0.31764,0.35658
2016,66 and older,male,Less important,0.04878,73,2266,0.03991,0.05765
2016,66 and older,male,Unimportant,0.03673,54,2266,0.02898,0.04448
2016,66 and older,female,Very important,0.43970,1134,2308,0.41945,0.45996
2016,66 and older,female,Important,0.33476,764,2308,0.31550,0.35402
2016,66 and older,female,Less important,0.09755,170,2308,0.08544,0.10966
2016,66 and older,female,Unimportant,0.12799,240,2308,0.11435,0.14162
2021,17-29 y.,male,Very important,0.55991,714,1283,0.53274,0.58708
2021,17-29 y.,male,Important,0.34555,443,1283,0.31952,0.37159
2021,17-29 y.,male,Less important,0.07917,126,1283,0.06439,0.09395
2021,17-29 y.,female,Very important,0.65420,882,1346,0.62878,0.67962
2021,17-29 y.,female,Important,0.25756,356,1346,0.23419,0.28093
2021,17-29 y.,female,Less important,0.06589,108,1346,0.05263,0.07915
2021,30-45 y.,male,Very important,0.62417,1243,1813,0.60187,0.64647
2021,30-45 y.,male,Important,0.27167,473,1813,0.25119,0.29216
2021,30-45 y.,male,Less important,0.08642,97,1813,0.07348,0.09936
2021,30-45 y.,female,Very important,0.67071,1566,2306,0.65153,0.68990
2021,30-45 y.,female,Important,0.25080,595,2306,0.23310,0.26849
2021,30-45 y.,female,Less important,0.05834,105,2306,0.04877,0.06791
2021,30-45 y.,female,Unimportant,0.02015,40,2306,0.01441,0.02588
2021,46-65 y.,male,Very important,0.59937,2016,3138,0.58222,0.61652
2021,46-65 y.,male,Important,0.31629,937,3138,0.30001,0.33256
2021,46-65 y.,male,Less important,0.05977,125,3138,0.05147,0.06807
2021,46-65 y.,male,Unimportant,0.02457,60,3138,0.01915,0.02999
2021,46-65 y.,female,Very important,0.56435,2086,3593,0.54813,0.58056
2021,46-65 y.,female,Important,0.28869,1043,3593,0.27387,0.30351
2021,46-65 y.,female,Less important,0.09391,321,3593,0.08437,0.10345
2021,46-65 y.,female,Unimportant,0.05305,143,3593,0.04572,0.06038
2021,66 and older,male,Very important,0.59033,1048,1732,0.56717,0.61350
2021,66 and older,male,Important,0.32938,566,1732,0.30724,0.35152
2021,66 and older,male,Less important,0.04646,74,1732,0.03654,0.05637
2021,66 and older,male,Unimportant,0.03383,44,1732,0.02531,0.04234
2021,66 and older,female,Very important,0.45659,838,1660,0.43262,0.48056
2021,66 and older,female,Important,0.33485,543,1660,0.31214,0.35756
2021,66 and older,female,Less important,0.09127,127,1660,0.07741,0.10512
2021,66 and older,female,Unimportant,0.11730,152,1660,0.10181,0.13278
