year,regtyp,sampreg,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Rural regions,West,Less important,0.07047,260,5172,0.06349,0.07744
2016,Rural regions,West,Unimportant,0.03092,118,5172,0.02620,0.03564
2016,Rural regions,East,Very important,0.55206,1975,3234,0.53491,0.56920
2016,Rural regions,East,Important,0.32198,974,3234,0.30587,0.33808
2016,Rural regions,East,Less important,0.08384,178,3234,0.07429,0.09339
2016,Rural regions,East,Unimportant,0.04213,107,3234,0.03520,0.04905
2021,Urban regions,West,Very important,0.59786,6125,9913,0.58821,0.60751
2021,Urban regions,West,Important,0.29733,2903,9913,0.28833,0.30633
2021,Urban regions,West,Less important,0.06773,611,9913,0.06279,0.07268
2021,Urban regions,West,Unimportant,0.03708,274,9913,0.03336,0.04080
2021,Urban regions,East,Very important,0.60231,799,1320,0.57590,0.62872
2021,Urban regions,East,Important,0.28115,377,1320,0.25688,0.30541
2021,Urban regions,East,Less important,0.06915,89,1320,0.05546,0.08284
2021,Urban regions,East,Unimportant,0.04739,55,1320,0.03593,0.05886
2021,Rural regions,West,Very important,0.57628,2152,3462,0.55982,0.59274
2021,Rural regions,West,Important,0.30007,990,3462,0.28480,0.31534
2021,Rural regions,West,Less important,0.08054,219,3462,0.07148,0.08961
2021,Rural regions,West,Unimportant,0.04311,101,3462,0.03634,0.04988
2021,Rural regions,East,Very important,0.53623,1320,2250,0.51562,0.55684
2021,Rural regions,East,Important,0.31757,687,2250,0.29833,0.33681
2021,Rural regions,East,Less important,0.09629,166,2250,0.08410,0.10848
2021,Rural regions,East,Unimportant,0.04991,77,2250,0.04091,0.05891
