year,pgisced97,quintil_oecd,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Secondary Level,2nd Quintile,Very important,0.57276,262,411,0.52488,0.62064
1992,Lower Secondary Level,2nd Quintile,Important,0.25086,116,411,0.20890,0.29282
1992,Lower Secondary Level,2nd Quintile,Unimportant,0.10537,33,411,0.07565,0.13509
1992,Lower Secondary Level,3rd Quintile,Very important,0.56770,222,324,0.51367,0.62172
1992,Lower Secondary Level,3rd Quintile,Important,0.29588,102,324,0.24610,0.34566
1992,Lower Secondary Level,4th Quintile,Very important,0.60756,237,334,0.55512,0.66001
1992,Lower Secondary Level,4th Quintile,Important,0.29511,97,334,0.24613,0.34410
1992,Lower Secondary Level,5th Quintile,Very important,0.65415,152,219,0.59101,0.71729
1992,Lower Secondary Level,5th Quintile,Important,0.28285,67,219,0.22307,0.34264
1992,Upper Secondary Level,1st Quintile,Very important,0.61051,865,1265,0.58363,0.63739
1992,Upper Secondary Level,1st Quintile,Important,0.23897,269,1265,0.21546,0.26248
1992,Upper Secondary Level,1st Quintile,Less important,0.04302,50,1265,0.03184,0.05421
1992,Upper Secondary Level,1st Quintile,Unimportant,0.10749,81,1265,0.09042,0.12457
1992,Upper Secondary Level,2nd Quintile,Very important,0.70345,975,1260,0.67822,0.72867
1992,Upper Secondary Level,2nd Quintile,Important,0.21535,243,1260,0.19265,0.23806
1992,Upper Secondary Level,2nd Quintile,Less important,0.03589,42,1260,0.02562,0.04617
1992,Upper Secondary Level,3rd Quintile,Very important,0.68552,833,1069,0.65768,0.71337
1992,Upper Secondary Level,3rd Quintile,Important,0.23892,236,1069,0.21334,0.26449
1992,Upper Secondary Level,4th Quintile,Very important,0.68948,879,1203,0.66332,0.71563
1992,Upper Secondary Level,4th Quintile,Important,0.24048,259,1203,0.21632,0.26464
1992,Upper Secondary Level,4th Quintile,Less important,0.03607,34,1203,0.02553,0.04661
1992,Upper Secondary Level,4th Quintile,Unimportant,0.03397,31,1203,0.02373,0.04422
1992,Upper Secondary Level,5th Quintile,Very important,0.72504,830,1072,0.69830,0.75178
1992,Upper Secondary Level,5th Quintile,Important,0.22711,242,1072,0.20202,0.25220
1992,Post-secondary Non-tertiary Level,2nd Quintile,Very important,0.83155,34,34,0.70385,0.95925
1992,Post-secondary Non-tertiary Level,3rd Quintile,Very important,0.73510,34,34,0.58454,0.88566
1992,Post-secondary Non-tertiary Level,4th Quintile,Very important,0.67698,51,51,0.54736,0.80660
1992,Post-secondary Non-tertiary Level,5th Quintile,Very important,0.69479,64,64,0.58108,0.80851
1992,First Stage of Tertiary Education,1st Quintile,Very important,0.66978,69,69,0.55800,0.78156
1992,First Stage of Tertiary Education,2nd Quintile,Very important,0.70855,107,107,0.62204,0.79506
1992,First Stage of Tertiary Education,3rd Quintile,Very important,0.73133,125,125,0.65331,0.80936
1992,First Stage of Tertiary Education,4th Quintile,Very important,0.74193,114,114,0.66124,0.82261
1992,First Stage of Tertiary Education,5th Quintile,Very important,0.77483,170,212,0.71847,0.83119
1992,First Stage of Tertiary Education,5th Quintile,Important,0.21041,42,212,0.15542,0.26541
1992,Second Stage of Tertiary Education,1st Quintile,Very important,0.73623,176,218,0.67759,0.79486
1992,Second Stage of Tertiary Education,1st Quintile,Important,0.17733,42,218,0.12651,0.22815
1992,Second Stage of Tertiary Education,2nd Quintile,Very important,0.81806,262,294,0.77389,0.86224
1992,Second Stage of Tertiary Education,2nd Quintile,Important,0.12677,32,294,0.08867,0.16487
1992,Second Stage of Tertiary Education,3rd Quintile,Very important,0.73683,251,310,0.68773,0.78593
1992,Second Stage of Tertiary Education,3rd Quintile,Important,0.21502,59,310,0.16921,0.26083
1992,Second Stage of Tertiary Education,4th Quintile,Very important,0.77774,210,254,0.72651,0.82897
1992,Second Stage of Tertiary Education,4th Quintile,Important,0.16890,44,254,0.12273,0.21507
1992,Second Stage of Tertiary Education,5th Quintile,Very important,0.66283,335,452,0.61920,0.70646
1992,Second Stage of Tertiary Education,5th Quintile,Important,0.23882,117,452,0.19947,0.27818
1995,Pre-primary Level,3rd Quintile,Very important,0.59959,39,39,0.44380,0.75539
1995,Lower Secondary Level,1st Quintile,Very important,0.51384,270,442,0.46719,0.56048
1995,Lower Secondary Level,1st Quintile,Important,0.27469,130,442,0.23303,0.31636
1995,Lower Secondary Level,1st Quintile,Unimportant,0.13484,42,442,0.10296,0.16671
1995,Lower Secondary Level,2nd Quintile,Very important,0.56083,251,394,0.51176,0.60990
1995,Lower Secondary Level,2nd Quintile,Important,0.24169,109,394,0.19936,0.28402
1995,Lower Secondary Level,2nd Quintile,Unimportant,0.12166,34,394,0.08934,0.15398
1995,Lower Secondary Level,3rd Quintile,Very important,0.61281,256,352,0.56185,0.66377
1995,Lower Secondary Level,3rd Quintile,Important,0.25605,96,352,0.21039,0.30171
1995,Lower Secondary Level,4th Quintile,Very important,0.59694,197,282,0.53959,0.65430
1995,Lower Secondary Level,4th Quintile,Important,0.27336,85,282,0.22125,0.32547
1995,Lower Secondary Level,5th Quintile,Very important,0.69079,141,182,0.62346,0.75812
1995,Lower Secondary Level,5th Quintile,Important,0.17925,41,182,0.12337,0.23513
1995,Upper Secondary Level,1st Quintile,Very important,0.62250,683,997,0.59240,0.65261
1995,Upper Secondary Level,1st Quintile,Important,0.26728,231,997,0.23980,0.29476
1995,Upper Secondary Level,1st Quintile,Less important,0.04696,41,997,0.03382,0.06010
1995,Upper Secondary Level,1st Quintile,Unimportant,0.06325,42,997,0.04814,0.07837
1995,Upper Secondary Level,2nd Quintile,Very important,0.70247,990,1325,0.67784,0.72709
1995,Upper Secondary Level,2nd Quintile,Important,0.21451,262,1325,0.19240,0.23662
1995,Upper Secondary Level,2nd Quintile,Less important,0.03309,37,1325,0.02346,0.04273
1995,Upper Secondary Level,2nd Quintile,Unimportant,0.04994,36,1325,0.03820,0.06167
1995,Upper Secondary Level,3rd Quintile,Very important,0.69788,953,1285,0.67276,0.72299
1995,Upper Secondary Level,3rd Quintile,Important,0.22874,265,1285,0.20576,0.25171
1995,Upper Secondary Level,3rd Quintile,Less important,0.03172,32,1285,0.02213,0.04131
1995,Upper Secondary Level,3rd Quintile,Unimportant,0.04167,35,1285,0.03074,0.05260
1995,Upper Secondary Level,4th Quintile,Very important,0.67560,942,1294,0.65008,0.70112
1995,Upper Secondary Level,4th Quintile,Important,0.26164,303,1294,0.23768,0.28559
1995,Upper Secondary Level,4th Quintile,Less important,0.04354,49,1294,0.03242,0.05467
1995,Upper Secondary Level,5th Quintile,Very important,0.74756,841,1093,0.72179,0.77332
1995,Upper Secondary Level,5th Quintile,Important,0.19574,213,1093,0.17220,0.21927
1995,Upper Secondary Level,5th Quintile,Less important,0.04560,39,1093,0.03323,0.05797
1995,Post-secondary Non-tertiary Level,1st Quintile,Very important,0.68532,53,53,0.55910,0.81154
1995,Post-secondary Non-tertiary Level,2nd Quintile,Very important,0.83838,61,61,0.74524,0.93152
1995,Post-secondary Non-tertiary Level,3rd Quintile,Very important,0.86244,65,65,0.77805,0.94682
1995,Post-secondary Non-tertiary Level,4th Quintile,Very important,0.80939,75,75,0.71990,0.89888
1995,Post-secondary Non-tertiary Level,5th Quintile,Very important,0.77128,53,53,0.65712,0.88544
1995,First Stage of Tertiary Education,1st Quintile,Very important,0.77596,52,52,0.66153,0.89040
1995,First Stage of Tertiary Education,2nd Quintile,Very important,0.69572,98,98,0.60416,0.78729
1995,First Stage of Tertiary Education,3rd Quintile,Very important,0.78193,137,137,0.71253,0.85133
1995,First Stage of Tertiary Education,4th Quintile,Very important,0.72367,137,137,0.64851,0.79883
1995,First Stage of Tertiary Education,5th Quintile,Very important,0.76274,157,195,0.70288,0.82260
1995,First Stage of Tertiary Education,5th Quintile,Important,0.21479,38,195,0.15700,0.27258
1995,Second Stage of Tertiary Education,1st Quintile,Very important,0.68481,95,128,0.60401,0.76561
1995,Second Stage of Tertiary Education,1st Quintile,Important,0.22902,33,128,0.15594,0.30210
1995,Second Stage of Tertiary Education,2nd Quintile,Very important,0.70076,183,231,0.64158,0.75994
1995,Second Stage of Tertiary Education,2nd Quintile,Important,0.19710,48,231,0.14569,0.24851
1995,Second Stage of Tertiary Education,3rd Quintile,Very important,0.73695,235,291,0.68627,0.78762
1995,Second Stage of Tertiary Education,3rd Quintile,Important,0.20328,56,291,0.15696,0.24960
1995,Second Stage of Tertiary Education,4th Quintile,Very important,0.72707,299,376,0.68198,0.77216
1995,Second Stage of Tertiary Education,4th Quintile,Important,0.22670,77,376,0.18432,0.26908
1995,Second Stage of Tertiary Education,5th Quintile,Very important,0.64890,435,585,0.61018,0.68761
1995,Second Stage of Tertiary Education,5th Quintile,Important,0.25036,150,585,0.21522,0.28550
2004,No answer / don't know,1st Quintile,Very important,0.53370,45,45,0.38629,0.68110
2004,Pre-primary Level,1st Quintile,Very important,0.42786,47,89,0.32448,0.53123
2004,Pre-primary Level,1st Quintile,Important,0.44217,42,89,0.33840,0.54593
2004,Pre-primary Level,2nd Quintile,Very important,0.41588,56,98,0.31780,0.51397
2004,Pre-primary Level,2nd Quintile,Important,0.44990,42,98,0.35090,0.54890
2004,Pre-primary Level,3rd Quintile,Very important,0.55112,63,108,0.45687,0.64536
2004,Pre-primary Level,3rd Quintile,Important,0.35529,45,108,0.26461,0.44598
2004,Pre-primary Level,4th Quintile,Very important,0.59910,67,106,0.50536,0.69284
2004,Pre-primary Level,4th Quintile,Important,0.30394,39,106,0.21596,0.39192
2004,Pre-primary Level,5th Quintile,Very important,0.54425,97,153,0.46507,0.62342
2004,Pre-primary Level,5th Quintile,Important,0.36664,56,153,0.29003,0.44325
2004,Primary Level,1st Quintile,Very important,0.51883,62,109,0.42460,0.61307
2004,Primary Level,1st Quintile,Important,0.39555,47,109,0.30333,0.48777
2004,Primary Level,2nd Quintile,Very important,0.70565,35,35,0.55246,0.85885
2004,Lower Secondary Level,1st Quintile,Very important,0.49668,404,763,0.46118,0.53218
2004,Lower Secondary Level,1st Quintile,Important,0.32295,247,763,0.28975,0.35615
2004,Lower Secondary Level,1st Quintile,Less important,0.09394,64,763,0.07323,0.11466
2004,Lower Secondary Level,1st Quintile,Unimportant,0.08642,48,763,0.06647,0.10637
2004,Lower Secondary Level,2nd Quintile,Very important,0.57322,399,638,0.53481,0.61163
2004,Lower Secondary Level,2nd Quintile,Important,0.30834,198,638,0.27248,0.34421
2004,Lower Secondary Level,2nd Quintile,Less important,0.07020,41,638,0.05036,0.09004
2004,Lower Secondary Level,3rd Quintile,Very important,0.52205,272,462,0.47645,0.56765
2004,Lower Secondary Level,3rd Quintile,Important,0.33331,152,462,0.29028,0.37634
2004,Lower Secondary Level,3rd Quintile,Less important,0.07280,38,462,0.04908,0.09652
2004,Lower Secondary Level,4th Quintile,Very important,0.52894,206,323,0.47442,0.58346
2004,Lower Secondary Level,4th Quintile,Important,0.35642,117,323,0.30410,0.40873
2004,Lower Secondary Level,5th Quintile,Very important,0.57270,138,215,0.50642,0.63898
2004,Lower Secondary Level,5th Quintile,Important,0.32022,77,215,0.25771,0.38273
2004,Upper Secondary Level,1st Quintile,Very important,0.54424,982,1653,0.52023,0.56826
2004,Upper Secondary Level,1st Quintile,Important,0.32664,498,1653,0.30402,0.34925
2004,Upper Secondary Level,1st Quintile,Less important,0.06742,99,1653,0.05533,0.07951
2004,Upper Secondary Level,1st Quintile,Unimportant,0.06170,74,1653,0.05010,0.07330
2004,Upper Secondary Level,2nd Quintile,Very important,0.64662,1449,2136,0.62635,0.66690
2004,Upper Secondary Level,2nd Quintile,Important,0.27168,550,2136,0.25281,0.29055
2004,Upper Secondary Level,2nd Quintile,Less important,0.04434,81,2136,0.03561,0.05307
2004,Upper Secondary Level,2nd Quintile,Unimportant,0.03736,56,2136,0.02931,0.04540
2004,Upper Secondary Level,3rd Quintile,Very important,0.65111,1552,2253,0.63142,0.67079
2004,Upper Secondary Level,3rd Quintile,Important,0.26852,568,2253,0.25021,0.28682
2004,Upper Secondary Level,3rd Quintile,Less important,0.05515,90,2253,0.04572,0.06458
2004,Upper Secondary Level,3rd Quintile,Unimportant,0.02523,43,2253,0.01875,0.03170
2004,Upper Secondary Level,4th Quintile,Very important,0.67868,1587,2278,0.65950,0.69786
2004,Upper Secondary Level,4th Quintile,Important,0.26481,581,2278,0.24669,0.28294
2004,Upper Secondary Level,4th Quintile,Less important,0.03474,75,2278,0.02721,0.04226
2004,Upper Secondary Level,4th Quintile,Unimportant,0.02177,35,2278,0.01578,0.02777
2004,Upper Secondary Level,5th Quintile,Very important,0.67892,1625,2331,0.65996,0.69788
2004,Upper Secondary Level,5th Quintile,Important,0.24725,586,2331,0.22973,0.26476
2004,Upper Secondary Level,5th Quintile,Less important,0.04947,86,2331,0.04066,0.05827
2004,Upper Secondary Level,5th Quintile,Unimportant,0.02436,34,2331,0.01810,0.03062
2004,Post-secondary Non-tertiary Level,1st Quintile,Very important,0.53042,89,128,0.44362,0.61722
2004,Post-secondary Non-tertiary Level,1st Quintile,Important,0.35297,39,128,0.26986,0.43609
2004,Post-secondary Non-tertiary Level,2nd Quintile,Very important,0.73455,117,149,0.66341,0.80569
2004,Post-secondary Non-tertiary Level,2nd Quintile,Important,0.20185,32,149,0.13718,0.26651
2004,Post-secondary Non-tertiary Level,3rd Quintile,Very important,0.71491,146,192,0.65088,0.77893
2004,Post-secondary Non-tertiary Level,3rd Quintile,Important,0.23730,46,192,0.17696,0.29763
2004,Post-secondary Non-tertiary Level,4th Quintile,Very important,0.66404,178,244,0.60465,0.72343
2004,Post-secondary Non-tertiary Level,4th Quintile,Important,0.28968,66,244,0.23265,0.34672
2004,Post-secondary Non-tertiary Level,5th Quintile,Very important,0.72639,290,384,0.68174,0.77104
2004,Post-secondary Non-tertiary Level,5th Quintile,Important,0.23177,94,384,0.18951,0.27403
2004,First Stage of Tertiary Education,1st Quintile,Very important,0.60608,89,89,0.50400,0.70817
2004,First Stage of Tertiary Education,2nd Quintile,Very important,0.70059,174,220,0.63993,0.76125
2004,First Stage of Tertiary Education,2nd Quintile,Important,0.22233,46,220,0.16726,0.27740
2004,First Stage of Tertiary Education,3rd Quintile,Very important,0.67132,273,362,0.62286,0.71978
2004,First Stage of Tertiary Education,3rd Quintile,Important,0.26726,89,362,0.22161,0.31291
2004,First Stage of Tertiary Education,4th Quintile,Very important,0.73195,288,381,0.68741,0.77648
2004,First Stage of Tertiary Education,4th Quintile,Important,0.23936,93,381,0.19646,0.28226
2004,First Stage of Tertiary Education,5th Quintile,Very important,0.67482,364,476,0.63270,0.71695
2004,First Stage of Tertiary Education,5th Quintile,Important,0.25782,112,476,0.21848,0.29716
2004,Second Stage of Tertiary Education,1st Quintile,Very important,0.57045,119,181,0.49814,0.64277
2004,Second Stage of Tertiary Education,1st Quintile,Important,0.29965,62,181,0.23273,0.36658
2004,Second Stage of Tertiary Education,2nd Quintile,Very important,0.65376,210,284,0.59833,0.70919
2004,Second Stage of Tertiary Education,2nd Quintile,Important,0.25177,74,284,0.20120,0.30234
2004,Second Stage of Tertiary Education,3rd Quintile,Very important,0.66568,320,430,0.62104,0.71032
2004,Second Stage of Tertiary Education,3rd Quintile,Important,0.23809,110,430,0.19779,0.27839
2004,Second Stage of Tertiary Education,4th Quintile,Very important,0.67374,592,805,0.64133,0.70615
2004,Second Stage of Tertiary Education,4th Quintile,Important,0.24635,213,805,0.21656,0.27613
2004,Second Stage of Tertiary Education,5th Quintile,Very important,0.66654,1751,2435,0.64781,0.68527
2004,Second Stage of Tertiary Education,5th Quintile,Important,0.26575,615,2435,0.24820,0.28330
2004,Second Stage of Tertiary Education,5th Quintile,Less important,0.04637,69,2435,0.03801,0.05472
2008,No answer / don't know,1st Quintile,Very important,0.51214,55,99,0.41317,0.61110
2008,No answer / don't know,1st Quintile,Important,0.34433,44,99,0.25026,0.43841
2008,No answer / don't know,4th Quintile,Very important,0.80715,37,37,0.67827,0.93603
2008,No answer / don't know,5th Quintile,Very important,0.70255,42,42,0.56262,0.84248
2008,Pre-primary Level,3rd Quintile,Very important,0.52674,40,73,0.41141,0.64206
2008,Pre-primary Level,3rd Quintile,Important,0.38510,33,73,0.27269,0.49750
2008,Pre-primary Level,4th Quintile,Very important,0.48087,35,35,0.31293,0.64882
2008,Pre-primary Level,5th Quintile,Very important,0.63585,51,51,0.50247,0.76923
2008,Primary Level,1st Quintile,Very important,0.50699,49,88,0.40194,0.61205
2008,Primary Level,1st Quintile,Important,0.36525,39,88,0.26407,0.46643
2008,Lower Secondary Level,1st Quintile,Very important,0.46658,322,617,0.42718,0.50597
2008,Lower Secondary Level,1st Quintile,Important,0.35905,216,617,0.32117,0.39694
2008,Lower Secondary Level,1st Quintile,Less important,0.09413,46,617,0.07107,0.11719
2008,Lower Secondary Level,1st Quintile,Unimportant,0.08024,33,617,0.05879,0.10170
2008,Lower Secondary Level,2nd Quintile,Very important,0.55769,291,498,0.51403,0.60136
2008,Lower Secondary Level,2nd Quintile,Important,0.29850,172,498,0.25827,0.33873
2008,Lower Secondary Level,2nd Quintile,Less important,0.07853,35,498,0.05488,0.10218
2008,Lower Secondary Level,3rd Quintile,Very important,0.59682,249,377,0.54724,0.64640
2008,Lower Secondary Level,3rd Quintile,Important,0.28139,128,377,0.23594,0.32684
2008,Lower Secondary Level,4th Quintile,Very important,0.58074,154,241,0.51831,0.64317
2008,Lower Secondary Level,4th Quintile,Important,0.32102,87,241,0.26195,0.38008
2008,Lower Secondary Level,5th Quintile,Very important,0.52105,82,137,0.43709,0.60501
2008,Lower Secondary Level,5th Quintile,Important,0.34532,55,137,0.26541,0.42524
2008,Upper Secondary Level,1st Quintile,Very important,0.54004,901,1576,0.51543,0.56465
2008,Upper Secondary Level,1st Quintile,Important,0.31150,492,1576,0.28863,0.33437
2008,Upper Secondary Level,1st Quintile,Less important,0.08894,111,1576,0.07488,0.10300
2008,Upper Secondary Level,1st Quintile,Unimportant,0.05951,72,1576,0.04783,0.07120
2008,Upper Secondary Level,2nd Quintile,Very important,0.62110,1282,1959,0.59961,0.64259
2008,Upper Secondary Level,2nd Quintile,Important,0.28791,542,1959,0.26785,0.30796
2008,Upper Secondary Level,2nd Quintile,Less important,0.04918,77,1959,0.03960,0.05876
2008,Upper Secondary Level,2nd Quintile,Unimportant,0.04181,58,1959,0.03295,0.05068
2008,Upper Secondary Level,3rd Quintile,Very important,0.62206,1388,2105,0.60134,0.64277
2008,Upper Secondary Level,3rd Quintile,Important,0.29236,578,2105,0.27292,0.31179
2008,Upper Secondary Level,3rd Quintile,Less important,0.05537,93,2105,0.04560,0.06515
2008,Upper Secondary Level,3rd Quintile,Unimportant,0.03022,46,2105,0.02290,0.03753
2008,Upper Secondary Level,4th Quintile,Very important,0.63088,1362,2061,0.61004,0.65172
2008,Upper Secondary Level,4th Quintile,Important,0.28843,574,2061,0.26887,0.30799
2008,Upper Secondary Level,4th Quintile,Less important,0.05764,89,2061,0.04757,0.06770
2008,Upper Secondary Level,4th Quintile,Unimportant,0.02305,36,2061,0.01657,0.02953
2008,Upper Secondary Level,5th Quintile,Very important,0.66199,1328,1909,0.64077,0.68322
2008,Upper Secondary Level,5th Quintile,Important,0.27527,496,1909,0.25523,0.29532
2008,Upper Secondary Level,5th Quintile,Less important,0.03932,52,1909,0.03060,0.04804
2008,Upper Secondary Level,5th Quintile,Unimportant,0.02341,33,1909,0.01662,0.03019
2008,Post-secondary Non-tertiary Level,1st Quintile,Very important,0.55242,80,127,0.46560,0.63925
2008,Post-secondary Non-tertiary Level,1st Quintile,Important,0.32146,47,127,0.23991,0.40301
2008,Post-secondary Non-tertiary Level,2nd Quintile,Very important,0.62763,112,155,0.55127,0.70398
2008,Post-secondary Non-tertiary Level,2nd Quintile,Important,0.29309,43,155,0.22120,0.36498
2008,Post-secondary Non-tertiary Level,3rd Quintile,Very important,0.69530,137,184,0.62862,0.76199
2008,Post-secondary Non-tertiary Level,3rd Quintile,Important,0.26105,47,184,0.19741,0.32468
2008,Post-secondary Non-tertiary Level,4th Quintile,Very important,0.68265,180,243,0.62401,0.74130
2008,Post-secondary Non-tertiary Level,4th Quintile,Important,0.27067,63,243,0.21469,0.32665
2008,Post-secondary Non-tertiary Level,5th Quintile,Very important,0.76605,256,322,0.71974,0.81237
2008,Post-secondary Non-tertiary Level,5th Quintile,Important,0.18835,66,322,0.14558,0.23112
2008,First Stage of Tertiary Education,1st Quintile,Very important,0.58550,70,103,0.48990,0.68111
2008,First Stage of Tertiary Education,1st Quintile,Important,0.28667,33,103,0.19891,0.37443
2008,First Stage of Tertiary Education,2nd Quintile,Very important,0.63364,137,192,0.56531,0.70197
2008,First Stage of Tertiary Education,2nd Quintile,Important,0.24263,55,192,0.18183,0.30342
2008,First Stage of Tertiary Education,3rd Quintile,Very important,0.66101,218,306,0.60788,0.71413
2008,First Stage of Tertiary Education,3rd Quintile,Important,0.27488,88,306,0.22477,0.32498
2008,First Stage of Tertiary Education,4th Quintile,Very important,0.71562,250,332,0.66702,0.76422
2008,First Stage of Tertiary Education,4th Quintile,Important,0.22425,82,332,0.17932,0.26919
2008,First Stage of Tertiary Education,5th Quintile,Very important,0.63067,282,395,0.58302,0.67833
2008,First Stage of Tertiary Education,5th Quintile,Important,0.28268,113,395,0.23821,0.32714
2008,Second Stage of Tertiary Education,1st Quintile,Very important,0.51991,105,174,0.44546,0.59436
2008,Second Stage of Tertiary Education,1st Quintile,Important,0.35332,69,174,0.28209,0.42455
2008,Second Stage of Tertiary Education,2nd Quintile,Very important,0.60615,206,310,0.55167,0.66063
2008,Second Stage of Tertiary Education,2nd Quintile,Important,0.31351,104,310,0.26178,0.36523
2008,Second Stage of Tertiary Education,3rd Quintile,Very important,0.65992,403,559,0.62061,0.69923
2008,Second Stage of Tertiary Education,3rd Quintile,Important,0.26531,156,559,0.22867,0.30194
2008,Second Stage of Tertiary Education,4th Quintile,Very important,0.61409,517,766,0.57959,0.64859
2008,Second Stage of Tertiary Education,4th Quintile,Important,0.30343,215,766,0.27085,0.33601
2008,Second Stage of Tertiary Education,4th Quintile,Less important,0.05570,34,766,0.03945,0.07195
2008,Second Stage of Tertiary Education,5th Quintile,Very important,0.66598,1611,2248,0.64648,0.68548
2008,Second Stage of Tertiary Education,5th Quintile,Important,0.25444,557,2248,0.23643,0.27245
2008,Second Stage of Tertiary Education,5th Quintile,Less important,0.06279,80,2248,0.05276,0.07282
2012,No answer / don't know,1st Quintile,Very important,0.47064,80,143,0.38854,0.55274
2012,No answer / don't know,1st Quintile,Important,0.41231,63,143,0.33134,0.49328
2012,No answer / don't know,2nd Quintile,Very important,0.50383,36,36,0.33818,0.66947
2012,No answer / don't know,3rd Quintile,Very important,0.46734,36,36,0.30204,0.63264
2012,No answer / don't know,4th Quintile,Very important,0.55005,33,33,0.37768,0.72242
2012,Pre-primary Level,1st Quintile,Very important,0.47140,52,94,0.36994,0.57285
2012,Pre-primary Level,1st Quintile,Important,0.42794,42,94,0.32738,0.52850
2012,Pre-primary Level,2nd Quintile,Very important,0.69599,62,94,0.60250,0.78948
2012,Pre-primary Level,2nd Quintile,Important,0.25679,32,94,0.16800,0.34558
2012,Pre-primary Level,3rd Quintile,Very important,0.54210,48,48,0.39966,0.68454
2012,Pre-primary Level,4th Quintile,Very important,0.49235,36,36,0.32672,0.65798
2012,Pre-primary Level,5th Quintile,Very important,0.58723,48,48,0.44648,0.72799
2012,Primary Level,1st Quintile,Very important,0.49410,138,220,0.42788,0.56031
2012,Primary Level,1st Quintile,Important,0.40238,82,220,0.33743,0.46732
2012,Primary Level,2nd Quintile,Very important,0.51579,31,31,0.33696,0.69463
2012,Lower Secondary Level,1st Quintile,Very important,0.46881,617,1072,0.43892,0.49869
2012,Lower Secondary Level,1st Quintile,Important,0.34560,328,1072,0.31712,0.37408
2012,Lower Secondary Level,1st Quintile,Less important,0.10345,80,1072,0.08521,0.12169
2012,Lower Secondary Level,1st Quintile,Unimportant,0.08214,47,1072,0.06570,0.09859
2012,Lower Secondary Level,2nd Quintile,Very important,0.53778,364,636,0.49900,0.57656
2012,Lower Secondary Level,2nd Quintile,Important,0.32040,207,636,0.28411,0.35670
2012,Lower Secondary Level,2nd Quintile,Less important,0.06967,33,636,0.04987,0.08948
2012,Lower Secondary Level,2nd Quintile,Unimportant,0.07214,32,636,0.05202,0.09227
2012,Lower Secondary Level,3rd Quintile,Very important,0.56374,242,396,0.51483,0.61265
