year,pgisced97,regtyp,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,First Stage of Tertiary Education,Rural regions,Very important,0.78376,234,282,0.73563,0.83190
1992,First Stage of Tertiary Education,Rural regions,Important,0.18325,48,282,0.13802,0.22849
1992,Second Stage of Tertiary Education,Urban regions,Very important,0.71556,717,944,0.68676,0.74435
1992,Second Stage of Tertiary Education,Urban regions,Important,0.21535,195,944,0.18911,0.24158
1992,Second Stage of Tertiary Education,Urban regions,Less important,0.05712,32,944,0.04231,0.07193
1992,Second Stage of Tertiary Education,Rural regions,Very important,0.74623,494,587,0.71100,0.78146
1992,Second Stage of Tertiary Education,Rural regions,Important,0.16279,93,587,0.13290,0.19268
1995,No answer / don't know,Urban regions,Very important,0.67296,61,61,0.55425,0.79166
1995,Pre-primary Level,Urban regions,Very important,0.49667,79,132,0.41105,0.58229
1995,Pre-primary Level,Urban regions,Important,0.37006,53,132,0.28738,0.45274
1995,Pre-primary Level,Rural regions,Very important,0.44467,38,75,0.33145,0.55789
1995,Pre-primary Level,Rural regions,Important,0.45890,37,75,0.34537,0.57244
1995,Primary Level,Urban regions,Very important,0.53957,38,38,0.37897,0.70018
1995,Lower Secondary Level,Urban regions,Very important,0.61060,741,1134,0.58220,0.63899
1995,Lower Secondary Level,Urban regions,Important,0.23913,272,1134,0.21429,0.26397
1995,Lower Secondary Level,Urban regions,Less important,0.06298,56,1134,0.04884,0.07713
1995,Lower Secondary Level,Urban regions,Unimportant,0.08729,65,1134,0.07086,0.10373
1995,Lower Secondary Level,Rural regions,Very important,0.52019,374,664,0.48216,0.55822
1995,Lower Secondary Level,Rural regions,Important,0.27786,189,664,0.24376,0.31196
1995,Lower Secondary Level,Rural regions,Less important,0.06751,39,664,0.04842,0.08661
1995,Lower Secondary Level,Rural regions,Unimportant,0.13443,62,664,0.10846,0.16040
1995,Upper Secondary Level,Urban regions,Very important,0.68781,2654,3643,0.67276,0.70286
1995,Upper Secondary Level,Urban regions,Important,0.23624,781,3643,0.22245,0.25004
1995,Upper Secondary Level,Urban regions,Less important,0.04340,126,3643,0.03678,0.05002
1995,Upper Secondary Level,Urban regions,Unimportant,0.03254,82,3643,0.02678,0.03831
1995,Upper Secondary Level,Rural regions,Very important,0.69986,1755,2387,0.68147,0.71825
1995,Upper Secondary Level,Rural regions,Important,0.22632,494,2387,0.20953,0.24311
1995,Upper Secondary Level,Rural regions,Less important,0.03315,72,2387,0.02597,0.04033
1995,Upper Secondary Level,Rural regions,Unimportant,0.04067,66,2387,0.03275,0.04860
1995,Post-secondary Non-tertiary Level,Urban regions,Very important,0.78826,224,274,0.73979,0.83672
1995,Post-secondary Non-tertiary Level,Urban regions,Important,0.14798,50,274,0.10586,0.19010
1995,Post-secondary Non-tertiary Level,Rural regions,Very important,0.80551,83,83,0.71984,0.89118
1995,First Stage of Tertiary Education,Urban regions,Very important,0.74755,346,417,0.70580,0.78930
1995,First Stage of Tertiary Education,Urban regions,Important,0.17803,71,417,0.14127,0.21479
1995,First Stage of Tertiary Education,Rural regions,Very important,0.74647,235,289,0.69622,0.79671
1995,First Stage of Tertiary Education,Rural regions,Important,0.22377,54,289,0.17564,0.27191
1995,Second Stage of Tertiary Education,Urban regions,Very important,0.68325,767,1044,0.65502,0.71149
1995,Second Stage of Tertiary Education,Urban regions,Important,0.23969,241,1044,0.21378,0.26560
1995,Second Stage of Tertiary Education,Urban regions,Less important,0.05490,36,1044,0.04107,0.06872
1995,Second Stage of Tertiary Education,Rural regions,Very important,0.69800,480,603,0.66133,0.73468
1995,Second Stage of Tertiary Education,Rural regions,Important,0.20771,123,603,0.17531,0.24012
2004,No answer / don't know,Urban regions,Very important,0.52921,98,162,0.45211,0.60631
2004,No answer / don't know,Urban regions,Important,0.37885,64,162,0.30392,0.45379
2004,No answer / don't know,Rural regions,Very important,0.38721,31,64,0.26693,0.50750
2004,No answer / don't know,Rural regions,Important,0.38103,33,64,0.26111,0.50095
2004,Pre-primary Level,Urban regions,Very important,0.48754,229,422,0.43979,0.53529
2004,Pre-primary Level,Urban regions,Important,0.39425,153,422,0.34757,0.44094
2004,Pre-primary Level,Urban regions,Less important,0.09102,40,422,0.06354,0.11849
2004,Pre-primary Level,Rural regions,Very important,0.52832,101,172,0.45349,0.60314
2004,Pre-primary Level,Rural regions,Important,0.37881,71,172,0.30610,0.45152
2004,Primary Level,Urban regions,Very important,0.55549,101,167,0.47990,0.63109
2004,Primary Level,Urban regions,Important,0.33065,66,167,0.25909,0.40222
2004,Lower Secondary Level,Urban regions,Very important,0.54553,980,1694,0.52181,0.56925
2004,Lower Secondary Level,Urban regions,Important,0.31773,520,1694,0.29555,0.33991
2004,Lower Secondary Level,Urban regions,Less important,0.07634,121,1694,0.06369,0.08899
2004,Lower Secondary Level,Urban regions,Unimportant,0.06040,73,1694,0.04905,0.07174
2004,Lower Secondary Level,Rural regions,Very important,0.50344,440,822,0.46924,0.53764
2004,Lower Secondary Level,Rural regions,Important,0.34136,272,822,0.30893,0.37380
2004,Lower Secondary Level,Rural regions,Less important,0.08344,67,822,0.06452,0.10235
2004,Lower Secondary Level,Rural regions,Unimportant,0.07176,43,822,0.05410,0.08941
2004,Upper Secondary Level,Urban regions,Very important,0.64662,4636,6754,0.63522,0.65802
2004,Upper Secondary Level,Urban regions,Important,0.26846,1685,6754,0.25789,0.27903
2004,Upper Secondary Level,Urban regions,Less important,0.05057,282,6754,0.04535,0.05580
2004,Upper Secondary Level,Urban regions,Unimportant,0.03435,151,6754,0.03000,0.03869
2004,Upper Secondary Level,Rural regions,Very important,0.63278,2559,3897,0.61764,0.64791
2004,Upper Secondary Level,Rural regions,Important,0.28764,1098,3897,0.27343,0.30185
2004,Upper Secondary Level,Rural regions,Less important,0.04798,149,3897,0.04127,0.05469
2004,Upper Secondary Level,Rural regions,Unimportant,0.03160,91,3897,0.02611,0.03709
2004,Post-secondary Non-tertiary Level,Urban regions,Very important,0.67179,632,848,0.64016,0.70341
2004,Post-secondary Non-tertiary Level,Urban regions,Important,0.27293,216,848,0.24293,0.30293
2004,Post-secondary Non-tertiary Level,Rural regions,Very important,0.70747,188,249,0.65085,0.76409
2004,Post-secondary Non-tertiary Level,Rural regions,Important,0.21643,61,249,0.16518,0.26769
2004,First Stage of Tertiary Education,Urban regions,Very important,0.66649,753,1010,0.63740,0.69558
2004,First Stage of Tertiary Education,Urban regions,Important,0.24813,224,1010,0.22148,0.27478
2004,First Stage of Tertiary Education,Urban regions,Less important,0.05035,33,1010,0.03686,0.06385
2004,First Stage of Tertiary Education,Rural regions,Very important,0.72144,435,581,0.68496,0.75792
2004,First Stage of Tertiary Education,Rural regions,Important,0.25115,146,581,0.21585,0.28644
2004,Second Stage of Tertiary Education,Urban regions,Very important,0.66061,2129,3022,0.64372,0.67749
2004,Second Stage of Tertiary Education,Urban regions,Important,0.25303,740,3022,0.23753,0.26854
2004,Second Stage of Tertiary Education,Urban regions,Less important,0.05743,108,3022,0.04913,0.06573
2004,Second Stage of Tertiary Education,Urban regions,Unimportant,0.02893,45,3022,0.02295,0.03491
2004,Second Stage of Tertiary Education,Rural regions,Very important,0.65636,863,1230,0.62981,0.68291
2004,Second Stage of Tertiary Education,Rural regions,Important,0.27657,334,1230,0.25156,0.30158
2004,Second Stage of Tertiary Education,Rural regions,Less important,0.03787,33,1230,0.02720,0.04855
2008,No answer / don't know,Urban regions,Very important,0.65162,136,193,0.58423,0.71902
2008,No answer / don't know,Urban regions,Important,0.23946,57,193,0.17909,0.29982
2008,No answer / don't know,Rural regions,Very important,0.43915,50,101,0.34188,0.53642
2008,No answer / don't know,Rural regions,Important,0.43087,51,101,0.33381,0.52793
2008,Pre-primary Level,Urban regions,Very important,0.54685,124,207,0.47887,0.61483
2008,Pre-primary Level,Urban regions,Important,0.36550,83,207,0.29973,0.43126
2008,Pre-primary Level,Rural regions,Very important,0.48366,60,109,0.38941,0.57791
2008,Pre-primary Level,Rural regions,Important,0.45252,49,109,0.35864,0.54639
2008,Primary Level,Urban regions,Very important,0.52433,71,113,0.43184,0.61682
2008,Primary Level,Urban regions,Important,0.34813,42,113,0.25990,0.43636
2008,Lower Secondary Level,Urban regions,Very important,0.55387,761,1309,0.52693,0.58081
2008,Lower Secondary Level,Urban regions,Important,0.30810,412,1309,0.28308,0.33313
2008,Lower Secondary Level,Urban regions,Less important,0.06752,75,1309,0.05392,0.08111
2008,Lower Secondary Level,Urban regions,Unimportant,0.07051,61,1309,0.05663,0.08438
2008,Lower Secondary Level,Rural regions,Very important,0.49654,337,667,0.45857,0.53451
2008,Lower Secondary Level,Rural regions,Important,0.34853,246,667,0.31234,0.38472
2008,Lower Secondary Level,Rural regions,Less important,0.09214,51,667,0.07018,0.11411
2008,Lower Secondary Level,Rural regions,Unimportant,0.06278,33,667,0.04436,0.08121
2008,Upper Secondary Level,Urban regions,Very important,0.62490,4009,6032,0.61268,0.63712
2008,Upper Secondary Level,Urban regions,Important,0.28204,1614,6032,0.27068,0.29339
2008,Upper Secondary Level,Urban regions,Less important,0.05582,255,6032,0.05003,0.06162
2008,Upper Secondary Level,Urban regions,Unimportant,0.03724,154,6032,0.03246,0.04202
2008,Upper Secondary Level,Rural regions,Very important,0.59653,2253,3579,0.58045,0.61260
2008,Upper Secondary Level,Rural regions,Important,0.30868,1068,3579,0.29355,0.32382
2008,Upper Secondary Level,Rural regions,Less important,0.06277,167,3579,0.05482,0.07071
2008,Upper Secondary Level,Rural regions,Unimportant,0.03202,91,3579,0.02625,0.03779
2008,Post-secondary Non-tertiary Level,Urban regions,Very important,0.68614,581,772,0.65339,0.71890
2008,Post-secondary Non-tertiary Level,Urban regions,Important,0.26276,191,772,0.23169,0.29383
2008,Post-secondary Non-tertiary Level,Rural regions,Very important,0.63771,184,259,0.57906,0.69636
2008,Post-secondary Non-tertiary Level,Rural regions,Important,0.25509,75,259,0.20190,0.30828
2008,First Stage of Tertiary Education,Urban regions,Very important,0.67101,608,855,0.63950,0.70252
2008,First Stage of Tertiary Education,Urban regions,Important,0.24266,215,855,0.21391,0.27142
2008,First Stage of Tertiary Education,Urban regions,Less important,0.05697,32,855,0.04143,0.07252
2008,First Stage of Tertiary Education,Rural regions,Very important,0.62167,349,505,0.57933,0.66401
2008,First Stage of Tertiary Education,Rural regions,Important,0.29415,156,505,0.25436,0.33393
2008,Second Stage of Tertiary Education,Urban regions,Very important,0.63930,2039,2963,0.62201,0.65659
2008,Second Stage of Tertiary Education,Urban regions,Important,0.27870,761,2963,0.26255,0.29485
2008,Second Stage of Tertiary Education,Urban regions,Less important,0.06255,125,2963,0.05383,0.07127
2008,Second Stage of Tertiary Education,Urban regions,Unimportant,0.01945,38,2963,0.01448,0.02442
2008,Second Stage of Tertiary Education,Rural regions,Very important,0.63423,803,1193,0.60688,0.66157
2008,Second Stage of Tertiary Education,Rural regions,Important,0.27998,340,1193,0.25450,0.30547
2008,Second Stage of Tertiary Education,Rural regions,Less important,0.06651,50,1193,0.05236,0.08065
2012,No answer / don't know,Urban regions,Very important,0.52379,147,240,0.46047,0.58711
2012,No answer / don't know,Urban regions,Important,0.34948,93,240,0.28903,0.40993
2012,No answer / don't know,Rural regions,Very important,0.49737,71,128,0.41041,0.58433
2012,No answer / don't know,Rural regions,Important,0.39521,57,128,0.31018,0.48024
2012,Pre-primary Level,Urban regions,Very important,0.55624,182,299,0.49983,0.61265
2012,Pre-primary Level,Urban regions,Important,0.36970,117,299,0.31489,0.42450
2012,Pre-primary Level,Rural regions,Very important,0.59231,87,132,0.50816,0.67647
2012,Pre-primary Level,Rural regions,Important,0.30910,45,132,0.22996,0.38823
2012,Primary Level,Urban regions,Very important,0.52496,147,224,0.45942,0.59050
2012,Primary Level,Urban regions,Important,0.35581,77,224,0.29297,0.41865
2012,Primary Level,Rural regions,Very important,0.60181,79,125,0.51565,0.68798
2012,Primary Level,Rural regions,Important,0.36184,46,125,0.27726,0.44642
2012,Lower Secondary Level,Urban regions,Very important,0.55978,1067,1808,0.53689,0.58267
2012,Lower Secondary Level,Urban regions,Important,0.30872,561,1808,0.28742,0.33002
2012,Lower Secondary Level,Urban regions,Less important,0.06768,108,1808,0.05609,0.07926
2012,Lower Secondary Level,Urban regions,Unimportant,0.06382,72,1808,0.05255,0.07509
2012,Lower Secondary Level,Rural regions,Very important,0.50606,570,1039,0.47565,0.53648
2012,Lower Secondary Level,Rural regions,Important,0.33247,336,1039,0.30381,0.36113
2012,Lower Secondary Level,Rural regions,Less important,0.08142,64,1039,0.06478,0.09806
2012,Lower Secondary Level,Rural regions,Unimportant,0.08004,69,1039,0.06353,0.09655
2012,Upper Secondary Level,Urban regions,Very important,0.60353,5019,7869,0.59272,0.61434
2012,Upper Secondary Level,Urban regions,Important,0.30224,2251,7869,0.29210,0.31239
2012,Upper Secondary Level,Urban regions,Less important,0.05624,367,7869,0.05115,0.06133
2012,Upper Secondary Level,Urban regions,Unimportant,0.03799,232,7869,0.03377,0.04221
2012,Upper Secondary Level,Rural regions,Very important,0.59923,3528,5505,0.58628,0.61218
2012,Upper Secondary Level,Rural regions,Important,0.31200,1596,5505,0.29976,0.32424
2012,Upper Secondary Level,Rural regions,Less important,0.05901,242,5505,0.05278,0.06523
2012,Upper Secondary Level,Rural regions,Unimportant,0.02976,139,5505,0.02527,0.03425
2012,Post-secondary Non-tertiary Level,Urban regions,Very important,0.64145,962,1381,0.61615,0.66675
2012,Post-secondary Non-tertiary Level,Urban regions,Important,0.29478,361,1381,0.27072,0.31883
2012,Post-secondary Non-tertiary Level,Urban regions,Less important,0.05225,58,1381,0.04051,0.06399
2012,Post-secondary Non-tertiary Level,Rural regions,Very important,0.65420,382,517,0.61316,0.69524
2012,Post-secondary Non-tertiary Level,Rural regions,Important,0.27903,135,517,0.24033,0.31773
2012,First Stage of Tertiary Education,Urban regions,Very important,0.65516,704,1033,0.62616,0.68416
2012,First Stage of Tertiary Education,Urban regions,Important,0.25928,287,1033,0.23255,0.28602
2012,First Stage of Tertiary Education,Urban regions,Less important,0.05909,42,1033,0.04470,0.07347
2012,First Stage of Tertiary Education,Rural regions,Very important,0.64613,510,709,0.61091,0.68135
2012,First Stage of Tertiary Education,Rural regions,Important,0.28997,199,709,0.25655,0.32340
2012,Second Stage of Tertiary Education,Urban regions,Very important,0.65160,2975,4357,0.63745,0.66575
2012,Second Stage of Tertiary Education,Urban regions,Important,0.27471,1147,4357,0.26145,0.28796
2012,Second Stage of Tertiary Education,Urban regions,Less important,0.04620,158,4357,0.03997,0.05244
2012,Second Stage of Tertiary Education,Urban regions,Unimportant,0.02749,77,4357,0.02263,0.03234
2012,Second Stage of Tertiary Education,Rural regions,Very important,0.62560,1168,1725,0.60276,0.64845
2012,Second Stage of Tertiary Education,Rural regions,Important,0.30090,489,1725,0.27925,0.32256
2012,Second Stage of Tertiary Education,Rural regions,Less important,0.05643,68,1725,0.04554,0.06732
2016,No answer / don't know,Urban regions,Very important,0.57924,236,363,0.52838,0.63010
2016,No answer / don't know,Urban regions,Important,0.34416,127,363,0.29522,0.39310
2016,No answer / don't know,Rural regions,Very important,0.53685,108,171,0.46189,0.61180
2016,No answer / don't know,Rural regions,Important,0.33038,63,171,0.25967,0.40108
2016,Pre-primary Level,Urban regions,Very important,0.52822,140,222,0.46240,0.59403
2016,Pre-primary Level,Urban regions,Important,0.39778,82,222,0.33325,0.46231
2016,Pre-primary Level,Rural regions,Very important,0.42233,46,77,0.31128,0.53337
2016,Pre-primary Level,Rural regions,Important,0.45597,31,77,0.34400,0.56795
2016,Primary Level,Urban regions,Very important,0.58364,178,258,0.52337,0.64390
2016,Primary Level,Urban regions,Important,0.30897,80,258,0.25248,0.36546
2016,Primary Level,Rural regions,Very important,0.68241,86,86,0.58344,0.78138
2016,Lower Secondary Level,Urban regions,Very important,0.58178,996,1664,0.55807,0.60548
2016,Lower Secondary Level,Urban regions,Important,0.29283,492,1664,0.27096,0.31470
2016,Lower Secondary Level,Urban regions,Less important,0.07791,105,1664,0.06502,0.09079
2016,Lower Secondary Level,Urban regions,Unimportant,0.04749,71,1664,0.03727,0.05771
2016,Lower Secondary Level,Rural regions,Very important,0.52133,501,891,0.48851,0.55415
2016,Lower Secondary Level,Rural regions,Important,0.33440,277,891,0.30341,0.36540
2016,Lower Secondary Level,Rural regions,Less important,0.08318,62,891,0.06504,0.10133
2016,Lower Secondary Level,Rural regions,Unimportant,0.06108,51,891,0.04535,0.07682
2016,Upper Secondary Level,Urban regions,Very important,0.61047,4160,6523,0.59864,0.62231
2016,Upper Secondary Level,Urban regions,Important,0.28327,1848,6523,0.27234,0.29421
2016,Upper Secondary Level,Urban regions,Less important,0.06845,325,6523,0.06232,0.07458
2016,Upper Secondary Level,Urban regions,Unimportant,0.03780,190,6523,0.03317,0.04243
2016,Upper Secondary Level,Rural regions,Very important,0.57644,2724,4355,0.56176,0.59112
2016,Upper Secondary Level,Rural regions,Important,0.31393,1295,4355,0.30015,0.32772
2016,Upper Secondary Level,Rural regions,Less important,0.07496,220,4355,0.06714,0.08278
2016,Upper Secondary Level,Rural regions,Unimportant,0.03466,116,4355,0.02923,0.04010
2016,Post-secondary Non-tertiary Level,Urban regions,Very important,0.60730,972,1445,0.58211,0.63249
2016,Post-secondary Non-tertiary Level,Urban regions,Important,0.31639,410,1445,0.29240,0.34038
2016,Post-secondary Non-tertiary Level,Urban regions,Less important,0.05851,63,1445,0.04641,0.07062
2016,Post-secondary Non-tertiary Level,Rural regions,Very important,0.61247,367,516,0.57039,0.65455
2016,Post-secondary Non-tertiary Level,Rural regions,Important,0.29883,149,516,0.25930,0.33837
2016,First Stage of Tertiary Education,Urban regions,Very important,0.58434,530,800,0.55016,0.61851
2016,First Stage of Tertiary Education,Urban regions,Important,0.31537,237,800,0.28315,0.34759
2016,First Stage of Tertiary Education,Urban regions,Less important,0.06677,33,800,0.04946,0.08408
2016,First Stage of Tertiary Education,Rural regions,Very important,0.58515,376,530,0.54316,0.62714
2016,First Stage of Tertiary Education,Rural regions,Important,0.31568,154,530,0.27607,0.35529
2016,Second Stage of Tertiary Education,Urban regions,Very important,0.65066,2894,4227,0.63629,0.66504
2016,Second Stage of Tertiary Education,Urban regions,Important,0.25572,1081,4227,0.24257,0.26888
2016,Second Stage of Tertiary Education,Urban regions,Less important,0.06029,176,4227,0.05312,0.06747
2016,Second Stage of Tertiary Education,Urban regions,Unimportant,0.03332,76,4227,0.02791,0.03873
2016,Second Stage of Tertiary Education,Rural regions,Very important,0.60641,1100,1612,0.58255,0.63026
2016,Second Stage of Tertiary Education,Rural regions,Important,0.29406,436,1612,0.27181,0.31631
2016,Second Stage of Tertiary Education,Rural regions,Less important,0.07748,76,1612,0.06443,0.09054
2021,No answer / don't know,Urban regions,Very important,0.63829,297,422,0.59239,0.68419
2021,No answer / don't know,Urban regions,Important,0.30460,125,422,0.26064,0.34857
2021,No answer / don't know,Rural regions,Very important,0.63081,105,150,0.55332,0.70830
2021,No answer / don't know,Rural regions,Important,0.30666,45,150,0.23262,0.38070
2021,Pre-primary Level,Urban regions,Very important,0.63290,72,122,0.54701,0.71879
2021,Pre-primary Level,Urban regions,Important,0.30105,50,122,0.21931,0.38278
2021,Pre-primary Level,Rural regions,Very important,0.60963,33,33,0.44060,0.77865
2021,Primary Level,Urban regions,Very important,0.56292,83,131,0.47765,0.64818
2021,Primary Level,Urban regions,Important,0.27966,48,131,0.20250,0.35681
2021,Lower Secondary Level,Urban regions,Very important,0.56188,458,801,0.52750,0.59626
2021,Lower Secondary Level,Urban regions,Important,0.30593,247,801,0.27399,0.33786
2021,Lower Secondary Level,Urban regions,Less important,0.08814,63,801,0.06850,0.10779
2021,Lower Secondary Level,Urban regions,Unimportant,0.04405,33,801,0.02983,0.05827
2021,Lower Secondary Level,Rural regions,Very important,0.47542,290,511,0.43208,0.51877
2021,Lower Secondary Level,Rural regions,Important,0.39300,175,511,0.35061,0.43539
2021,Lower Secondary Level,Rural regions,Less important,0.08864,46,511,0.06397,0.11331
2021,Upper Secondary Level,Urban regions,Very important,0.57427,2419,4151,0.55922,0.58931
2021,Upper Secondary Level,Urban regions,Important,0.31003,1281,4151,0.29595,0.32410
2021,Upper Secondary Level,Urban regions,Less important,0.06819,296,4151,0.06052,0.07586
2021,Upper Secondary Level,Urban regions,Unimportant,0.04751,155,4151,0.04104,0.05399
2021,Upper Secondary Level,Rural regions,Very important,0.55411,1586,2695,0.53534,0.57288
2021,Upper Secondary Level,Rural regions,Important,0.31385,818,2695,0.29633,0.33137
2021,Upper Secondary Level,Rural regions,Less important,0.08398,184,2695,0.07351,0.09446
2021,Upper Secondary Level,Rural regions,Unimportant,0.04806,107,2695,0.03998,0.05614
2021,Post-secondary Non-tertiary Level,Urban regions,Very important,0.59484,687,1083,0.56559,0.62409
2021,Post-secondary Non-tertiary Level,Urban regions,Important,0.28109,316,1083,0.25430,0.30787
2021,Post-secondary Non-tertiary Level,Urban regions,Less important,0.09858,80,1083,0.08082,0.11634
2021,Post-secondary Non-tertiary Level,Rural regions,Very important,0.61180,259,404,0.56422,0.65938
2021,Post-secondary Non-tertiary Level,Rural regions,Important,0.24094,114,404,0.19919,0.28270
2021,Post-secondary Non-tertiary Level,Rural regions,Less important,0.09281,31,404,0.06448,0.12114
2021,First Stage of Tertiary Education,Urban regions,Very important,0.60381,358,538,0.56244,0.64518
2021,First Stage of Tertiary Education,Urban regions,Important,0.31953,180,538,0.28009,0.35897
2021,First Stage of Tertiary Education,Rural regions,Very important,0.59815,263,379,0.54872,0.64757
2021,First Stage of Tertiary Education,Rural regions,Important,0.29740,116,379,0.25132,0.34348
2021,Second Stage of Tertiary Education,Urban regions,Very important,0.63936,2550,3850,0.62419,0.65453
2021,Second Stage of Tertiary Education,Urban regions,Important,0.27267,1033,3850,0.25860,0.28674
2021,Second Stage of Tertiary Education,Urban regions,Less important,0.05700,188,3850,0.04968,0.06433
2021,Second Stage of Tertiary Education,Urban regions,Unimportant,0.03097,79,3850,0.02549,0.03644
2021,Second Stage of Tertiary Education,Rural regions,Very important,0.59571,910,1379,0.56980,0.62162
2021,Second Stage of Tertiary Education,Rural regions,Important,0.27832,385,1379,0.25466,0.30198
2021,Second Stage of Tertiary Education,Rural regions,Less important,0.09449,84,1379,0.07905,0.10994
