year,migback,regtyp,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Direct migration background,Urban regions,Unimportant,0.02734,44,2077,0.02033,0.03436
2004,Direct migration background,Rural regions,Very important,0.67488,296,414,0.62970,0.72005
2004,Direct migration background,Rural regions,Important,0.25789,118,414,0.21570,0.30009
2004,Indirect migration background,Urban regions,Very important,0.62315,434,662,0.58621,0.66010
2004,Indirect migration background,Urban regions,Important,0.29378,183,662,0.25905,0.32850
2004,Indirect migration background,Urban regions,Less important,0.06755,45,662,0.04841,0.08668
2004,Indirect migration background,Rural regions,Very important,0.46751,68,101,0.36972,0.56530
2004,Indirect migration background,Rural regions,Important,0.39762,33,101,0.30170,0.49355
2008,No migration background,Urban regions,Very important,0.61181,6840,10373,0.60243,0.62119
2008,No migration background,Urban regions,Important,0.28665,2798,10373,0.27795,0.29536
2008,No migration background,Urban regions,Less important,0.06281,479,10373,0.05814,0.06748
2008,No migration background,Urban regions,Unimportant,0.03873,256,10373,0.03501,0.04244
2008,No migration background,Rural regions,Very important,0.58302,3761,6086,0.57063,0.59541
2008,No migration background,Rural regions,Important,0.31152,1872,6086,0.29988,0.32315
2008,No migration background,Rural regions,Less important,0.07099,299,6086,0.06454,0.07744
2008,No migration background,Rural regions,Unimportant,0.03447,154,6086,0.02989,0.03906
2008,Direct migration background,Urban regions,Very important,0.66359,1045,1540,0.63999,0.68720
2008,Direct migration background,Urban regions,Important,0.27121,408,1540,0.24900,0.29342
2008,Direct migration background,Urban regions,Less important,0.03697,55,1540,0.02754,0.04640
2008,Direct migration background,Urban regions,Unimportant,0.02823,32,1540,0.01995,0.03650
2008,Direct migration background,Rural regions,Very important,0.65642,235,324,0.60463,0.70821
2008,Direct migration background,Rural regions,Important,0.26614,89,324,0.21794,0.31433
2008,Indirect migration background,Urban regions,Very important,0.69282,444,645,0.65719,0.72845
2008,Indirect migration background,Urban regions,Important,0.24432,169,645,0.21114,0.27751
2008,Indirect migration background,Urban regions,Less important,0.05427,32,645,0.03677,0.07176
2008,Indirect migration background,Rural regions,Very important,0.54711,66,107,0.45235,0.64187
2008,Indirect migration background,Rural regions,Important,0.41957,41,107,0.32563,0.51352
2012,No migration background,Urban regions,Very important,0.59561,8876,14012,0.58748,0.60373
2012,No migration background,Urban regions,Important,0.30749,4089,14012,0.29985,0.31513
2012,No migration background,Urban regions,Less important,0.05996,676,14012,0.05602,0.06389
2012,No migration background,Urban regions,Unimportant,0.03695,371,14012,0.03382,0.04007
2012,No migration background,Rural regions,Very important,0.58905,5683,8946,0.57886,0.59925
2012,No migration background,Rural regions,Important,0.31362,2623,8946,0.30400,0.32323
2012,No migration background,Rural regions,Less important,0.06414,407,8946,0.05907,0.06922
2012,No migration background,Rural regions,Unimportant,0.03318,233,8946,0.02947,0.03690
2012,Direct migration background,Urban regions,Very important,0.66861,1659,2356,0.64960,0.68763
2012,Direct migration background,Urban regions,Important,0.25227,571,2356,0.23473,0.26981
2012,Direct migration background,Urban regions,Less important,0.04363,73,2356,0.03538,0.05188
2012,Direct migration background,Urban regions,Unimportant,0.03549,53,2356,0.02802,0.04296
2012,Direct migration background,Rural regions,Very important,0.65840,551,767,0.62481,0.69198
2012,Direct migration background,Rural regions,Important,0.27949,216,767,0.24771,0.31127
2012,Indirect migration background,Urban regions,Very important,0.69478,668,945,0.66540,0.72415
2012,Indirect migration background,Urban regions,Important,0.25421,234,945,0.22643,0.28199
2012,Indirect migration background,Urban regions,Less important,0.03885,43,945,0.02652,0.05118
2012,Indirect migration background,Rural regions,Very important,0.59197,161,225,0.52761,0.65633
2012,Indirect migration background,Rural regions,Important,0.37261,64,225,0.30930,0.43593
2016,No migration background,Urban regions,Very important,0.60071,6748,10732,0.59145,0.60998
2016,No migration background,Urban regions,Important,0.28853,3093,10732,0.27996,0.29710
2016,No migration background,Urban regions,Less important,0.07097,574,10732,0.06612,0.07583
2016,No migration background,Urban regions,Unimportant,0.03978,317,10732,0.03609,0.04348
2016,No migration background,Rural regions,Very important,0.57027,4208,6813,0.55852,0.58203
2016,No migration background,Rural regions,Important,0.31416,2029,6813,0.30313,0.32518
2016,No migration background,Rural regions,Less important,0.07815,382,6813,0.07178,0.08453
2016,No migration background,Rural regions,Unimportant,0.03742,194,6813,0.03291,0.04192
2016,Direct migration background,Urban regions,Very important,0.65497,2556,3713,0.63968,0.67027
2016,Direct migration background,Urban regions,Important,0.27030,957,3713,0.25601,0.28459
2016,Direct migration background,Urban regions,Less important,0.05319,133,3713,0.04597,0.06041
2016,Direct migration background,Urban regions,Unimportant,0.02153,67,3713,0.01686,0.02620
2016,Direct migration background,Rural regions,Very important,0.66168,919,1270,0.63564,0.68771
2016,Direct migration background,Rural regions,Important,0.27138,316,1270,0.24692,0.29585
2016,Direct migration background,Rural regions,Less important,0.04598,35,1270,0.03445,0.05750
2016,Indirect migration background,Urban regions,Very important,0.64919,802,1159,0.62170,0.67667
2016,Indirect migration background,Urban regions,Important,0.28914,307,1159,0.26302,0.31525
2016,Indirect migration background,Urban regions,Less important,0.04253,50,1159,0.03091,0.05416
2016,Indirect migration background,Rural regions,Very important,0.49513,181,271,0.43549,0.55477
2016,Indirect migration background,Rural regions,Important,0.41102,90,271,0.35233,0.46971
2021,No migration background,Urban regions,Very important,0.58391,4941,8165,0.57321,0.59460
2021,No migration background,Urban regions,Important,0.30202,2429,8165,0.29206,0.31198
2021,No migration background,Urban regions,Less important,0.07154,528,8165,0.06595,0.07713
2021,No migration background,Urban regions,Unimportant,0.04254,267,8165,0.03816,0.04691
2021,No migration background,Rural regions,Very important,0.55948,2861,4779,0.54540,0.57356
2021,No migration background,Rural regions,Important,0.30705,1439,4779,0.29397,0.32013
2021,No migration background,Rural regions,Less important,0.08656,319,4779,0.07859,0.09454
2021,No migration background,Rural regions,Unimportant,0.04691,160,4779,0.04091,0.05290
2021,Direct migration background,Urban regions,Very important,0.63763,1529,2337,0.61814,0.65712
2021,Direct migration background,Urban regions,Important,0.28076,640,2337,0.26254,0.29898
2021,Direct migration background,Urban regions,Less important,0.05481,116,2337,0.04558,0.06404
2021,Direct migration background,Urban regions,Unimportant,0.02681,52,2337,0.02026,0.03336
2021,Direct migration background,Rural regions,Very important,0.58936,493,727,0.55358,0.62515
2021,Direct migration background,Rural regions,Important,0.30649,191,727,0.27296,0.34003
2021,Direct migration background,Rural regions,Less important,0.06693,43,727,0.04875,0.08511
2021,Indirect migration background,Urban regions,Very important,0.66262,454,721,0.62809,0.69716
2021,Indirect migration background,Urban regions,Important,0.26426,211,721,0.23205,0.29647
2021,Indirect migration background,Urban regions,Less important,0.05868,56,721,0.04151,0.07584
2021,Indirect migration background,Rural regions,Very important,0.55440,118,165,0.47833,0.63048
2021,Indirect migration background,Rural regions,Important,0.27440,47,165,0.20611,0.34269
