year,regtyp,sex,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Rural regions,male,Unimportant,0.02069,33,2061,0.01455,0.02684
1995,Rural regions,female,Very important,0.65961,1566,2183,0.63972,0.67949
1995,Rural regions,female,Important,0.21437,431,2183,0.19715,0.23159
1995,Rural regions,female,Less important,0.03834,67,2183,0.03028,0.04639
1995,Rural regions,female,Unimportant,0.08769,119,2183,0.07582,0.09955
2004,Urban regions,male,Very important,0.63064,4522,6823,0.61919,0.64210
2004,Urban regions,male,Important,0.29593,1893,6823,0.28510,0.30676
2004,Urban regions,male,Less important,0.05117,309,6823,0.04594,0.05640
2004,Urban regions,male,Unimportant,0.02225,99,6823,0.01875,0.02575
2004,Urban regions,female,Very important,0.63288,5036,7356,0.62187,0.64390
2004,Urban regions,female,Important,0.25793,1775,7356,0.24794,0.26793
2004,Urban regions,female,Less important,0.05977,323,7356,0.05435,0.06518
2004,Urban regions,female,Unimportant,0.04942,222,7356,0.04446,0.05437
2004,Rural regions,male,Very important,0.61676,2219,3472,0.60059,0.63294
2004,Rural regions,male,Important,0.30413,1033,3472,0.28882,0.31943
2004,Rural regions,male,Less important,0.05183,152,3472,0.04445,0.05920
2004,Rural regions,male,Unimportant,0.02728,68,3472,0.02186,0.03270
2004,Rural regions,female,Very important,0.62429,2424,3680,0.60864,0.63994
2004,Rural regions,female,Important,0.27989,1001,3680,0.26538,0.29439
2004,Rural regions,female,Less important,0.05061,147,3680,0.04352,0.05769
2004,Rural regions,female,Unimportant,0.04522,108,3680,0.03850,0.05193
2008,Urban regions,male,Very important,0.62054,3906,5973,0.60823,0.63285
2008,Urban regions,male,Important,0.29569,1694,5973,0.28412,0.30727
2008,Urban regions,male,Less important,0.05856,276,5973,0.05260,0.06451
2008,Urban regions,male,Unimportant,0.02521,97,5973,0.02123,0.02918
2008,Urban regions,female,Very important,0.62787,4423,6590,0.61620,0.63954
2008,Urban regions,female,Important,0.26868,1681,6590,0.25798,0.27938
2008,Urban regions,female,Less important,0.05825,290,6590,0.05260,0.06391
2008,Urban regions,female,Unimportant,0.04520,196,6590,0.04018,0.05022
2008,Rural regions,male,Very important,0.58171,1922,3165,0.56452,0.59890
2008,Rural regions,male,Important,0.32869,1030,3165,0.31232,0.34506
2008,Rural regions,male,Less important,0.06782,159,3165,0.05906,0.07658
2008,Rural regions,male,Unimportant,0.02178,54,3165,0.01670,0.02687
2008,Rural regions,female,Very important,0.59350,2140,3375,0.57693,0.61008
2008,Rural regions,female,Important,0.29351,972,3375,0.27815,0.30888
2008,Rural regions,female,Less important,0.06714,153,3375,0.05869,0.07558
2008,Rural regions,female,Unimportant,0.04585,110,3375,0.03879,0.05291
2012,Urban regions,male,Very important,0.61682,5199,7843,0.60606,0.62758
2012,Urban regions,male,Important,0.30363,2215,7843,0.29346,0.31381
2012,Urban regions,male,Less important,0.05473,300,7843,0.04970,0.05977
2012,Urban regions,male,Unimportant,0.02482,129,7843,0.02137,0.02826
2012,Urban regions,female,Very important,0.60795,6004,9482,0.59812,0.61778
2012,Urban regions,female,Important,0.28873,2679,9482,0.27961,0.29786
2012,Urban regions,female,Less important,0.05776,492,9482,0.05307,0.06246
2012,Urban regions,female,Unimportant,0.04555,307,9482,0.04136,0.04975
2012,Rural regions,male,Very important,0.59680,2994,4610,0.58263,0.61096
2012,Rural regions,male,Important,0.32177,1365,4610,0.30829,0.33526
2012,Rural regions,male,Less important,0.06282,184,4610,0.05581,0.06982
2012,Rural regions,male,Unimportant,0.01862,67,4610,0.01471,0.02252
2012,Rural regions,female,Very important,0.59585,3401,5384,0.58274,0.60896
2012,Rural regions,female,Important,0.30153,1538,5384,0.28927,0.31379
2012,Rural regions,female,Less important,0.05612,252,5384,0.04997,0.06227
2012,Rural regions,female,Unimportant,0.04650,193,5384,0.04088,0.05213
2016,Urban regions,male,Very important,0.61382,4650,7129,0.60252,0.62513
2016,Urban regions,male,Important,0.30309,2085,7129,0.29242,0.31376
2016,Urban regions,male,Less important,0.06341,297,7129,0.05776,0.06907
2016,Urban regions,male,Unimportant,0.01967,97,7129,0.01645,0.02290
2016,Urban regions,female,Very important,0.61299,5456,8492,0.60263,0.62335
2016,Urban regions,female,Important,0.26837,2272,8492,0.25895,0.27780
2016,Urban regions,female,Less important,0.06846,460,8492,0.06309,0.07384
2016,Urban regions,female,Unimportant,0.05017,304,8492,0.04553,0.05481
2016,Rural regions,male,Very important,0.58395,2528,3902,0.56849,0.59942
2016,Rural regions,male,Important,0.32127,1128,3902,0.30662,0.33593
2016,Rural regions,male,Less important,0.07378,182,3902,0.06557,0.08198
2016,Rural regions,male,Unimportant,0.02100,64,3902,0.01650,0.02550
2016,Rural regions,female,Very important,0.57059,2780,4504,0.55614,0.58505
2016,Rural regions,female,Important,0.30440,1307,4504,0.29096,0.31784
2016,Rural regions,female,Less important,0.07659,256,4504,0.06882,0.08435
2016,Rural regions,female,Unimportant,0.04842,161,4504,0.04215,0.05469
2021,Urban regions,male,Very important,0.60828,3323,5298,0.59513,0.62142
2021,Urban regions,male,Important,0.31090,1607,5298,0.29844,0.32337
2021,Urban regions,male,Less important,0.06059,282,5298,0.05416,0.06701
2021,Urban regions,male,Unimportant,0.02023,86,5298,0.01644,0.02402
2021,Urban regions,female,Very important,0.58878,3598,5928,0.57626,0.60131
2021,Urban regions,female,Important,0.28139,1671,5928,0.26994,0.29284
2021,Urban regions,female,Less important,0.07477,416,5928,0.06808,0.08147
2021,Urban regions,female,Unimportant,0.05505,243,5928,0.04924,0.06086
2021,Rural regions,male,Very important,0.57545,1698,2709,0.55683,0.59406
2021,Rural regions,male,Important,0.31518,812,2709,0.29768,0.33268
2021,Rural regions,male,Less important,0.07947,140,2709,0.06928,0.08966
2021,Rural regions,male,Unimportant,0.02990,59,2709,0.02349,0.03632
2021,Rural regions,female,Very important,0.54909,1774,3003,0.53129,0.56689
2021,Rural regions,female,Important,0.29697,865,3003,0.28062,0.31331
2021,Rural regions,female,Less important,0.09266,245,3003,0.08228,0.10303
2021,Rural regions,female,Unimportant,0.06129,119,3003,0.05271,0.06987
