"hlc0061_h","year","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2009","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","2","64","0.012752276336292","0.0103462089651907","0.0151583437073934"
"Ja","2010","3","39","0.0118838131585359","0.00938443866814007","0.0143831876489317"
"Ja","2010","4","18","","",""
"Ja","2010","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","2","8290","0.987247723663708","0.984841656292607","0.989653791034809"
"Nein","2010","3","7182","0.988116186841464","0.985616812351068","0.99061556133186"
"Nein","2010","4","7283","0.995849557734163","0.994374866927826","0.997324248540501"
"Nein","2010","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","2","103","0.018485090515942","0.0157203298741666","0.0212498511577174"
"Ja","2011","3","49","0.00841620074331402","0.0064855826529302","0.0103468188336978"
"Ja","2011","4","29","","",""
"Ja","2011","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","2","9015","0.981514909484058","0.978750148842283","0.984279670125834"
"Nein","2011","3","8552","0.991583799256686","0.989653181166302","0.99351441734707"
"Nein","2011","4","9025","0.994687777709363","0.993190475875013","0.996185079543712"
"Nein","2011","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","2","72","0.0158254952022475","0.0131566513961691","0.0184943390083259"
"Ja","2012","3","79","0.0139655876136751","0.0114944918471272","0.0164366833802231"
"Ja","2012","4","34","0.00810175428361607","0.00625829893387841","0.00994520963335373"
"Ja","2012","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","2","8328","0.984174504797752","0.981505660991674","0.986843348603831"
"Nein","2012","3","8584","0.986034412386325","0.983563316619777","0.988505508152873"
"Nein","2012","4","9050","0.991898245716384","0.990054790366646","0.993741701066121"
"Nein","2012","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","2","114","0.0225689322370369","0.0195783409925821","0.0255595234814917"
"Ja","2013","3","54","0.00920893493342402","0.00725217124795724","0.0111656986188908"
"Ja","2013","4","42","0.00712120617650883","0.00549787604302861","0.00874453630998906"
"Ja","2013","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","2","9361","0.977431067762963","0.974440476518508","0.980421659007418"
"Nein","2013","3","9100","0.990791065066576","0.988834301381109","0.992747828752043"
"Nein","2013","4","10265","0.992878793823491","0.991255463690011","0.994502123956971"
"Nein","2013","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","2","108","0.0185015198374971","0.0155092551498175","0.0214937845251767"
"Ja","2014","3","57","0.008750989336784","0.00673080984841186","0.0107711688251561"
"Ja","2014","4","38","0.00440032332630204","0.00307199908080674","0.00572864757179733"
"Ja","2014","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","2","7683","0.981498480162503","0.978506215474823","0.984490744850183"
"Nein","2014","3","8108","0.991249010663216","0.989228831174844","0.993269190151588"
"Nein","2014","4","9500","0.995599676673698","0.994271352428203","0.996928000919193"
"Nein","2014","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","2","116","0.0276896724995694","0.0238491660726261","0.0315301789265128"
"Ja","2015","3","50","0.00525002091913071","0.00364636778137152","0.00685367405688991"
"Ja","2015","4","37","0.0038763039280856","0.00261217067592265","0.00514043718024856"
"Ja","2015","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","2","6896","0.972310327500431","0.968469821073487","0.976150833927374"
"Nein","2015","3","7751","0.994749979080869","0.99314632594311","0.996353632218629"
"Nein","2015","4","9245","0.996123696071914","0.994859562819752","0.997387829324077"
"Nein","2015","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","2","109","0.0306067608510334","0.0262909088572017","0.0349226128448652"
"Ja","2016","3","49","0.00640653528224991","0.00449925371661298","0.00831381684788683"
"Ja","2016","4","37","0.00257414879952469","0.00153352509631847","0.00361477250273092"
"Ja","2016","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","2","6010","0.969393239148967","0.965077387155135","0.973709091142798"
"Nein","2016","3","6673","0.99359346471775","0.991686183152113","0.995500746283387"
"Nein","2016","4","9071","0.997425851200475","0.996385227497269","0.998466474903681"
"Nein","2016","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","2","103","0.0237431967180221","0.0200143540327207","0.0274720394033236"
"Ja","2017","3","41","0.00760496876619563","0.00561005411042452","0.00959988342196675"
"Ja","2017","4","47","0.00604637598470374","0.0045288486034308","0.00756390336597669"
"Ja","2017","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","2","6301","0.976256803281978","0.972527960596676","0.979985645967279"
"Nein","2017","3","7244","0.992395031233804","0.990400116578033","0.994389945889576"
"Nein","2017","4","9978","0.993953624015296","0.992436096634023","0.995471151396569"
"Nein","2017","5 Einkommensstärkstes Quintil","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","","","",""
"Ja","2018","2","108","0.0249340529395305","0.0210755051756769","0.028792600703384"
"Ja","2018","3","82","0.0184774246749192","0.0153296009174618","0.0216252484323765"
"Ja","2018","4","36","0.00287431968638537","0.00183786616874527","0.00391077320402547"
"Ja","2018","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","2","6165","0.975065947060469","0.971207399296616","0.978924494824323"
"Nein","2018","3","6949","0.981522575325081","0.978374751567624","0.984670399082538"
"Nein","2018","4","10213","0.997125680313615","0.996089226795974","0.998162133831255"
"Nein","2018","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","2","136","0.0455260478229468","0.0402173349065944","0.0508347607392991"
"Ja","2019","3","60","0.0133201981966551","0.010476880866584","0.0161635155267262"
"Ja","2019","4","26","","",""
"Ja","2019","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","2","5787","0.954473952177053","0.949165239260701","0.959782665093406"
"Nein","2019","3","6185","0.986679801803345","0.983836484473274","0.989523119133416"
"Nein","2019","4","10116","0.99701886130845","0.995957827882873","0.998079894734028"
"Nein","2019","5 Einkommensstärkstes Quintil","","","",""
"Ja","2020","1 Einkommensschwächstes Quintil","","","",""
"Ja","2020","2","149","0.051364247544058","0.0462894252265649","0.056439069861551"
"Ja","2020","3","66","0.0242496383899092","0.0204748398030439","0.0280244369767744"
"Ja","2020","4","44","0.00457823002952095","0.0032808628264134","0.0058755972326285"
"Ja","2020","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","2","7119","0.948635752455942","0.943560930138449","0.953710574773435"
"Nein","2020","3","6313","0.975750361610091","0.971975563023226","0.979525160196956"
"Nein","2020","4","10357","0.995421769970479","0.994124402767371","0.996719137173587"
"Nein","2020","5 Einkommensstärkstes Quintil","","","",""
