"hlc0061_h","year","quintil","regtyp","n","percent","lower_confidence","upper_confidence"
"Nein","2011","1","Staedtischer Raum","4785","0.95437391643484","0.948533568284597","0.960214264585083"
"Nein","2011","1","Laendlicher Raum","3427","0.954511409441892","0.947617964121198","0.961404854762586"
"Nein","2011","2","Staedtischer Raum","5417","0.978005059603655","0.974123629940444","0.981886489266865"
"Nein","2011","2","Laendlicher Raum","3598","0.987629784812704","0.984035594173467","0.99122397545194"
"Nein","2011","3","Staedtischer Raum","5148","0.990334351556579","0.987668724835337","0.992999978277821"
"Nein","2011","3","Laendlicher Raum","3404","0.993783609498091","0.991151708973582","0.996415510022599"
"Nein","2011","4","Staedtischer Raum","5993","0.993711749806717","0.99171324142537","0.995710258188065"
"Nein","2011","4","Laendlicher Raum","3032","0.996728507321563","0.994699950472073","0.998757064171052"
"Nein","2011","5","Staedtischer Raum","6007","0.991062832028077","0.988686823199437","0.993438840856717"
"Nein","2011","5","Laendlicher Raum","1898","1","1","1"
"Ja","2012","1","Staedtischer Raum","137","0.0527009597785041","0.0458314767912759","0.0595704427657323"
"Ja","2012","1","Laendlicher Raum","98","0.0545366395408791","0.0461955862472591","0.062877692834499"
"Ja","2012","2","Staedtischer Raum","52","0.0195771699189394","0.0157087066921958","0.023445633145683"
"Ja","2012","2","Laendlicher Raum","","","",""
"Ja","2012","3","Staedtischer Raum","49","0.0162800519283923","0.0128274636362623","0.0197326402205223"
"Ja","2012","3","Laendlicher Raum","30","0.00978097286396243","0.00652150517164118","0.0130404405562837"
"Ja","2012","4","Staedtischer Raum","","","",""
"Ja","2012","4","Laendlicher Raum","","","",""
"Ja","2012","5","Staedtischer Raum","","","",""
"Ja","2012","5","Laendlicher Raum","","","",""
"Nein","2012","1","Staedtischer Raum","3927","0.947299040221496","0.940429557234268","0.954168523208724"
"Nein","2012","1","Laendlicher Raum","2749","0.945463360459121","0.937122307165501","0.953804413752741"
"Nein","2012","2","Staedtischer Raum","4875","0.980422830081061","0.976554366854317","0.984291293307804"
"Nein","2012","2","Laendlicher Raum","3453","0.990573473578857","0.987359702849915","0.993787244307799"
"Nein","2012","3","Staedtischer Raum","5112","0.983719948071608","0.980267359779478","0.987172536363738"
"Nein","2012","3","Laendlicher Raum","3472","0.990219027136038","0.986959559443716","0.993478494828359"
"Nein","2012","4","Staedtischer Raum","5947","0.991870654735474","0.989593042114542","0.994148267356405"
"Nein","2012","4","Laendlicher Raum","3103","0.991954588102825","0.988816402919251","0.995092773286399"
"Nein","2012","5","Staedtischer Raum","6206","0.992959161922021","0.990880731314205","0.995037592529837"
"Nein","2012","5","Laendlicher Raum","2115","0.998504247962729","0.996859175924878","1.00014932000058"
"Ja","2013","1","Staedtischer Raum","183","0.0504276671543767","0.0446757958515985","0.0561795384571548"
"Ja","2013","1","Laendlicher Raum","97","0.0438819290072739","0.0366113667540662","0.0511524912604817"
"Ja","2013","2","Staedtischer Raum","64","0.0226818990429265","0.0189252284445994","0.0264385696412537"
"Ja","2013","2","Laendlicher Raum","50","0.0223705187886322","0.0174293359155341","0.0273117016617303"
"Ja","2013","3","Staedtischer Raum","37","0.0106482329777146","0.0079787552858736","0.0133177106695555"
"Ja","2013","3","Laendlicher Raum","","","",""
"Ja","2013","4","Staedtischer Raum","","","",""
"Ja","2013","4","Laendlicher Raum","","","",""
"Ja","2013","5","Staedtischer Raum","","","",""
"Ja","2013","5","Laendlicher Raum","","","",""
"Nein","2013","1","Staedtischer Raum","5377","0.949572332845623","0.943820461542845","0.955324204148401"
"Nein","2013","1","Laendlicher Raum","2952","0.956118070992726","0.948847508739518","0.963388633245934"
"Nein","2013","2","Staedtischer Raum","5970","0.977318100957073","0.973561430358746","0.981074771555401"
"Nein","2013","2","Laendlicher Raum","3391","0.977629481211368","0.97268829833827","0.982570664084466"
"Nein","2013","3","Staedtischer Raum","5642","0.989351767022285","0.986682289330444","0.992021244714126"
"Nein","2013","3","Laendlicher Raum","3458","0.993446363290467","0.990763589342348","0.996129137238587"
"Nein","2013","4","Staedtischer Raum","6717","0.994380109532696","0.992594908244104","0.996165310821287"
"Nein","2013","4","Laendlicher Raum","3548","0.98995589209885","0.986685372371085","0.993226411826614"
"Nein","2013","5","Staedtischer Raum","6861","0.995036093407349","0.993374692112355","0.996697494702342"
"Nein","2013","5","Laendlicher Raum","2239","0.995787563748973","0.993110245751622","0.998464881746324"
"Ja","2014","1","Staedtischer Raum","178","0.0647212070770536","0.0571828947661806","0.0722595193879265"
"Ja","2014","1","Laendlicher Raum","92","0.0530098627223645","0.0440441661932731","0.0619755592514559"
"Ja","2014","2","Staedtischer Raum","89","0.0231885649436181","0.0189291415911227","0.0274479882961135"
"Ja","2014","2","Laendlicher Raum","","","",""
"Ja","2014","3","Staedtischer Raum","32","0.00789495346416584","0.00545353606954237","0.0103363708587893"
"Ja","2014","3","Laendlicher Raum","","","",""
"Ja","2014","4","Staedtischer Raum","","","",""
"Ja","2014","4","Laendlicher Raum","","","",""
"Ja","2014","5","Staedtischer Raum","","","",""
"Ja","2014","5","Laendlicher Raum","","","",""
"Nein","2014","1","Staedtischer Raum","3914","0.935278792922946","0.927740480612073","0.942817105233819"
"Nein","2014","1","Laendlicher Raum","2307","0.946990137277635","0.938024440748544","0.955955833806727"
"Nein","2014","2","Staedtischer Raum","4707","0.976811435056382","0.972552011703886","0.981070858408877"
"Nein","2014","2","Laendlicher Raum","2976","0.989767654328637","0.986163495612747","0.993371813044527"
"Nein","2014","3","Staedtischer Raum","5016","0.992105046535834","0.989663629141211","0.994546463930458"
"Nein","2014","3","Laendlicher Raum","3092","0.989602847390821","0.986041885160742","0.993163809620901"
"Nein","2014","4","Staedtischer Raum","6111","0.996272336802666","0.994746791101196","0.997797882504136"
"Nein","2014","4","Laendlicher Raum","3389","0.994305549206136","0.991779253686557","0.996831844725715"
"Nein","2014","5","Staedtischer Raum","6844","0.9991087222836","0.998401847412513","0.999815597154687"
"Nein","2014","5","Laendlicher Raum","2265","0.992260406737828","0.988663306272135","0.995857507203521"
"Ja","2015","1","Staedtischer Raum","148","0.0627901328445369","0.0553908474831419","0.0701894182059319"
"Ja","2015","1","Laendlicher Raum","115","0.0552644787731279","0.0459161299845934","0.0646128275616625"
"Ja","2015","2","Staedtischer Raum","87","0.0305082534731218","0.0254156226353594","0.0356008843108842"
"Ja","2015","2","Laendlicher Raum","","","",""
"Ja","2015","3","Staedtischer Raum","32","0.00549878641352507","0.00340764850127389","0.00758992432577624"
"Ja","2015","3","Laendlicher Raum","","","",""
"Ja","2015","4","Staedtischer Raum","","","",""
"Ja","2015","4","Laendlicher Raum","","","",""
"Ja","2015","5","Staedtischer Raum","","","",""
"Ja","2015","5","Laendlicher Raum","","","",""
"Nein","2015","1","Staedtischer Raum","3981","0.937209867155463","0.929810581794068","0.944609152516858"
"Nein","2015","1","Laendlicher Raum","2180","0.944735521226872","0.935387172438338","0.954083870015407"
"Nein","2015","2","Staedtischer Raum","4294","0.969491746526878","0.964399115689116","0.974584377364641"
"Nein","2015","2","Laendlicher Raum","2602","0.977378824894609","0.971697145671882","0.983060504117336"
"Nein","2015","3","Staedtischer Raum","4772","0.994501213586475","0.992410075674224","0.996592351498726"
"Nein","2015","3","Laendlicher Raum","2979","0.995183220944983","0.992704460227641","0.997661981662324"
"Nein","2015","4","Staedtischer Raum","5929","0.996423781144918","0.994907506886056","0.997940055403781"
"Nein","2015","4","Laendlicher Raum","3316","0.995516756678614","0.99324701268987","0.997786500667357"
"Nein","2015","5","Staedtischer Raum","7060","0.999719601890943","0.999329138670474","1.00011006511141"
"Nein","2015","5","Laendlicher Raum","2436","0.997959631219033","0.996169907131978","0.999749355306087"
"Ja","2016","1","Staedtischer Raum","132","0.0649356325760014","0.0562304862649735","0.0736407788870294"
"Ja","2016","1","Laendlicher Raum","100","0.0563982308066294","0.0459452943391974","0.0668511672740613"
"Ja","2016","2","Staedtischer Raum","70","0.0319968591605593","0.0264224676714943","0.0375712506496242"
"Ja","2016","2","Laendlicher Raum","39","0.027760721511361","0.0210320038458288","0.0344894391768931"
"Ja","2016","3","Staedtischer Raum","35","0.00710929419848558","0.00454602143651346","0.00967256696045769"
"Ja","2016","3","Laendlicher Raum","","","",""
"Ja","2016","4","Staedtischer Raum","","","",""
"Ja","2016","4","Laendlicher Raum","","","",""
"Ja","2016","5","Staedtischer Raum","","","",""
"Ja","2016","5","Laendlicher Raum","","","",""
"Nein","2016","1","Staedtischer Raum","2946","0.935064367423999","0.926359221112971","0.943769513735027"
"Nein","2016","1","Laendlicher Raum","1771","0.943601769193371","0.933148832725939","0.954054705660803"
"Nein","2016","2","Staedtischer Raum","3759","0.968003140839441","0.962428749350376","0.973577532328506"
"Nein","2016","2","Laendlicher Raum","2251","0.972239278488639","0.965510560823107","0.978967996154171"
"Nein","2016","3","Staedtischer Raum","4092","0.992890705801515","0.990327433039542","0.995453978563487"
"Nein","2016","3","Laendlicher Raum","2581","0.994778370967802","0.992005398330583","0.99755134360502"
"Nein","2016","4","Staedtischer Raum","5823","0.997589447084919","0.996331211630111","0.998847682539726"
"Nein","2016","4","Laendlicher Raum","3248","0.997092123825748","0.99524740285111","0.998936844800386"
"Nein","2016","5","Staedtischer Raum","6850","0.99859719944482","0.997711127109435","0.999483271780205"
"Nein","2016","5","Laendlicher Raum","2509","0.996666867908525","0.994412493696715","0.998921242120336"
"Ja","2017","1","Staedtischer Raum","154","0.0740990989284345","0.0681492703035165","0.0800489275533524"
"Ja","2017","1","Laendlicher Raum","105","0.0682338722527549","0.0601496171315777","0.076318127373932"
"Ja","2017","2","Staedtischer Raum","62","0.0270800888529492","0.0221128636403302","0.0320473140655682"
"Ja","2017","2","Laendlicher Raum","41","0.0162014241272626","0.0110440917465985","0.0213587565079267"
"Ja","2017","3","Staedtischer Raum","","","",""
"Ja","2017","3","Laendlicher Raum","","","",""
"Ja","2017","4","Staedtischer Raum","","","",""
"Ja","2017","4","Laendlicher Raum","","","",""
"Ja","2017","5","Staedtischer Raum","","","",""
"Ja","2017","5","Laendlicher Raum","","","",""
"Nein","2017","1","Staedtischer Raum","7291","0.925900901071566","0.919951072446648","0.931850729696484"
"Nein","2017","1","Laendlicher Raum","3632","0.931766127747245","0.923681872626068","0.939850382868422"
"Nein","2017","2","Staedtischer Raum","4040","0.972919911147051","0.967952685934432","0.97788713635967"
"Nein","2017","2","Laendlicher Raum","2261","0.983798575872737","0.978641243492073","0.988955908253402"
"Nein","2017","3","Staedtischer Raum","4406","0.993718038518577","0.99138905156965","0.996047025467503"
"Nein","2017","3","Laendlicher Raum","2838","0.989975525278047","0.986327106976097","0.993623943579997"
"Nein","2017","4","Staedtischer Raum","6288","0.994157250923279","0.992277065177499","0.996037436669059"
"Nein","2017","4","Laendlicher Raum","3690","0.993560908251179","0.990988172563001","0.996133643939356"
"Nein","2017","5","Staedtischer Raum","8437","0.998189171180917","0.99728257003367","0.999095772328164"
"Nein","2017","5","Laendlicher Raum","3222","0.999315046998088","0.998413212511779","1.0002168814844"
"Ja","2018","1","Staedtischer Raum","180","0.075780291052685","0.070095064149223","0.0814655179561469"
"Ja","2018","1","Laendlicher Raum","132","0.0894077589230265","0.0803877705277286","0.0984277473183245"
"Ja","2018","2","Staedtischer Raum","79","0.0272631598780891","0.0223079488925088","0.0322183708636693"
"Ja","2018","2","Laendlicher Raum","","","",""
"Ja","2018","3","Staedtischer Raum","41","0.0216129196347097","0.0172716023253394","0.0259542369440799"
"Ja","2018","3","Laendlicher Raum","41","0.0127267791188103","0.00851503719162334","0.0169385210459972"
"Ja","2018","4","Staedtischer Raum","","","",""
"Ja","2018","4","Laendlicher Raum","","","",""
"Ja","2018","5","Staedtischer Raum","","","",""
"Ja","2018","5","Laendlicher Raum","","","",""
"Nein","2018","1","Staedtischer Raum","8144","0.924219708947315","0.918534482043853","0.929904935850777"
"Nein","2018","1","Laendlicher Raum","3712","0.910592241076973","0.901572252681675","0.919612229472272"
"Nein","2018","2","Staedtischer Raum","4070","0.972736840121911","0.967781629136331","0.977692051107491"
"Nein","2018","2","Laendlicher Raum","2095","0.97978534448997","0.973800271148202","0.985770417831738"
"Nein","2018","3","Staedtischer Raum","4269","0.97838708036529","0.97404576305592","0.982728397674661"
"Nein","2018","3","Laendlicher Raum","2680","0.98727322088119","0.983061478954003","0.991484962808377"
"Nein","2018","4","Staedtischer Raum","6506","0.996527285711636","0.99510057023173","0.997954001191541"
"Nein","2018","4","Laendlicher Raum","3707","0.998341711992294","0.997033846784328","0.99964957720026"
"Nein","2018","5","Staedtischer Raum","8553","0.998326895043568","0.997461566562584","0.999192223524552"
"Nein","2018","5","Laendlicher Raum","3380","0.997137230486292","0.995341342313509","0.998933118659076"
"Ja","2019","1","Staedtischer Raum","159","0.0853325043884194","0.0787286025592816","0.0919364062175572"
"Ja","2019","1","Laendlicher Raum","108","0.069214464657655","0.0602286781403883","0.0782002511749218"
"Ja","2019","2","Staedtischer Raum","88","0.044616170919327","0.0381022003449143","0.0511301414937397"
"Ja","2019","2","Laendlicher Raum","47","0.0498506394409263","0.0402692702924761","0.0594320085893765"
"Ja","2019","3","Staedtischer Raum","41","0.0161599515520784","0.0120849807215365","0.0202349223826203"
"Ja","2019","3","Laendlicher Raum","","","",""
"Ja","2019","4","Staedtischer Raum","","","",""
"Ja","2019","4","Laendlicher Raum","","","",""
"Ja","2019","5","Staedtischer Raum","","","",""
"Ja","2019","5","Laendlicher Raum","","","",""
"Nein","2019","1","Staedtischer Raum","6716","0.914667495611581","0.908063593782443","0.921271397440718"
"Nein","2019","1","Laendlicher Raum","2957","0.930785535342345","0.921799748825078","0.939771321859612"
"Nein","2019","2","Staedtischer Raum","3771","0.955383829080673","0.94886985850626","0.961897799655086"
"Nein","2019","2","Laendlicher Raum","1935","0.950149360559074","0.940567991410624","0.959730729707524"
"Nein","2019","3","Staedtischer Raum","3637","0.983840048447922","0.97976507761738","0.987915019278464"
"Nein","2019","3","Laendlicher Raum","2439","0.990939850060349","0.987194016372803","0.994685683747894"
"Nein","2019","4","Staedtischer Raum","6144","0.996844249980855","0.99544362236252","0.998244877599189"
"Nein","2019","4","Laendlicher Raum","3769","0.997205333512314","0.995522206325806","0.998888460698822"
"Nein","2019","5","Staedtischer Raum","11164","0.998354926489044","0.997603378630205","0.999106474347882"
"Nein","2019","5","Laendlicher Raum","4489","0.999380502759526","0.998653030091109","1.00010797542794"
"Ja","2020","1","Staedtischer Raum","114","0.0702365415765299","0.0642225703625381","0.0762505127905216"
"Ja","2020","1","Laendlicher Raum","70","0.0706015428005577","0.0609820403693662","0.0802210452317492"
"Ja","2020","2","Staedtischer Raum","104","0.0557819250756741","0.0495309182681952","0.062032931883153"
"Ja","2020","2","Laendlicher Raum","45","0.0421528630031349","0.0335382337952095","0.0507674922110604"
"Ja","2020","3","Staedtischer Raum","44","0.0332197319794027","0.0276915711757221","0.0387478927830833"
"Ja","2020","3","Laendlicher Raum","","","",""
"Ja","2020","4","Staedtischer Raum","30","0.0050065728589084","0.00330932081220646","0.00670382490561034"
"Ja","2020","4","Laendlicher Raum","","","",""
"Ja","2020","5","Staedtischer Raum","","","",""
"Ja","2020","5","Laendlicher Raum","","","",""
"Nein","2020","1","Staedtischer Raum","6822","0.92976345842347","0.923749487209478","0.935777429637462"
"Nein","2020","1","Laendlicher Raum","2654","0.929398457199442","0.919778954768251","0.939017959630634"
"Nein","2020","2","Staedtischer Raum","5074","0.944218074924326","0.937967068116847","0.950469081731805"
"Nein","2020","2","Laendlicher Raum","2045","0.957847136996865","0.94923250778894","0.966461766204791"
"Nein","2020","3","Staedtischer Raum","3993","0.966780268020597","0.961252107216917","0.972308428824278"
"Nein","2020","3","Laendlicher Raum","2320","0.990376553031707","0.986422703394241","0.994330402669173"
"Nein","2020","4","Staedtischer Raum","6613","0.994993427141092","0.99329617509439","0.996690679187794"
"Nein","2020","4","Laendlicher Raum","3744","0.996299857187795","0.994358640659268","0.998241073716323"
"Nein","2020","5","Staedtischer Raum","10938","0.999271350325318","0.998765965372443","0.999776735278193"
"Nein","2020","5","Laendlicher Raum","4503","0.999661271607438","0.999123926959521","1.00019861625536"
