year,hhtyp,regtyp,hlc0061_h,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2018,Couple without children,Rural regions,No,1.00000,1664,17570,0,0.95290,0,1.05333
2018,Single parent,Urban regions,No,1.00000,1162,17570,0,0.92110,0,1.06665
2018,Single parent,Rural regions,No,1.00000,550,17570,0,0.90706,0,1.11582
2018,Couple with children,Urban regions,No,1.00000,4255,17570,0,0.95301,0,1.04257
2018,Couple with children,Rural regions,No,1.00000,2101,17570,0,0.93602,0,1.06715
2018,Multi-generational household,Urban regions,No,1.00000,107,17570,0,0.74915,0,1.28374
2018,Multi-generational household,Rural regions,No,1.00000,42,17570,0,0.62117,0,1.46420
2018,Other Combinations,Urban regions,No,1.00000,285,17570,0,0.85135,0,1.16590
2018,Other Combinations,Rural regions,No,1.00000,108,17570,0,0.72622,0,1.31331
2019,Single-person household,Urban regions,Yes,0.04459,99,17725,0,0.03732,0,0.05336
2019,Single-person household,Urban regions,No,0.95541,2872,17725,0,0.92325,0,0.98943
2019,Single-person household,Rural regions,Yes,0.02236,34,17725,0,0.01582,0,0.03008
2019,Single-person household,Rural regions,No,0.97764,1313,17725,0,0.92700,0,1.02378
2019,Couple without children,Urban regions,Yes,0.01137,35,17725,0,0.00718,0,0.01792
2019,Couple without children,Urban regions,No,0.98863,3153,17725,0,0.95198,0,1.02869
2019,Couple without children,Rural regions,No,1.00000,1785,17725,0,0.95272,0,1.04897
2019,Single parent,Urban regions,No,1.00000,1061,17725,0,0.92831,0,1.07889
2019,Single parent,Rural regions,No,1.00000,510,17725,0,0.88164,0,1.13095
2019,Couple with children,Urban regions,No,1.00000,4315,17725,0,0.95345,0,1.04295
2019,Couple with children,Rural regions,No,1.00000,2099,17725,0,0.93963,0,1.07859
2019,Multi-generational household,Urban regions,No,1.00000,85,17725,0,0.71094,0,1.32226
2019,Multi-generational household,Rural regions,No,1.00000,41,17725,0,0.51950,0,1.50679
2019,Other Combinations,Urban regions,No,1.00000,228,17725,0,0.81923,0,1.23922
2019,Other Combinations,Rural regions,No,1.00000,95,17725,0,0.76495,0,1.25770
2020,Single-person household,Urban regions,Yes,0.04098,99,18958,0,0.03352,0,0.04858
2020,Single-person household,Urban regions,No,0.95902,3725,18958,0,0.91953,0,0.99987
2020,Single-person household,Rural regions,Yes,0.01842,31,18958,0,0.01324,0,0.02507
2020,Single-person household,Rural regions,No,0.98158,1442,18958,0,0.92881,0,1.03855
2020,Couple without children,Urban regions,Yes,0.01025,35,18958,0,0.00583,0,0.01564
2020,Couple without children,Urban regions,No,0.98975,3333,18958,0,0.95405,0,1.02630
2020,Couple without children,Rural regions,No,1.00000,1711,18958,0,0.94329,0,1.05117
2020,Single parent,Urban regions,No,1.00000,1081,18958,0,0.91238,0,1.09305
2020,Single parent,Rural regions,No,1.00000,471,18958,0,0.87750,0,1.11735
2020,Couple with children,Urban regions,No,1.00000,4430,18958,0,0.95089,0,1.05299
2020,Couple with children,Rural regions,No,1.00000,1998,18958,0,0.92640,0,1.08019
2020,Multi-generational household,Urban regions,No,1.00000,84,18958,0,0.68016,0,1.34711
2020,Multi-generational household,Rural regions,No,1.00000,51,18958,0,0.62778,0,1.56681
2020,Other Combinations,Urban regions,No,1.00000,344,18958,0,0.82653,0,1.17955
2020,Other Combinations,Rural regions,No,1.00000,123,18958,0,0.75326,0,1.30436
2021,Single-person household,Urban regions,Yes,0.02502,54,12211,0,0.01996,0,0.03028
2021,Single-person household,Urban regions,No,0.97498,2471,12211,0,0.92810,0,1.01702
2021,Single-person household,Rural regions,No,1.00000,979,12211,0,0.94200,0,1.06078
2021,Couple without children,Urban regions,No,1.00000,2224,12211,0,0.94882,0,1.05077
2021,Couple without children,Rural regions,No,1.00000,1178,12211,0,0.94132,0,1.06363
2021,Single parent,Urban regions,No,1.00000,667,12211,0,0.89903,0,1.12254
2021,Single parent,Rural regions,No,1.00000,332,12211,0,0.86524,0,1.18009
2021,Couple with children,Urban regions,No,1.00000,2688,12211,0,0.94682,0,1.04845
2021,Couple with children,Rural regions,No,1.00000,1208,12211,0,0.92032,0,1.08943
2021,Multi-generational household,Urban regions,No,1.00000,53,12211,0,0.60624,0,1.49929
2021,Multi-generational household,Rural regions,No,1.00000,32,12211,0,0.40833,0,1.71570
2021,Other Combinations,Urban regions,No,1.00000,236,12211,0,0.81432,0,1.21254
2021,Other Combinations,Rural regions,No,1.00000,89,12211,0,0.74795,0,1.28011
