"year","bildungsniveau","sampreg","mean","median","n","lower_confidence","upper_confidence"
"1999","Realschule","Ostdeutschland","37.5","14.5","454","29.17","45.83"
"1999","Realschule","Westdeutschland","25.48","17.5","721","23.07","27.89"
"2000","(Fach-)Abitur","Ostdeutschland","31.41","16.5","90","20.18","42.64"
"2000","(Fach-)Abitur","Westdeutschland","27.73","19.5","578","24.4","31.06"
"2000","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2000","(noch) kein Abschluss","Westdeutschland","15.9","11.5","63","12.19","19.61"
"2000","AkademikerIn","Ostdeutschland","38.38","19.5","386","29.32","47.44"
"2000","AkademikerIn","Westdeutschland","33.52","21.5","958","29.71","37.33"
"2000","Hauptschule","Ostdeutschland","60.29","15.5","193","43.2","77.38"
"2000","Hauptschule","Westdeutschland","22.42","14.5","2033","20.68","24.16"
"2000","Realschule","Ostdeutschland","32.2","16.5","733","27.2","37.2"
"2000","Realschule","Westdeutschland","25.16","17.5","1376","23.6","26.72"
"2001","(Fach-)Abitur","Ostdeutschland","32.77","11.5","172","17.31","48.23"
"2001","(Fach-)Abitur","Westdeutschland","16.57","9.5","1039","14.66","18.48"
"2001","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","7.39","4.5","162","6.04","8.74"
"2001","AkademikerIn","Ostdeutschland","19.44","9.5","706","15.23","23.65"
"2001","AkademikerIn","Westdeutschland","23","11.5","1547","20.2","25.8"
"2001","Hauptschule","Ostdeutschland","26.25","7.5","323","15.78","36.72"
"2001","Hauptschule","Westdeutschland","13.36","7.5","3357","12.3","14.42"
"2001","Realschule","Ostdeutschland","25.85","8.5","1285","21.68","30.02"
"2001","Realschule","Westdeutschland","16.8","9.5","2251","15.83","17.77"
"2002","(Fach-)Abitur","Ostdeutschland","25.34","11.5","181","13.39","37.29"
"2002","(Fach-)Abitur","Westdeutschland","18.41","9.5","1148","15.67","21.15"
"2002","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","6.78","4.5","147","5.63","7.93"
"2002","AkademikerIn","Ostdeutschland","29.49","9.5","776","23.6","35.38"
"2002","AkademikerIn","Westdeutschland","22.89","11.5","2181","20.54","25.24"
"2002","Hauptschule","Ostdeutschland","37.3","9.5","275","22.74","51.86"
"2002","Hauptschule","Westdeutschland","13.75","7.5","3158","12.57","14.93"
"2002","Realschule","Ostdeutschland","26.47","9.5","1193","21.77","31.17"
"2002","Realschule","Westdeutschland","17.11","9.5","2388","15.79","18.43"
"2003","(Fach-)Abitur","Ostdeutschland","23.04","10.5","267","18.01","28.07"
"2003","(Fach-)Abitur","Westdeutschland","17.54","9.5","1289","16.16","18.92"
"2003","(noch) kein Abschluss","Ostdeutschland","8.3","4.5","69","6.47","10.13"
"2003","(noch) kein Abschluss","Westdeutschland","7.37","4.5","244","6.38","8.36"
"2003","AkademikerIn","Ostdeutschland","15.91","9.5","733","13.27","18.55"
"2003","AkademikerIn","Westdeutschland","19.41","11.5","1994","18.16","20.66"
"2003","Hauptschule","Ostdeutschland","17.1","9.5","256","13.43","20.77"
"2003","Hauptschule","Westdeutschland","13.51","8.5","2836","12.82","14.2"
"2003","Realschule","Ostdeutschland","15.69","9.5","1168","14.37","17.01"
"2003","Realschule","Westdeutschland","15.79","9.5","2287","15","16.58"
"2004","(Fach-)Abitur","Ostdeutschland","21.31","14.5","192","15.89","26.73"
"2004","(Fach-)Abitur","Westdeutschland","16.63","9.5","1107","14.81","18.45"
"2004","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","9.46","6.5","109","7.87","11.05"
"2004","AkademikerIn","Ostdeutschland","24.48","9.5","712","19.36","29.6"
"2004","AkademikerIn","Westdeutschland","24.76","11.5","1998","22.36","27.16"
"2004","Hauptschule","Ostdeutschland","45.18","9.5","251","32.81","57.55"
"2004","Hauptschule","Westdeutschland","15.4","7.5","2684","13.99","16.81"
"2004","Realschule","Ostdeutschland","26.47","9.5","1123","22.2","30.74"
"2004","Realschule","Westdeutschland","16.81","9.5","2227","15.37","18.25"
"2005","(Fach-)Abitur","Ostdeutschland","27.25","11.5","184","18.5","36"
"2005","(Fach-)Abitur","Westdeutschland","21.93","9.5","1065","18.54","25.32"
"2005","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","11.48","7.5","100","9.35","13.61"
"2005","AkademikerIn","Ostdeutschland","27.19","9.5","698","21.84","32.54"
"2005","AkademikerIn","Westdeutschland","26.58","11.5","1857","23.79","29.37"
"2005","Hauptschule","Ostdeutschland","24.78","9.5","191","15.45","34.11"
"2005","Hauptschule","Westdeutschland","15.22","7.5","2490","13.92","16.52"
"2005","Realschule","Ostdeutschland","24.85","9.5","1050","19.76","29.94"
"2005","Realschule","Westdeutschland","18.28","9.5","2096","16.44","20.12"
"2006","(Fach-)Abitur","Ostdeutschland","47.32","14.5","180","34.13","60.51"
"2006","(Fach-)Abitur","Westdeutschland","16.4","9.5","1117","14.52","18.28"
"2006","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2006","(noch) kein Abschluss","Westdeutschland","11.9","9","87","9.61","14.19"
"2006","AkademikerIn","Ostdeutschland","30.8","9.5","735","25.04","36.56"
"2006","AkademikerIn","Westdeutschland","26.07","11.5","2047","23.5","28.64"
"2006","Hauptschule","Ostdeutschland","36.42","11.5","207","25.66","47.18"
"2006","Hauptschule","Westdeutschland","15.03","7.5","2641","13.75","16.31"
"2006","Realschule","Ostdeutschland","26.32","9.5","1135","21.9","30.74"
"2006","Realschule","Westdeutschland","18.53","9.5","2239","16.77","20.29"
"2007","(Fach-)Abitur","Ostdeutschland","48.91","13.5","199","37.9","59.92"
"2007","(Fach-)Abitur","Westdeutschland","18.17","9.5","1083","15.78","20.56"
"2007","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","12.69","7.5","76","9.7","15.68"
"2007","AkademikerIn","Ostdeutschland","31.27","9.5","715","25.09","37.45"
"2007","AkademikerIn","Westdeutschland","26.05","11.5","1940","23.35","28.75"
"2007","Hauptschule","Ostdeutschland","40.4","9","192","26.27","54.53"
"2007","Hauptschule","Westdeutschland","14.73","7.5","2436","13.5","15.96"
"2007","Realschule","Ostdeutschland","31.7","11.5","1076","26.36","37.04"
"2007","Realschule","Westdeutschland","17.27","9.5","2085","15.91","18.63"
"2008","(Fach-)Abitur","Ostdeutschland","30.93","9.5","188","16.42","45.44"
"2008","(Fach-)Abitur","Westdeutschland","17.26","9.5","1038","15.09","19.43"
"2008","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2008","(noch) kein Abschluss","Westdeutschland","13.15","7.5","78","9.31","16.99"
"2008","AkademikerIn","Ostdeutschland","33.18","9.5","677","27.34","39.02"
"2008","AkademikerIn","Westdeutschland","26.14","11.5","1841","23.16","29.12"
"2008","Hauptschule","Ostdeutschland","42.73","11.5","178","29.65","55.81"
"2008","Hauptschule","Westdeutschland","17.07","7.5","2301","15.19","18.95"
"2008","Realschule","Ostdeutschland","27.6","9.5","1082","22.25","32.95"
"2008","Realschule","Westdeutschland","17.44","9.5","2011","15.91","18.97"
"2009","(Fach-)Abitur","Ostdeutschland","38.06","9.5","158","19.43","56.69"
"2009","(Fach-)Abitur","Westdeutschland","17.43","9.5","975","15.48","19.38"
"2009","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2009","(noch) kein Abschluss","Westdeutschland","11.1","9.5","76","9.2","13"
"2009","AkademikerIn","Ostdeutschland","27.77","9.5","651","22.5","33.04"
"2009","AkademikerIn","Westdeutschland","24.89","11.5","1778","21.85","27.93"
"2009","Hauptschule","Ostdeutschland","29.86","7.5","165","17.2","42.52"
"2009","Hauptschule","Westdeutschland","17.62","9.5","2042","15.9","19.34"
"2009","Realschule","Ostdeutschland","28.09","11.5","1038","22.39","33.79"
"2009","Realschule","Westdeutschland","18.79","9.5","1870","16.87","20.71"
"2010","(Fach-)Abitur","Ostdeutschland","39.12","14.5","237","26.39","51.85"
"2010","(Fach-)Abitur","Westdeutschland","18.73","9.5","1447","16.54","20.92"
"2010","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","10.58","7.5","125","8.14","13.02"
"2010","AkademikerIn","Ostdeutschland","27.36","9.5","777","22.08","32.64"
"2010","AkademikerIn","Westdeutschland","29.67","11.5","2466","27.04","32.3"
"2010","Hauptschule","Ostdeutschland","27.67","5.5","228","14.49","40.85"
"2010","Hauptschule","Westdeutschland","16.25","7.5","2720","14.85","17.65"
"2010","Realschule","Ostdeutschland","26.8","9.5","1308","22.45","31.15"
"2010","Realschule","Westdeutschland","17.73","10.5","2717","16.45","19.01"
"2011","(Fach-)Abitur","Ostdeutschland","32.61","11.5","290","22.88","42.34"
"2011","(Fach-)Abitur","Westdeutschland","19.52","9.5","1757","17.2","21.84"
"2011","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","10.94","8.5","179","8.68","13.2"
"2011","AkademikerIn","Ostdeutschland","27.94","9.5","903","23.39","32.49"
"2011","AkademikerIn","Westdeutschland","28.04","11.5","2992","25.66","30.42"
"2011","Hauptschule","Ostdeutschland","33.77","8.5","285","22.15","45.39"
"2011","Hauptschule","Westdeutschland","15.11","8.5","3207","13.89","16.33"
"2011","Realschule","Ostdeutschland","27.54","9.5","1529","23.18","31.9"
"2011","Realschule","Westdeutschland","17.08","9.5","3298","15.9","18.26"
"2012","(Fach-)Abitur","Ostdeutschland","28.24","10.5","330","19.47","37.01"
"2012","(Fach-)Abitur","Westdeutschland","19.46","9.5","1795","17.35","21.57"
"2012","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","9.61","6.5","195","8.03","11.19"
"2012","AkademikerIn","Ostdeutschland","32.27","9.5","850","27.14","37.4"
"2012","AkademikerIn","Westdeutschland","27.32","11.5","2938","24.65","29.99"
"2012","Hauptschule","Ostdeutschland","30.16","5.5","286","19.65","40.67"
"2012","Hauptschule","Westdeutschland","14.98","7.5","3171","14","15.96"
"2012","Realschule","Ostdeutschland","25.07","9.5","1500","20.96","29.18"
"2012","Realschule","Westdeutschland","16.84","9.5","3272","15.66","18.02"
"2013","(Fach-)Abitur","Ostdeutschland","29.87","10.5","351","23.77","35.97"
"2013","(Fach-)Abitur","Westdeutschland","18.92","9.5","2373","16.93","20.91"
"2013","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2013","(noch) kein Abschluss","Westdeutschland","8.58","4.5","329","7.16","10"
"2013","AkademikerIn","Ostdeutschland","25.01","9.5","888","20.42","29.6"
"2013","AkademikerIn","Westdeutschland","28.22","11.5","3440","26.02","30.42"
"2013","Hauptschule","Ostdeutschland","24.03","7.5","324","17.58","30.48"
"2013","Hauptschule","Westdeutschland","14.7","8.5","3785","13.9","15.5"
"2013","Realschule","Ostdeutschland","27.46","9.5","1441","23.52","31.4"
"2013","Realschule","Westdeutschland","17.74","9.5","3457","16.62","18.86"
"2014","(Fach-)Abitur","Ostdeutschland","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","",""
"2014","Hauptschule","Westdeutschland","","","","",""
"2014","Realschule","Ostdeutschland","","","","",""
"2014","Realschule","Westdeutschland","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","15.65","6.5","306","13.35","17.95"
"2015","(Fach-)Abitur","Westdeutschland","15.6","9.5","2203","14.53","16.67"
"2015","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","9.83","5.5","242","8.28","11.38"
"2015","AkademikerIn","Ostdeutschland","14.19","7.5","769","12.42","15.96"
"2015","AkademikerIn","Westdeutschland","19.63","11.5","3142","18.82","20.44"
"2015","Hauptschule","Ostdeutschland","12.87","6.5","282","9.61","16.13"
"2015","Hauptschule","Westdeutschland","13.28","8.5","2999","12.74","13.82"
"2015","Realschule","Ostdeutschland","15.22","9.5","1202","13.99","16.45"
"2015","Realschule","Westdeutschland","15.04","9.5","2858","14.46","15.62"
"2016","(Fach-)Abitur","Ostdeutschland","","","","",""
"2016","(Fach-)Abitur","Westdeutschland","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","",""
"2016","AkademikerIn","Westdeutschland","","","","",""
"2016","Hauptschule","Ostdeutschland","","","","",""
"2016","Hauptschule","Westdeutschland","","","","",""
"2016","Realschule","Ostdeutschland","","","","",""
"2016","Realschule","Westdeutschland","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","14.44","5.5","358","12.07","16.81"
"2017","(Fach-)Abitur","Westdeutschland","14.68","9.5","2256","13.78","15.58"
"2017","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2017","(noch) kein Abschluss","Westdeutschland","8.85","5.5","236","7.73","9.97"
"2017","AkademikerIn","Ostdeutschland","16.31","9.5","797","14.67","17.95"
"2017","AkademikerIn","Westdeutschland","18.64","10.5","3304","17.9","19.38"
"2017","Hauptschule","Ostdeutschland","16.63","7.5","301","14.61","18.65"
"2017","Hauptschule","Westdeutschland","13.48","8.5","2795","12.91","14.05"
"2017","Realschule","Ostdeutschland","15.26","9.5","1313","14.27","16.25"
"2017","Realschule","Westdeutschland","15.83","10.5","3000","15.23","16.43"
"2018","(Fach-)Abitur","Ostdeutschland","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","","","","",""
"2018","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","","","","",""
"2018","AkademikerIn","Ostdeutschland","","","","",""
"2018","AkademikerIn","Westdeutschland","","","","",""
"2018","Hauptschule","Ostdeutschland","","","","",""
"2018","Hauptschule","Westdeutschland","","","","",""
"2018","Realschule","Ostdeutschland","","","","",""
"2018","Realschule","Westdeutschland","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","13.93","7.5","383","12.28","15.58"
"2019","(Fach-)Abitur","Westdeutschland","14.9","9.5","2295","14.04","15.76"
"2019","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","8.92","4.5","213","7.64","10.2"
"2019","AkademikerIn","Ostdeutschland","17.69","9.5","926","16.08","19.3"
"2019","AkademikerIn","Westdeutschland","17.91","10.5","3502","17.12","18.7"
"2019","Hauptschule","Ostdeutschland","15.4","7.5","262","13.55","17.25"
"2019","Hauptschule","Westdeutschland","13.53","9.5","2368","12.91","14.15"
"2019","Realschule","Ostdeutschland","14.36","9.5","1261","13.46","15.26"
"2019","Realschule","Westdeutschland","14.9","9.5","2883","14.29","15.51"
