"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1997","(Fach-)Abitur","maennlich","34.78","20.5","156","24.1","45.46"
"1997","(Fach-)Abitur","weiblich","32.26","16.5","120","25.64","38.88"
"1997","(noch) kein Abschluss","maennlich","27.84","14.5","54","-6.34","62.02"
"1997","(noch) kein Abschluss","weiblich","","","","",""
"1997","AkademikerIn","maennlich","44.27","24.5","378","36.32","52.22"
"1997","AkademikerIn","weiblich","25.75","17.5","227","21.13","30.37"
"1997","Hauptschule","maennlich","27.32","17.5","816","24.4","30.24"
"1997","Hauptschule","weiblich","16.3","10.5","369","13.46","19.14"
"1997","Realschule","maennlich","39.33","19.5","511","31.75","46.91"
"1997","Realschule","weiblich","23.46","16.5","465","19.02","27.9"
"1998","(Fach-)Abitur","maennlich","18.03","9.5","390","15.83","20.23"
"1998","(Fach-)Abitur","weiblich","16.43","8.5","363","14.07","18.79"
"1998","(noch) kein Abschluss","maennlich","10.49","6.5","149","8.57","12.41"
"1998","(noch) kein Abschluss","weiblich","7.84","3.5","143","6.05","9.63"
"1998","AkademikerIn","maennlich","19.2","12.5","691","17.59","20.81"
"1998","AkademikerIn","weiblich","13.12","8.5","562","11.9","14.34"
"1998","Hauptschule","maennlich","15.78","9.5","1475","14.86","16.7"
"1998","Hauptschule","weiblich","9.91","5.5","956","9.09","10.73"
"1998","Realschule","maennlich","17.84","11.5","1017","16.57","19.11"
"1998","Realschule","weiblich","12.8","7.5","1040","11.88","13.72"
"1999","(Fach-)Abitur","maennlich","25.9","17.5","179","20.47","31.33"
"1999","(Fach-)Abitur","weiblich","34.63","19.5","155","21.33","47.93"
"1999","(noch) kein Abschluss","maennlich","20.07","14.5","60","16.54","23.6"
"1999","(noch) kein Abschluss","weiblich","12.26","11","35","9.24","15.28"
"1999","AkademikerIn","maennlich","41.51","24.5","428","34.64","48.38"
"1999","AkademikerIn","weiblich","29.37","17.5","279","23.62","35.12"
"1999","Hauptschule","maennlich","26.17","17.5","872","23.29","29.05"
"1999","Hauptschule","weiblich","18.91","11.5","450","15.22","22.6"
"1999","Realschule","maennlich","33.96","19.5","624","27.64","40.28"
"1999","Realschule","weiblich","22.85","15.5","551","20.49","25.21"
"2000","(Fach-)Abitur","maennlich","31.64","19","373","26.38","36.9"
"2000","(Fach-)Abitur","weiblich","23.38","18.5","295","20.31","26.45"
"2000","(noch) kein Abschluss","maennlich","17.37","12.5","35","12.25","22.49"
"2000","(noch) kein Abschluss","weiblich","13.62","9.5","30","8.47","18.77"
"2000","AkademikerIn","maennlich","38.3","24.5","858","33.02","43.58"
"2000","AkademikerIn","weiblich","27.01","17.5","486","22.51","31.51"
"2000","Hauptschule","maennlich","29.43","16.5","1453","26.26","32.6"
"2000","Hauptschule","weiblich","16.21","11.5","773","14.24","18.18"
"2000","Realschule","maennlich","31.27","19.5","1060","27.71","34.83"
"2000","Realschule","weiblich","22.66","14.5","1049","20.83","24.49"
"2001","(Fach-)Abitur","maennlich","21.76","11.5","609","16.91","26.61"
"2001","(Fach-)Abitur","weiblich","14.1","7.5","602","11.58","16.62"
"2001","(noch) kein Abschluss","maennlich","8.57","4.5","95","6.56","10.58"
"2001","(noch) kein Abschluss","weiblich","6.1","4.5","82","4.64","7.56"
"2001","AkademikerIn","maennlich","26.24","12.5","1290","22.83","29.65"
"2001","AkademikerIn","weiblich","16.2","9.5","963","13.26","19.14"
"2001","Hauptschule","maennlich","17.71","9.5","2148","15.54","19.88"
"2001","Hauptschule","weiblich","9.37","5.5","1532","8.4","10.34"
"2001","Realschule","maennlich","24.66","11.5","1666","21.39","27.93"
"2001","Realschule","weiblich","14.33","7.5","1870","13.32","15.34"
"2002","(Fach-)Abitur","maennlich","21.63","11.5","646","16.66","26.6"
"2002","(Fach-)Abitur","weiblich","16.38","7.5","683","13.39","19.37"
"2002","(noch) kein Abschluss","maennlich","7.54","4.5","76","5.88","9.2"
"2002","(noch) kein Abschluss","weiblich","6.89","4.5","81","5.15","8.63"
"2002","AkademikerIn","maennlich","28.92","12.5","1694","25.41","32.43"
"2002","AkademikerIn","weiblich","17.75","7.5","1263","15.09","20.41"
"2002","Hauptschule","maennlich","19.33","9.5","1990","16.71","21.95"
"2002","Hauptschule","weiblich","9.37","5.5","1443","8.19","10.55"
"2002","Realschule","maennlich","25.41","11.5","1656","21.9","28.92"
"2002","Realschule","weiblich","14.13","7.5","1925","12.74","15.52"
"2003","(Fach-)Abitur","maennlich","21.2","11.5","753","19.2","23.2"
"2003","(Fach-)Abitur","weiblich","15.12","9.5","803","13.08","17.16"
"2003","(noch) kein Abschluss","maennlich","7.4","4.5","145","6.34","8.46"
"2003","(noch) kein Abschluss","weiblich","7.63","4.5","168","6.29","8.97"
"2003","AkademikerIn","maennlich","20.69","11.5","1552","18.94","22.44"
"2003","AkademikerIn","weiblich","15.8","8.5","1175","14.47","17.13"
"2003","Hauptschule","maennlich","16.29","10.5","1817","15.23","17.35"
"2003","Hauptschule","weiblich","10.06","6.5","1275","9.35","10.77"
"2003","Realschule","maennlich","18.12","11.5","1572","16.92","19.32"
"2003","Realschule","weiblich","13.47","7.5","1883","12.71","14.23"
"2004","(Fach-)Abitur","maennlich","20.36","11.5","604","17.37","23.35"
"2004","(Fach-)Abitur","weiblich","13.93","9.5","695","11.97","15.89"
"2004","(noch) kein Abschluss","maennlich","8.87","7.5","61","7.13","10.61"
"2004","(noch) kein Abschluss","weiblich","10.1","5.5","62","7.68","12.52"
"2004","AkademikerIn","maennlich","28.15","12.5","1538","24.7","31.6"
"2004","AkademikerIn","weiblich","19.78","9.5","1172","17.41","22.15"
"2004","Hauptschule","maennlich","22.98","11.5","1666","20.19","25.77"
"2004","Hauptschule","weiblich","9.63","5.5","1269","8.42","10.84"
"2004","Realschule","maennlich","24.17","11.5","1532","20.89","27.45"
"2004","Realschule","weiblich","14.91","7.5","1818","13.36","16.46"
"2005","(Fach-)Abitur","maennlich","29.17","10.5","590","23.58","34.76"
"2005","(Fach-)Abitur","weiblich","16.13","8.5","659","12.83","19.43"
"2005","(noch) kein Abschluss","maennlich","12.46","9","57","9.7","15.22"
"2005","(noch) kein Abschluss","weiblich","9.95","6.5","52","6.95","12.95"
"2005","AkademikerIn","maennlich","30.66","13.5","1426","26.7","34.62"
"2005","AkademikerIn","weiblich","21.24","9.5","1129","18.66","23.82"
"2005","Hauptschule","maennlich","20.34","11.5","1515","18.11","22.57"
"2005","Hauptschule","weiblich","9.74","5.5","1166","8.51","10.97"
"2005","Realschule","maennlich","25.36","11.5","1431","21.14","29.58"
"2005","Realschule","weiblich","14.84","8.5","1715","13.33","16.35"
"2006","(Fach-)Abitur","maennlich","24.36","11.5","585","19.32","29.4"
"2006","(Fach-)Abitur","weiblich","15.11","9.5","712","13.52","16.7"
"2006","(noch) kein Abschluss","maennlich","12.69","9","54","10.18","15.2"
"2006","(noch) kein Abschluss","weiblich","10.66","7.5","42","6.71","14.61"
"2006","AkademikerIn","maennlich","31.9","13.5","1538","27.94","35.86"
"2006","AkademikerIn","weiblich","20.34","9.5","1244","18.05","22.63"
"2006","Hauptschule","maennlich","20.78","10.5","1625","18.48","23.08"
"2006","Hauptschule","weiblich","9.83","4.5","1223","8.6","11.06"
"2006","Realschule","maennlich","26.38","12.5","1524","22.61","30.15"
"2006","Realschule","weiblich","15.18","7.5","1850","13.74","16.62"
"2007","(Fach-)Abitur","maennlich","28.68","12.5","588","23.58","33.78"
"2007","(Fach-)Abitur","weiblich","15.44","7.5","694","13.22","17.66"
"2007","(noch) kein Abschluss","maennlich","15.49","8.5","38","11.87","19.11"
"2007","(noch) kein Abschluss","weiblich","10.28","6.5","45","5.91","14.65"
"2007","AkademikerIn","maennlich","33.48","14.5","1421","29.11","37.85"
"2007","AkademikerIn","weiblich","18.53","9.5","1234","16.24","20.82"
"2007","Hauptschule","maennlich","20.51","9.5","1509","18.09","22.93"
"2007","Hauptschule","weiblich","10.17","5.5","1119","8.63","11.71"
"2007","Realschule","maennlich","27.9","12.5","1444","23.87","31.93"
"2007","Realschule","weiblich","14.92","8.5","1717","13.38","16.46"
"2008","(Fach-)Abitur","maennlich","22.13","10.5","556","16.8","27.46"
"2008","(Fach-)Abitur","weiblich","15.56","9.5","670","12.67","18.45"
"2008","(noch) kein Abschluss","maennlich","16.18","9","43","9.77","22.59"
"2008","(noch) kein Abschluss","weiblich","10.05","5.5","39","6.65","13.45"
"2008","AkademikerIn","maennlich","33.15","13.5","1331","28.93","37.37"
"2008","AkademikerIn","weiblich","20.01","9.5","1187","16.88","23.14"
"2008","Hauptschule","maennlich","24.76","11.5","1403","21.48","28.04"
"2008","Hauptschule","weiblich","9.86","5.5","1076","8.36","11.36"
"2008","Realschule","maennlich","25.3","12.5","1391","21.1","29.5"
"2008","Realschule","weiblich","15.68","7.5","1702","13.95","17.41"
"2009","(Fach-)Abitur","maennlich","21.92","9.5","506","16.11","27.73"
"2009","(Fach-)Abitur","weiblich","17.52","9.5","627","14.41","20.63"
"2009","(noch) kein Abschluss","maennlich","11.33","10.5","47","9.16","13.5"
"2009","(noch) kein Abschluss","weiblich","9.77","4.5","37","6.87","12.67"
"2009","AkademikerIn","maennlich","31.09","13.5","1259","26.68","35.5"
"2009","AkademikerIn","weiblich","18.42","8.5","1170","15.73","21.11"
"2009","Hauptschule","maennlich","24.01","11.5","1251","21.02","27"
"2009","Hauptschule","weiblich","10.24","5.5","956","8.58","11.9"
"2009","Realschule","maennlich","27.09","13.5","1287","22.36","31.82"
"2009","Realschule","weiblich","16.41","8.5","1621","14.41","18.41"
"2010","(Fach-)Abitur","maennlich","23.88","12.5","766","19.2","28.56"
"2010","(Fach-)Abitur","weiblich","17.91","9.5","918","15.18","20.64"
"2010","(noch) kein Abschluss","maennlich","12.99","9.5","89","9.96","16.02"
"2010","(noch) kein Abschluss","weiblich","7.24","3.5","47","3.86","10.62"
"2010","AkademikerIn","maennlich","36.88","14.5","1728","33.07","40.69"
"2010","AkademikerIn","weiblich","20.3","8.5","1515","17.74","22.86"
"2010","Hauptschule","maennlich","21.72","9.5","1779","19.22","24.22"
"2010","Hauptschule","weiblich","10.37","5.5","1169","8.73","12.01"
"2010","Realschule","maennlich","25.81","14.5","1762","22.42","29.2"
"2010","Realschule","weiblich","15.27","8.5","2263","13.99","16.55"
"2011","(Fach-)Abitur","maennlich","26.03","11.5","865","20.88","31.18"
"2011","(Fach-)Abitur","weiblich","16.69","9.5","1182","14.92","18.46"
"2011","(noch) kein Abschluss","maennlich","11.96","9.5","116","8.64","15.28"
"2011","(noch) kein Abschluss","weiblich","8.94","8.5","84","7.43","10.45"
"2011","AkademikerIn","maennlich","34.74","14.5","2021","31.14","38.34"
"2011","AkademikerIn","weiblich","19.7","9.5","1874","17.74","21.66"
"2011","Hauptschule","maennlich","20.35","10.5","1997","17.98","22.72"
"2011","Hauptschule","weiblich","10.55","5.5","1495","9.27","11.83"
"2011","Realschule","maennlich","25.73","12.5","2008","22.41","29.05"
"2011","Realschule","weiblich","15.07","7.5","2819","13.71","16.43"
"2012","(Fach-)Abitur","maennlich","24.3","12.5","893","19.94","28.66"
"2012","(Fach-)Abitur","weiblich","17.37","9.5","1232","15.16","19.58"
"2012","(noch) kein Abschluss","maennlich","11.07","8.5","126","8.83","13.31"
"2012","(noch) kein Abschluss","weiblich","7.61","5.5","87","5.97","9.25"
"2012","AkademikerIn","maennlich","34.26","11.5","1936","30.19","38.33"
"2012","AkademikerIn","weiblich","20.8","8.5","1852","18.56","23.04"
"2012","Hauptschule","maennlich","19.58","10.5","1955","17.48","21.68"
"2012","Hauptschule","weiblich","10.7","5.5","1502","9.83","11.57"
"2012","Realschule","maennlich","24.2","12.5","1966","20.94","27.46"
"2012","Realschule","weiblich","14.46","7.5","2806","13.26","15.66"
"2013","(Fach-)Abitur","maennlich","25.27","10.5","1176","21.43","29.11"
"2013","(Fach-)Abitur","weiblich","15.63","9.5","1548","14.02","17.24"
"2013","(noch) kein Abschluss","maennlich","10.89","4.5","177","8.26","13.52"
"2013","(noch) kein Abschluss","weiblich","6.66","3.5","176","5.38","7.94"
"2013","AkademikerIn","maennlich","34.8","11.5","2168","31.38","38.22"
"2013","AkademikerIn","weiblich","19.32","9.5","2160","17.34","21.3"
"2013","Hauptschule","maennlich","19.27","10.5","2338","17.77","20.77"
"2013","Hauptschule","weiblich","9.57","5.5","1771","9","10.14"
"2013","Realschule","maennlich","26.13","13.5","2034","23.26","29"
"2013","Realschule","weiblich","15.59","7.5","2864","14.32","16.86"
"2014","(Fach-)Abitur","maennlich","","","","",""
"2014","(Fach-)Abitur","weiblich","","","","",""
"2014","(noch) kein Abschluss","maennlich","","","","",""
"2014","(noch) kein Abschluss","weiblich","","","","",""
"2014","AkademikerIn","maennlich","","","","",""
"2014","AkademikerIn","weiblich","","","","",""
"2014","Hauptschule","maennlich","","","","",""
"2014","Hauptschule","weiblich","","","","",""
"2014","Realschule","maennlich","","","","",""
"2014","Realschule","weiblich","","","","",""
"2015","(Fach-)Abitur","maennlich","18.3","9.5","1100","16.31","20.29"
"2015","(Fach-)Abitur","weiblich","13.17","8.5","1409","12.39","13.95"
"2015","(noch) kein Abschluss","maennlich","10.47","6.5","140","8.1","12.84"
"2015","(noch) kein Abschluss","weiblich","9.44","5.5","119","7.94","10.94"
"2015","AkademikerIn","maennlich","20","11.5","1908","18.91","21.09"
"2015","AkademikerIn","weiblich","17.36","9.5","2003","16.37","18.35"
"2015","Hauptschule","maennlich","15.9","9.5","1890","15.04","16.76"
"2015","Hauptschule","weiblich","9.48","5.5","1391","8.89","10.07"
"2015","Realschule","maennlich","16.98","11.5","1681","15.99","17.97"
"2015","Realschule","weiblich","13.37","7.5","2379","12.77","13.97"
"2016","(Fach-)Abitur","maennlich","","","","",""
"2016","(Fach-)Abitur","weiblich","","","","",""
"2016","(noch) kein Abschluss","maennlich","","","","",""
"2016","(noch) kein Abschluss","weiblich","","","","",""
"2016","AkademikerIn","maennlich","","","","",""
"2016","AkademikerIn","weiblich","","","","",""
"2016","Hauptschule","maennlich","","","","",""
"2016","Hauptschule","weiblich","","","","",""
"2016","Realschule","maennlich","","","","",""
"2016","Realschule","weiblich","","","","",""
"2017","(Fach-)Abitur","maennlich","16.62","9.5","1103","14.92","18.32"
"2017","(Fach-)Abitur","weiblich","12.89","8.5","1511","12.15","13.63"
"2017","(noch) kein Abschluss","maennlich","10.24","6.5","136","8.34","12.14"
"2017","(noch) kein Abschluss","weiblich","7.49","4.5","126","6.17","8.81"
"2017","AkademikerIn","maennlich","19.64","11.5","1994","18.55","20.73"
"2017","AkademikerIn","weiblich","16.75","9.5","2107","15.93","17.57"
"2017","Hauptschule","maennlich","16.41","11.5","1727","15.59","17.23"
"2017","Hauptschule","weiblich","10.1","5.5","1369","9.45","10.75"
"2017","Realschule","maennlich","17.29","11.5","1767","16.39","18.19"
"2017","Realschule","weiblich","14.21","9.5","2546","13.6","14.82"
"2018","(Fach-)Abitur","maennlich","","","","",""
"2018","(Fach-)Abitur","weiblich","","","","",""
"2018","(noch) kein Abschluss","maennlich","","","","",""
"2018","(noch) kein Abschluss","weiblich","","","","",""
"2018","AkademikerIn","maennlich","","","","",""
"2018","AkademikerIn","weiblich","","","","",""
"2018","Hauptschule","maennlich","","","","",""
"2018","Hauptschule","weiblich","","","","",""
"2018","Realschule","maennlich","","","","",""
"2018","Realschule","weiblich","","","","",""
"2019","(Fach-)Abitur","maennlich","16.1","9.5","1187","14.63","17.57"
"2019","(Fach-)Abitur","weiblich","13.51","8.5","1501","12.77","14.25"
"2019","(noch) kein Abschluss","maennlich","9.25","4.5","123","7.52","10.98"
"2019","(noch) kein Abschluss","weiblich","8.76","4.5","114","7.02","10.5"
"2019","AkademikerIn","maennlich","18.39","11.5","2286","17.41","19.37"
"2019","AkademikerIn","weiblich","17.24","9.5","2163","16.22","18.26"
"2019","Hauptschule","maennlich","16.33","11.5","1508","15.45","17.21"
"2019","Hauptschule","weiblich","9.66","5.5","1125","9.01","10.31"
"2019","Realschule","maennlich","16.67","11.5","1774","15.82","17.52"
"2019","Realschule","weiblich","13.1","9.5","2378","12.5","13.7"
