"year","bildungsniveau","sex","mean","median","n","lower_confidence","upper_confidence"
"1991","Realschulabschluss","weiblich","31.91","35","1085","31.35","32.47"
"1992","(Fach-)Abitur","maennlich","34.46","37.45","265","33.26","35.66"
"1992","(Fach-)Abitur","weiblich","31.27","34.97","180","29.82","32.72"
"1992","(noch) kein Abschluss","maennlich","37.27","40","196","36.17","38.37"
"1992","(noch) kein Abschluss","weiblich","29.68","35","147","27.95","31.41"
"1992","AkademikerInnen","maennlich","37.18","40","400","36.37","37.99"
"1992","AkademikerInnen","weiblich","27.68","30","154","26.03","29.33"
"1992","Hauptschulabschluss","maennlich","38.76","39","1862","38.45","39.07"
"1992","Hauptschulabschluss","weiblich","28.31","30","1113","27.68","28.94"
"1992","Realschulabschluss","maennlich","37.89","39","495","37.29","38.49"
"1992","Realschulabschluss","weiblich","30.04","35","604","29.25","30.83"
"1993","(Fach-)Abitur","maennlich","36.21","38","287","35.07","37.35"
"1993","(Fach-)Abitur","weiblich","30.81","35","221","29.42","32.2"
"1993","(noch) kein Abschluss","maennlich","38.45","39","189","37.53","39.37"
"1993","(noch) kein Abschluss","weiblich","30.93","35","132","29.01","32.85"
"1993","AkademikerInnen","maennlich","38.03","40","678","37.42","38.64"
"1993","AkademikerInnen","weiblich","31.26","35","513","30.45","32.07"
"1993","Hauptschulabschluss","maennlich","38.69","40","2045","38.4","38.98"
"1993","Hauptschulabschluss","weiblich","28.61","30","1267","28.02","29.2"
"1993","Realschulabschluss","maennlich","39.23","40","1073","38.79","39.67"
"1993","Realschulabschluss","weiblich","30.98","35","1027","30.38","31.58"
"1994","(Fach-)Abitur","maennlich","36.25","38","284","35.21","37.29"
"1994","(Fach-)Abitur","weiblich","31.56","35","237","30.25","32.87"
"1994","(noch) kein Abschluss","maennlich","39.15","39","166","38.15","40.15"
"1994","(noch) kein Abschluss","weiblich","31.45","35","134","29.66","33.24"
"1994","AkademikerInnen","maennlich","38.27","40","677","37.69","38.85"
"1994","AkademikerInnen","weiblich","30.28","30","530","29.52","31.04"
"1994","Hauptschulabschluss","maennlich","38.71","40","1840","38.4","39.02"
"1994","Hauptschulabschluss","weiblich","29.26","30","1135","28.66","29.86"
"1994","Realschulabschluss","maennlich","39.27","40","1040","38.87","39.67"
"1994","Realschulabschluss","weiblich","31.18","35","991","30.62","31.74"
"1995","(Fach-)Abitur","maennlich","36.93","39","342","35.7","38.16"
"1995","(Fach-)Abitur","weiblich","30.1","30","269","28.71","31.49"
"1995","(noch) kein Abschluss","maennlich","38.41","39","157","36.76","40.06"
"1995","(noch) kein Abschluss","weiblich","30.61","35","122","28.66","32.56"
"1995","AkademikerInnen","maennlich","37.27","40","741","36.59","37.95"
"1995","AkademikerInnen","weiblich","30.34","30","575","29.48","31.2"
"1995","Hauptschulabschluss","maennlich","37.71","40","1923","37.28","38.14"
"1995","Hauptschulabschluss","weiblich","27.34","30","1157","26.65","28.03"
"1995","Realschulabschluss","maennlich","38","40","1110","37.36","38.64"
"1995","Realschulabschluss","weiblich","29.91","35","1078","29.22","30.6"
"1996","(Fach-)Abitur","maennlich","","","","",""
"1996","(Fach-)Abitur","weiblich","","","","",""
"1996","(noch) kein Abschluss","maennlich","","","","",""
"1996","(noch) kein Abschluss","weiblich","","","","",""
"1996","AkademikerInnen","maennlich","","","","",""
"1996","AkademikerInnen","weiblich","","","","",""
"1996","Hauptschulabschluss","maennlich","","","","",""
"1996","Hauptschulabschluss","weiblich","","","","",""
"1996","Realschulabschluss","maennlich","","","","",""
"1996","Realschulabschluss","weiblich","","","","",""
"1997","(Fach-)Abitur","maennlich","37.83","40","329","36.66","39"
"1997","(Fach-)Abitur","weiblich","31.02","35","289","29.66","32.38"
"1997","(noch) kein Abschluss","maennlich","36.8","39","125","35.25","38.35"
"1997","(noch) kein Abschluss","weiblich","29.18","33.99","104","27.2","31.16"
"1997","AkademikerInnen","maennlich","38.42","40","748","37.79","39.05"
"1997","AkademikerInnen","weiblich","31.8","32","563","31.1","32.5"
"1997","Hauptschulabschluss","maennlich","39.18","40","1717","38.81","39.55"
"1997","Hauptschulabschluss","weiblich","29.34","30","1033","28.69","29.99"
"1997","Realschulabschluss","maennlich","39.53","40","1066","39.07","39.99"
"1997","Realschulabschluss","weiblich","31.07","35","1035","30.47","31.67"
"1998","(Fach-)Abitur","maennlich","37.63","39","366","36.65","38.61"
"1998","(Fach-)Abitur","weiblich","29.76","30","324","28.58","30.94"
"1998","(noch) kein Abschluss","maennlich","35.88","38","122","34.41","37.35"
"1998","(noch) kein Abschluss","weiblich","31.34","35","98","29.35","33.33"
"1998","AkademikerInnen","maennlich","37.21","40","812","36.59","37.83"
"1998","AkademikerInnen","weiblich","31.19","30","616","30.49","31.89"
"1998","Hauptschulabschluss","maennlich","38.35","40","1782","38","38.7"
"1998","Hauptschulabschluss","weiblich","29.85","30","1094","29.22","30.48"
"1998","Realschulabschluss","maennlich","37.85","40","1198","37.37","38.33"
"1998","Realschulabschluss","weiblich","30.28","32","1113","29.68","30.88"
"1999","(Fach-)Abitur","maennlich","35.99","39","360","34.84","37.14"
"1999","(Fach-)Abitur","weiblich","30.51","35","359","29.35","31.67"
"1999","(noch) kein Abschluss","maennlich","32.64","35.5","127","30.6","34.68"
"1999","(noch) kein Abschluss","weiblich","29.7","35","113","27.45","31.95"
"1999","AkademikerInnen","maennlich","38.55","40","827","37.96","39.14"
"1999","AkademikerInnen","weiblich","31.1","32","635","30.39","31.81"
"1999","Hauptschulabschluss","maennlich","38.73","40","1794","38.31","39.15"
"1999","Hauptschulabschluss","weiblich","28.58","30","1103","27.94","29.22"
"1999","Realschulabschluss","maennlich","39.02","40","1205","38.52","39.52"
"1999","Realschulabschluss","weiblich","30.33","33","1166","29.75","30.91"
"2000","(Fach-)Abitur","maennlich","36.71","39.53","725","35.91","37.51"
"2000","(Fach-)Abitur","weiblich","30.04","30","667","29.17","30.91"
"2000","(noch) kein Abschluss","maennlich","36.81","40","104","34.36","39.26"
"2000","(noch) kein Abschluss","weiblich","25.35","30","84","22.61","28.09"
"2000","AkademikerInnen","maennlich","38.26","40","1559","37.81","38.71"
"2000","AkademikerInnen","weiblich","30.71","30","1111","30.15","31.27"
"2000","Hauptschulabschluss","maennlich","38.8","40","2881","38.5","39.1"
"2000","Hauptschulabschluss","weiblich","28","30","1838","27.51","28.49"
"2000","Realschulabschluss","maennlich","39.08","40","2088","38.74","39.42"
"2000","Realschulabschluss","weiblich","30.8","35","2169","30.37","31.23"
"2001","(Fach-)Abitur","maennlich","36.64","39","679","35.81","37.47"
"2001","(Fach-)Abitur","weiblich","30.17","32.28","665","29.26","31.08"
"2001","(noch) kein Abschluss","maennlich","33.36","37.27","98","30.49","36.23"
"2001","(noch) kein Abschluss","weiblich","21.22","15","86","18.27","24.17"
"2001","AkademikerInnen","maennlich","38.66","40","1446","38.19","39.13"
"2001","AkademikerInnen","weiblich","31.59","32","1054","31.02","32.16"
"2001","Hauptschulabschluss","maennlich","38.78","40","2527","38.46","39.1"
"2001","Hauptschulabschluss","weiblich","28.82","30","1665","28.29","29.35"
"2001","Realschulabschluss","maennlich","39.17","40","1927","38.82","39.52"
"2001","Realschulabschluss","weiblich","30.96","35","2036","30.51","31.41"
"2002","(Fach-)Abitur","maennlich","36.91","40","734","36.11","37.71"
"2002","(Fach-)Abitur","weiblich","29.96","34","746","29.1","30.82"
"2002","(noch) kein Abschluss","maennlich","31.21","35.8","86","27.87","34.55"
"2002","(noch) kein Abschluss","weiblich","23.88","21","87","21.14","26.62"
"2002","AkademikerInnen","maennlich","39.21","40","1888","38.78","39.64"
"2002","AkademikerInnen","weiblich","31.6","30","1353","31.06","32.14"
"2002","Hauptschulabschluss","maennlich","38.54","40","2282","38.23","38.85"
"2002","Hauptschulabschluss","weiblich","27.51","30","1565","26.94","28.08"
"2002","Realschulabschluss","maennlich","39.3","40","1921","38.94","39.66"
"2002","Realschulabschluss","weiblich","30.36","32","2116","29.92","30.8"
"2003","(Fach-)Abitur","maennlich","37.32","40","705","36.5","38.14"
"2003","(Fach-)Abitur","weiblich","28.78","30","751","27.94","29.62"
"2003","(noch) kein Abschluss","maennlich","31.74","38","75","28.09","35.39"
"2003","(noch) kein Abschluss","weiblich","23.44","22.02","67","19.97","26.91"
"2003","AkademikerInnen","maennlich","38.76","40","1748","38.32","39.2"
"2003","AkademikerInnen","weiblich","31.67","35","1306","31.12","32.22"
"2003","Hauptschulabschluss","maennlich","38.34","40","2102","37.99","38.69"
"2003","Hauptschulabschluss","weiblich","28.29","30","1454","27.72","28.86"
"2003","Realschulabschluss","maennlich","39.3","40","1853","38.93","39.67"
"2003","Realschulabschluss","weiblich","30.68","32","2006","30.23","31.13"
"2004","(Fach-)Abitur","maennlich","38.04","40","701","37.25","38.83"
"2004","(Fach-)Abitur","weiblich","29.69","30","759","28.88","30.5"
"2004","(noch) kein Abschluss","maennlich","33.28","39.83","64","29.55","37.01"
"2004","(noch) kein Abschluss","weiblich","23.65","22.01","66","20.24","27.06"
"2004","AkademikerInnen","maennlich","39.88","40","1722","39.43","40.33"
"2004","AkademikerInnen","weiblich","31.72","35","1284","31.18","32.26"
"2004","Hauptschulabschluss","maennlich","38.34","40","1966","37.98","38.7"
"2004","Hauptschulabschluss","weiblich","28.62","30","1368","28.04","29.2"
"2004","Realschulabschluss","maennlich","39.39","40","1773","39.05","39.73"
"2004","Realschulabschluss","weiblich","30.94","35","1971","30.49","31.39"
"2005","(Fach-)Abitur","maennlich","37.54","40","673","36.77","38.31"
"2005","(Fach-)Abitur","weiblich","30.27","32","716","29.42","31.12"
"2005","(noch) kein Abschluss","maennlich","31.03","38.37","61","26.49","35.57"
"2005","(noch) kein Abschluss","weiblich","22.67","20","58","19.12","26.22"
"2005","AkademikerInnen","maennlich","39.51","40","1619","39.05","39.97"
"2005","AkademikerInnen","weiblich","31.99","35","1241","31.44","32.54"
"2005","Hauptschulabschluss","maennlich","39.16","40","1794","38.79","39.53"
"2005","Hauptschulabschluss","weiblich","28.67","30","1284","28.06","29.28"
"2005","Realschulabschluss","maennlich","39.75","40","1701","39.42","40.08"
"2005","Realschulabschluss","weiblich","31.58","35","1878","31.11","32.05"
"2006","(Fach-)Abitur","maennlich","37.56","40","680","36.84","38.28"
"2006","(Fach-)Abitur","weiblich","29.18","30","781","28.4","29.96"
"2006","(noch) kein Abschluss","maennlich","32.98","38.35","58","28.67","37.29"
"2006","(noch) kein Abschluss","weiblich","27.74","30","48","23.79","31.69"
"2006","AkademikerInnen","maennlich","39.27","40","1742","38.86","39.68"
"2006","AkademikerInnen","weiblich","32.21","35","1359","31.7","32.72"
"2006","Hauptschulabschluss","maennlich","38.68","40","1905","38.31","39.05"
"2006","Hauptschulabschluss","weiblich","28.5","30","1325","27.91","29.09"
"2006","Realschulabschluss","maennlich","39.54","40","1770","39.19","39.89"
"2006","Realschulabschluss","weiblich","31.66","35","2027","31.22","32.1"
"2007","(Fach-)Abitur","maennlich","38.26","40","678","37.46","39.06"
"2007","(Fach-)Abitur","weiblich","29.83","32","759","29.02","30.64"
"2007","(noch) kein Abschluss","maennlich","36.72","40","45","32.27","41.17"
"2007","(noch) kein Abschluss","weiblich","23.33","30","47","19.3","27.36"
"2007","AkademikerInnen","maennlich","39.6","40","1621","39.13","40.07"
"2007","AkademikerInnen","weiblich","32.28","35","1332","31.76","32.8"
"2007","Hauptschulabschluss","maennlich","38.67","40","1758","38.29","39.05"
"2007","Hauptschulabschluss","weiblich","29.46","30","1201","28.84","30.08"
"2007","Realschulabschluss","maennlich","39.99","40","1715","39.61","40.37"
"2007","Realschulabschluss","weiblich","31.11","35","1908","30.66","31.56"
"2008","(Fach-)Abitur","maennlich","37.26","40","646","36.48","38.04"
"2008","(Fach-)Abitur","weiblich","29.14","30","723","28.31","29.97"
"2008","(noch) kein Abschluss","maennlich","33.58","39.19","52","28.56","38.6"
"2008","(noch) kein Abschluss","weiblich","20.56","20","44","17.11","24.01"
"2008","AkademikerInnen","maennlich","38.83","40","1520","38.36","39.3"
"2008","AkademikerInnen","weiblich","31.46","35","1293","30.92","32"
"2008","Hauptschulabschluss","maennlich","38.59","40","1634","38.2","38.98"
"2008","Hauptschulabschluss","weiblich","28.35","30","1162","27.7","29"
"2008","Realschulabschluss","maennlich","39.05","40","1643","38.68","39.42"
"2008","Realschulabschluss","weiblich","31.08","35","1839","30.63","31.53"
"2009","(Fach-)Abitur","maennlich","37.36","40","586","36.55","38.17"
"2009","(Fach-)Abitur","weiblich","30.36","31.46","673","29.53","31.19"
"2009","(noch) kein Abschluss","maennlich","36.12","40","50","32.43","39.81"
"2009","(noch) kein Abschluss","weiblich","22.37","25","31","17.53","27.21"
"2009","AkademikerInnen","maennlich","38.62","40","1407","38.14","39.1"
"2009","AkademikerInnen","weiblich","31.43","35","1260","30.89","31.97"
"2009","Hauptschulabschluss","maennlich","39","40","1440","38.58","39.42"
"2009","Hauptschulabschluss","weiblich","28.93","30","1012","28.27","29.59"
"2009","Realschulabschluss","maennlich","39.95","40","1506","39.57","40.33"
"2009","Realschulabschluss","weiblich","31.13","32","1747","30.66","31.6"
"2010","(Fach-)Abitur","maennlich","36.51","40","669","35.72","37.3"
"2010","(Fach-)Abitur","weiblich","29.64","30","776","28.87","30.41"
"2010","(noch) kein Abschluss","maennlich","36.46","40","61","32.71","40.21"
"2010","(noch) kein Abschluss","weiblich","29.12","30","30","24.74","33.5"
"2010","AkademikerInnen","maennlich","38.46","40","1526","37.98","38.94"
"2010","AkademikerInnen","weiblich","32.2","35","1358","31.69","32.71"
"2010","Hauptschulabschluss","maennlich","38.6","40","1473","38.16","39.04"
"2010","Hauptschulabschluss","weiblich","27.89","30","1028","27.24","28.54"
"2010","Realschulabschluss","maennlich","39.08","40","1565","38.71","39.45"
"2010","Realschulabschluss","weiblich","31.79","35","1948","31.35","32.23"
"2011","(Fach-)Abitur","maennlich","37.13","40","759","36.36","37.9"
"2011","(Fach-)Abitur","weiblich","30.47","34","977","29.8","31.14"
"2011","(noch) kein Abschluss","maennlich","36.11","40","91","32.97","39.25"
"2011","(noch) kein Abschluss","weiblich","29.09","30","66","25.62","32.56"
"2011","AkademikerInnen","maennlich","38.88","40","1809","38.45","39.31"
"2011","AkademikerInnen","weiblich","32.23","35","1638","31.74","32.72"
"2011","Hauptschulabschluss","maennlich","38.69","40","1778","38.3","39.08"
"2011","Hauptschulabschluss","weiblich","28.58","30","1339","28","29.16"
"2011","Realschulabschluss","maennlich","39.5","40","1853","39.15","39.85"
"2011","Realschulabschluss","weiblich","32.2","35","2400","31.81","32.59"
"2012","(Fach-)Abitur","maennlich","35.83","40","789","35.12","36.54"
"2012","(Fach-)Abitur","weiblich","30.07","30.46","1023","29.39","30.75"
"2012","(noch) kein Abschluss","maennlich","33.32","40","97","30.45","36.19"
"2012","(noch) kein Abschluss","weiblich","22.86","20","77","19.86","25.86"
"2012","AkademikerInnen","maennlich","37.78","40","1774","37.33","38.23"
"2012","AkademikerInnen","weiblich","32.19","35","1653","31.71","32.67"
"2012","Hauptschulabschluss","maennlich","38.66","40","1720","38.23","39.09"
"2012","Hauptschulabschluss","weiblich","27.26","30","1323","26.67","27.85"
"2012","Realschulabschluss","maennlich","38.85","40","1815","38.5","39.2"
"2012","Realschulabschluss","weiblich","31.4","32.64","2357","31.01","31.79"
"2013","(Fach-)Abitur","maennlich","35.96","40","731","35.22","36.7"
"2013","(Fach-)Abitur","weiblich","30.14","31.07","943","29.47","30.81"
"2013","(noch) kein Abschluss","maennlich","33.76","40","80","30.92","36.6"
"2013","(noch) kein Abschluss","weiblich","23.31","25","77","20.35","26.27"
"2013","AkademikerInnen","maennlich","37.66","40","1653","37.22","38.1"
"2013","AkademikerInnen","weiblich","31.8","35","1637","31.32","32.28"
"2013","Hauptschulabschluss","maennlich","37.55","40","1522","37.1","38"
"2013","Hauptschulabschluss","weiblich","26.94","30","1192","26.32","27.56"
"2013","Realschulabschluss","maennlich","38.6","40","1660","38.22","38.98"
"2013","Realschulabschluss","weiblich","31.17","32","2202","30.76","31.58"
"2014","(Fach-)Abitur","maennlich","36.06","39","918","35.4","36.72"
"2014","(Fach-)Abitur","weiblich","29.7","32","1197","29.12","30.28"
"2014","(noch) kein Abschluss","maennlich","34.96","39.85","87","31.94","37.98"
"2014","(noch) kein Abschluss","weiblich","24.41","20","76","21.29","27.53"
"2014","AkademikerInnen","maennlich","37.06","40","1862","36.68","37.44"
"2014","AkademikerInnen","weiblich","31.34","32","1863","30.92","31.76"
"2014","Hauptschulabschluss","maennlich","37.2","40","1747","36.78","37.62"
"2014","Hauptschulabschluss","weiblich","27.12","30","1327","26.52","27.72"
"2014","Realschulabschluss","maennlich","38.26","40","1909","37.93","38.59"
"2014","Realschulabschluss","weiblich","30.72","30","2538","30.34","31.1"
"2015","(Fach-)Abitur","maennlich","36.57","40","1267","36.01","37.13"
"2015","(Fach-)Abitur","weiblich","30.01","33","1524","29.45","30.57"
"2015","(noch) kein Abschluss","maennlich","33.44","40","158","31.27","35.61"
"2015","(noch) kein Abschluss","weiblich","24.06","25","128","21.55","26.57"
"2015","AkademikerInnen","maennlich","37.76","40","2197","37.39","38.13"
"2015","AkademikerInnen","weiblich","31.62","33","2189","31.21","32.03"
"2015","Hauptschulabschluss","maennlich","37.11","40","2128","36.74","37.48"
"2015","Hauptschulabschluss","weiblich","27.24","30","1473","26.66","27.82"
"2015","Realschulabschluss","maennlich","38.1","40","1937","37.78","38.42"
"2015","Realschulabschluss","weiblich","30.93","32","2529","30.54","31.32"
"2016","(Fach-)Abitur","maennlich","36.16","39.5","1128","35.63","36.69"
"2016","(Fach-)Abitur","weiblich","29.7","31.17","1461","29.16","30.24"
"2016","(noch) kein Abschluss","maennlich","35.06","40","137","32.9","37.22"
"2016","(noch) kein Abschluss","weiblich","25.9","30","123","23.4","28.4"
"2016","AkademikerInnen","maennlich","37.1","40","1996","36.73","37.47"
"2016","AkademikerInnen","weiblich","31.43","32","2063","31.03","31.83"
"2016","Hauptschulabschluss","maennlich","36.85","40","1887","36.47","37.23"
"2016","Hauptschulabschluss","weiblich","26.84","30","1390","26.25","27.43"
"2016","Realschulabschluss","maennlich","37.71","40","1759","37.35","38.07"
"2016","Realschulabschluss","weiblich","30.23","30","2382","29.84","30.62"
"2017","(Fach-)Abitur","maennlich","36.15","40","1369","35.63","36.67"
"2017","(Fach-)Abitur","weiblich","29.41","30","1627","28.9","29.92"
"2017","(noch) kein Abschluss","maennlich","34.98","40","279","33.53","36.43"
"2017","(noch) kein Abschluss","weiblich","22.87","21.37","155","20.74","25"
"2017","AkademikerInnen","maennlich","36.45","38.5","2363","36.08","36.82"
"2017","AkademikerInnen","weiblich","31.05","32","2299","30.66","31.44"
"2017","Hauptschulabschluss","maennlich","36.82","40","2080","36.43","37.21"
"2017","Hauptschulabschluss","weiblich","27.07","30","1480","26.5","27.64"
"2017","Realschulabschluss","maennlich","37.68","40","2066","37.36","38"
"2017","Realschulabschluss","weiblich","30.3","30","2724","29.94","30.66"
"2018","(Fach-)Abitur","maennlich","34.7","38","1386","34.16","35.24"
"2018","(Fach-)Abitur","weiblich","29.48","30","1582","28.97","29.99"
"2018","(noch) kein Abschluss","maennlich","36.13","40","365","35.04","37.22"
"2018","(noch) kein Abschluss","weiblich","27.72","29.94","149","25.76","29.68"
"2018","AkademikerInnen","maennlich","36.14","38.5","2353","35.76","36.52"
"2018","AkademikerInnen","weiblich","30.96","32","2259","30.57","31.35"
"2018","Hauptschulabschluss","maennlich","35.69","39","1998","35.28","36.1"
"2018","Hauptschulabschluss","weiblich","26.88","30","1398","26.3","27.46"
"2018","Realschulabschluss","maennlich","37.11","40","1967","36.75","37.47"
"2018","Realschulabschluss","weiblich","29.9","30","2585","29.53","30.27"
"2019","(Fach-)Abitur","maennlich","39.18","40","143","37.34","41.02"
"2019","(Fach-)Abitur","weiblich","33.28","30.02","33","29.93","36.63"
"2019","(noch) kein Abschluss","maennlich","37.87","40","299","36.74","39"
"2019","(noch) kein Abschluss","weiblich","31.13","39","51","27.54","34.72"
"2019","AkademikerInnen","maennlich","36.57","40","213","35.07","38.07"
"2019","AkademikerInnen","weiblich","31.3","30","31","25.6","37"
"2019","Hauptschulabschluss","maennlich","37.13","40","232","35.81","38.45"
"2019","Hauptschulabschluss","weiblich","32.71","40","31","27.53","37.89"
"2019","Realschulabschluss","maennlich","","","","",""
"2019","Realschulabschluss","weiblich","","","","",""
