"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"1996","16-34 Jahre alt","Realschulabschluss","","","","",""
"1996","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1996","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1996","35-65 Jahre alt","AkademikerInnen","","","","",""
"1996","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1996","35-65 Jahre alt","Realschulabschluss","","","","",""
"1996","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"1996","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1996","66 und Ã¤lter","AkademikerInnen","","","","",""
"1996","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1996","66 und Ã¤lter","Realschulabschluss","","","","",""
"1997","16-34 Jahre alt","(Fach-)Abitur","34.99","38","390","33.76","36.22"
"1997","16-34 Jahre alt","(noch) kein Abschluss","29.95","35","60","26.75","33.15"
"1997","16-34 Jahre alt","AkademikerInnen","36.75","38","343","35.86","37.64"
"1997","16-34 Jahre alt","Hauptschulabschluss","37.28","38","918","36.69","37.87"
"1997","16-34 Jahre alt","Realschulabschluss","","","","",""
"1997","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1997","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1997","35-65 Jahre alt","AkademikerInnen","36.12","38","957","35.55","36.69"
"1997","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1997","35-65 Jahre alt","Realschulabschluss","","","","",""
"1997","66 und Ã¤lter","(Fach-)Abitur","17.62","10","6","2.28","32.96"
"1997","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1997","66 und Ã¤lter","AkademikerInnen","","","","",""
"1997","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1997","66 und Ã¤lter","Realschulabschluss","","","","",""
"1998","16-34 Jahre alt","(Fach-)Abitur","33.88","36","410","32.89","34.87"
"1998","16-34 Jahre alt","(noch) kein Abschluss","31.18","35","58","28.23","34.13"
"1998","16-34 Jahre alt","AkademikerInnen","36.97","38","359","36.16","37.78"
"1998","16-34 Jahre alt","Hauptschulabschluss","37.39","38","901","36.86","37.92"
"1998","16-34 Jahre alt","Realschulabschluss","","","","",""
"1998","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1998","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1998","35-65 Jahre alt","AkademikerInnen","","","","",""
"1998","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1998","35-65 Jahre alt","Realschulabschluss","","","","",""
"1998","66 und Ã¤lter","(Fach-)Abitur","17.6","14.76","7","7.58","27.62"
"1998","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1998","66 und Ã¤lter","AkademikerInnen","18.69","14.42","9","8.34","29.04"
"1998","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1998","66 und Ã¤lter","Realschulabschluss","","","","",""
"1999","16-34 Jahre alt","(Fach-)Abitur","32.55","35","434","31.47","33.63"
"1999","16-34 Jahre alt","(noch) kein Abschluss","22.3","19.34","83","19.15","25.45"
"1999","16-34 Jahre alt","AkademikerInnen","38.06","40","349","37.15","38.97"
"1999","16-34 Jahre alt","Hauptschulabschluss","37.48","39","908","36.84","38.12"
"1999","16-34 Jahre alt","Realschulabschluss","","","","",""
"1999","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1999","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1999","35-65 Jahre alt","AkademikerInnen","","","","",""
"1999","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1999","35-65 Jahre alt","Realschulabschluss","","","","",""
"1999","66 und Ã¤lter","(Fach-)Abitur","13.28","5.5","4","-14.23","40.79"
"1999","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1999","66 und Ã¤lter","AkademikerInnen","16.34","9.89","9","4.1","28.58"
"1999","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1999","66 und Ã¤lter","Realschulabschluss","15.59","13.07","7","8.27","22.91"
"2000","16-34 Jahre alt","(Fach-)Abitur","33.35","36.44","749","32.48","34.22"
"2000","16-34 Jahre alt","(noch) kein Abschluss","26.28","26.96","71","22.52","30.04"
"2000","16-34 Jahre alt","AkademikerInnen","36.35","38.5","607","35.65","37.05"
"2000","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2000","16-34 Jahre alt","Realschulabschluss","","","","",""
"2000","35-65 Jahre alt","(Fach-)Abitur","34.14","37","639","33.27","35.01"
"2000","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2000","35-65 Jahre alt","AkademikerInnen","","","","",""
"2000","35-65 Jahre alt","Hauptschulabschluss","33.91","37.5","3422","33.54","34.28"
"2000","35-65 Jahre alt","Realschulabschluss","","","","",""
"2000","66 und Ã¤lter","(Fach-)Abitur","13.76","1.2","4","-17.75","45.27"
"2000","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2000","66 und Ã¤lter","AkademikerInnen","","","","",""
"2000","66 und Ã¤lter","Hauptschulabschluss","19.38","19.03","32","13.49","25.27"
"2000","66 und Ã¤lter","Realschulabschluss","","","","",""
"2001","16-34 Jahre alt","(Fach-)Abitur","32.86","37.5","711","31.94","33.78"
"2001","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2001","16-34 Jahre alt","AkademikerInnen","36.74","38.5","521","35.94","37.54"
"2001","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2001","16-34 Jahre alt","Realschulabschluss","","","","",""
"2001","35-65 Jahre alt","(Fach-)Abitur","34.58","37.5","628","33.7","35.46"
"2001","35-65 Jahre alt","(noch) kein Abschluss","34.81","35.69","80","32.8","36.82"
"2001","35-65 Jahre alt","AkademikerInnen","","","","",""
"2001","35-65 Jahre alt","Hauptschulabschluss","34.38","38","3085","34","34.76"
"2001","35-65 Jahre alt","Realschulabschluss","","","","",""
"2001","66 und Ã¤lter","(Fach-)Abitur","17.28","4.64","5","-6.6","41.16"
"2001","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2001","66 und Ã¤lter","AkademikerInnen","","","","",""
"2001","66 und Ã¤lter","Hauptschulabschluss","18.83","12","41","13.89","23.77"
"2001","66 und Ã¤lter","Realschulabschluss","","","","",""
"2002","16-34 Jahre alt","(Fach-)Abitur","33.98","38","720","33.08","34.88"
"2002","16-34 Jahre alt","(noch) kein Abschluss","23.93","20","98","20.94","26.92"
"2002","16-34 Jahre alt","AkademikerInnen","37.45","39","507","36.63","38.27"
"2002","16-34 Jahre alt","Hauptschulabschluss","36.38","38.5","899","35.81","36.95"
"2002","16-34 Jahre alt","Realschulabschluss","","","","",""
"2002","35-65 Jahre alt","(Fach-)Abitur","33.48","35","755","32.62","34.34"
"2002","35-65 Jahre alt","(noch) kein Abschluss","32.32","35","74","29.8","34.84"
"2002","35-65 Jahre alt","AkademikerInnen","","","","",""
"2002","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2002","35-65 Jahre alt","Realschulabschluss","","","","",""
"2002","66 und Ã¤lter","(Fach-)Abitur","15.65","5.45","5","-5.92","37.22"
"2002","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2002","66 und Ã¤lter","AkademikerInnen","23.41","20","47","18.68","28.14"
"2002","66 und Ã¤lter","Hauptschulabschluss","30.07","16.77","37","22.83","37.31"
"2002","66 und Ã¤lter","Realschulabschluss","","","","",""
"2003","16-34 Jahre alt","(Fach-)Abitur","32.78","37.5","726","31.85","33.71"
"2003","16-34 Jahre alt","(noch) kein Abschluss","23.67","19.35","77","19.97","27.37"
"2003","16-34 Jahre alt","AkademikerInnen","36.05","38.5","461","35.26","36.84"
"2003","16-34 Jahre alt","Hauptschulabschluss","36.8","38.5","819","36.17","37.43"
"2003","16-34 Jahre alt","Realschulabschluss","","","","",""
"2003","35-65 Jahre alt","(Fach-)Abitur","33.66","37","725","32.82","34.5"
"2003","35-65 Jahre alt","(noch) kein Abschluss","33.61","37","64","30.92","36.3"
"2003","35-65 Jahre alt","AkademikerInnen","","","","",""
"2003","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2003","35-65 Jahre alt","Realschulabschluss","","","","",""
"2003","66 und Ã¤lter","(Fach-)Abitur","29.6","28.7","5","11.9","47.3"
"2003","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2003","66 und Ã¤lter","AkademikerInnen","21.72","18.19","43","16.42","27.02"
"2003","66 und Ã¤lter","Hauptschulabschluss","21.1","15","49","16.22","25.98"
"2003","66 und Ã¤lter","Realschulabschluss","","","","",""
"2004","16-34 Jahre alt","(Fach-)Abitur","33.72","38","716","32.83","34.61"
"2004","16-34 Jahre alt","(noch) kein Abschluss","23.87","16.42","67","20.03","27.71"
"2004","16-34 Jahre alt","AkademikerInnen","37.1","38.5","456","36.26","37.94"
"2004","16-34 Jahre alt","Hauptschulabschluss","36.9","38.5","732","36.26","37.54"
"2004","16-34 Jahre alt","Realschulabschluss","","","","",""
"2004","35-65 Jahre alt","(Fach-)Abitur","34.35","37.5","738","33.52","35.18"
"2004","35-65 Jahre alt","(noch) kein Abschluss","33.94","37.45","62","31.02","36.86"
"2004","35-65 Jahre alt","AkademikerInnen","","","","",""
"2004","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2004","35-65 Jahre alt","Realschulabschluss","","","","",""
"2004","66 und Ã¤lter","(Fach-)Abitur","21.45","14.92","6","4.11","38.79"
"2004","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2004","66 und Ã¤lter","AkademikerInnen","28.08","25","54","23.48","32.68"
"2004","66 und Ã¤lter","Hauptschulabschluss","15.99","11.79","52","12.53","19.45"
"2004","66 und Ã¤lter","Realschulabschluss","","","","",""
"2005","16-34 Jahre alt","(Fach-)Abitur","33.69","38","659","32.77","34.61"
"2005","16-34 Jahre alt","(noch) kein Abschluss","26.25","19.22","64","21.82","30.68"
"2005","16-34 Jahre alt","AkademikerInnen","37.52","40","430","36.65","38.39"
"2005","16-34 Jahre alt","Hauptschulabschluss","36.63","38.5","640","35.92","37.34"
"2005","16-34 Jahre alt","Realschulabschluss","","","","",""
"2005","35-65 Jahre alt","(Fach-)Abitur","34.36","37.5","728","33.55","35.17"
"2005","35-65 Jahre alt","(noch) kein Abschluss","30","35","53","26.64","33.36"
"2005","35-65 Jahre alt","AkademikerInnen","","","","",""
"2005","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2005","35-65 Jahre alt","Realschulabschluss","","","","",""
"2005","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2005","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2005","66 und Ã¤lter","AkademikerInnen","22.13","15","54","17.29","26.97"
"2005","66 und Ã¤lter","Hauptschulabschluss","23.26","11.8","50","18.13","28.39"
"2005","66 und Ã¤lter","Realschulabschluss","","","","",""
"2006","16-34 Jahre alt","(Fach-)Abitur","33.24","38","658","32.34","34.14"
"2006","16-34 Jahre alt","(noch) kein Abschluss","28.79","35","52","24.6","32.98"
"2006","16-34 Jahre alt","AkademikerInnen","38.32","40","461","37.5","39.14"
"2006","16-34 Jahre alt","Hauptschulabschluss","36.29","38.5","632","35.57","37.01"
"2006","16-34 Jahre alt","Realschulabschluss","","","","",""
"2006","35-65 Jahre alt","(Fach-)Abitur","33.46","37","798","32.71","34.21"
"2006","35-65 Jahre alt","(noch) kein Abschluss","35.54","37.85","52","32.03","39.05"
"2006","35-65 Jahre alt","AkademikerInnen","","","","",""
"2006","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2006","35-65 Jahre alt","Realschulabschluss","","","","",""
"2006","66 und Ã¤lter","(Fach-)Abitur","17.49","16.33","5","11.06","23.92"
"2006","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2006","66 und Ã¤lter","AkademikerInnen","22.89","15","60","19.07","26.71"
"2006","66 und Ã¤lter","Hauptschulabschluss","25.55","20","69","21.38","29.72"
"2006","66 und Ã¤lter","Realschulabschluss","","","","",""
"2007","16-34 Jahre alt","(Fach-)Abitur","33","38","641","32.04","33.96"
"2007","16-34 Jahre alt","(noch) kein Abschluss","28.18","38.08","47","22.9","33.46"
"2007","16-34 Jahre alt","AkademikerInnen","37.98","40","464","37.08","38.88"
"2007","16-34 Jahre alt","Hauptschulabschluss","36.9","40","597","36.15","37.65"
"2007","16-34 Jahre alt","Realschulabschluss","","","","",""
"2007","35-65 Jahre alt","(Fach-)Abitur","34.84","38","793","34.04","35.64"
"2007","35-65 Jahre alt","(noch) kein Abschluss","33.13","37.56","44","30.2","36.06"
"2007","35-65 Jahre alt","AkademikerInnen","","","","",""
"2007","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2007","35-65 Jahre alt","Realschulabschluss","","","","",""
"2007","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2007","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2007","66 und Ã¤lter","AkademikerInnen","19.96","15.47","70","16.49","23.43"
"2007","66 und Ã¤lter","Hauptschulabschluss","23.55","15.84","61","19.95","27.15"
"2007","66 und Ã¤lter","Realschulabschluss","","","","",""
"2008","16-34 Jahre alt","(Fach-)Abitur","31.8","37.5","593","30.84","32.76"
"2008","16-34 Jahre alt","(noch) kein Abschluss","27.2","24.04","51","22.36","32.04"
"2008","16-34 Jahre alt","AkademikerInnen","38.57","40","445","37.71","39.43"
"2008","16-34 Jahre alt","Hauptschulabschluss","37.39","40","517","36.61","38.17"
"2008","16-34 Jahre alt","Realschulabschluss","36.62","38.5","959","36.09","37.15"
"2008","35-65 Jahre alt","(Fach-)Abitur","34.47","38","772","33.68","35.26"
"2008","35-65 Jahre alt","(noch) kein Abschluss","27.75","30","44","23.85","31.65"
"2008","35-65 Jahre alt","AkademikerInnen","","","","",""
"2008","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2008","35-65 Jahre alt","Realschulabschluss","","","","",""
"2008","66 und Ã¤lter","(Fach-)Abitur","13.09","5","4","-14.85","41.03"
"2008","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2008","66 und Ã¤lter","AkademikerInnen","18.86","12","73","15.51","22.21"
"2008","66 und Ã¤lter","Hauptschulabschluss","21.94","12","70","18.39","25.49"
"2008","66 und Ã¤lter","Realschulabschluss","","","","",""
"2009","16-34 Jahre alt","(Fach-)Abitur","33.81","38","538","32.84","34.78"
"2009","16-34 Jahre alt","(noch) kein Abschluss","32.22","35","44","27.84","36.6"
"2009","16-34 Jahre alt","AkademikerInnen","37.48","40","453","36.69","38.27"
"2009","16-34 Jahre alt","Hauptschulabschluss","37.69","40","427","36.92","38.46"
"2009","16-34 Jahre alt","Realschulabschluss","36.79","39","849","36.19","37.39"
"2009","35-65 Jahre alt","(Fach-)Abitur","34.07","37.1","717","33.26","34.88"
"2009","35-65 Jahre alt","(noch) kein Abschluss","29.7","30.54","36","25.87","33.53"
"2009","35-65 Jahre alt","AkademikerInnen","","","","",""
"2009","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2009","35-65 Jahre alt","Realschulabschluss","","","","",""
"2009","66 und Ã¤lter","(Fach-)Abitur","9.47","8.5","4","-0.87","19.81"
"2009","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2009","66 und Ã¤lter","AkademikerInnen","19.08","19.82","80","15.56","22.6"
"2009","66 und Ã¤lter","Hauptschulabschluss","22.27","20","75","19.21","25.33"
"2009","66 und Ã¤lter","Realschulabschluss","","","","",""
